CASENUM	VEH_NO	WEIGHT	REGION	STRATUM	PJ	PSU	PSUSTRAT	MFACTOR
201395428025	4	90.79	3	5	2	27	8	0
201395428195	1	18.158	3	3	1	27	8	0
201395428205	1	354.081	3	4	1	27	8	0
201395428217	1	18.158	3	3	1	27	8	0
201395428242	1	18.158	3	3	1	27	8	5
201395428242	2	18.158	3	3	1	27	8	0
201395428242	3	18.158	3	3	1	27	8	0
201395428242	4	18.158	3	3	1	27	8	0
201395428242	5	18.158	3	3	1	27	8	0
201395428244	1	208.817	3	6	1	27	8	0
201395428244	2	208.817	3	6	1	27	8	0
201395428259	1	9.079	3	1	1	27	8	0
201395428259	2	9.079	3	1	1	27	8	0
201395428264	1	18.158	3	3	1	27	8	0
201395428273	1	354.081	3	4	1	27	8	0
201395428273	2	354.081	3	4	1	27	8	0
201395428281	1	18.158	3	3	1	27	8	0
201395428301	1	18.158	3	3	1	27	8	0
201395428325	1	18.158	3	3	1	27	8	0
201395428325	2	18.158	3	3	1	27	8	0
201395428330	1	354.081	3	4	1	27	8	0
201395428330	2	354.081	3	4	1	27	8	0
201395428336	1	90.79	3	5	1	27	8	0
201395428336	2	90.79	3	5	1	27	8	0
201395428341	1	63.553	3	2	3	27	8	0
201395428341	2	63.553	3	2	3	27	8	0
201395428363	1	63.553	3	2	1	27	8	0
201395428681	1	45.0935	3	2	1	44	9	0
201395428681	2	45.0935	3	2	1	44	9	0
201395428685	1	45.0935	3	2	1	44	9	0
201395428685	2	45.0935	3	2	1	44	9	0
201395428688	1	360.748	3	4	1	44	9	0
201395428697	1	90.187	3	5	5	44	9	0
201395428697	2	90.187	3	5	5	44	9	0
201395428698	1	360.748	3	4	5	44	9	0
201395428698	2	360.748	3	4	5	44	9	0
201395428708	1	360.748	3	4	5	44	9	0
201395428708	2	360.748	3	4	5	44	9	0
201395428710	1	90.187	3	5	5	44	9	0
201395428752	1	90.187	3	5	1	44	9	0
201395428754	1	225.4675	3	6	1	44	9	0
201395428754	2	225.4675	3	6	1	44	9	0
201395428758	1	45.0935	3	3	1	44	9	0
201395428762	1	360.748	3	4	1	44	9	0
201395428765	1	90.187	3	5	1	44	9	0
201395428772	1	360.748	3	4	1	44	9	0
201395428781	1	90.187	3	5	1	44	9	0
201395428781	2	90.187	3	5	1	44	9	0
201395428783	1	360.748	3	4	1	44	9	98
201395428789	1	90.187	3	5	1	44	9	0
201395428791	1	225.4675	3	6	1	44	9	0
201395428797	1	360.748	3	4	1	44	9	0
201395428797	2	360.748	3	4	1	44	9	0
201395428806	1	360.748	3	4	1	44	9	0
201395428815	1	360.748	3	4	1	44	9	98
201395428816	1	45.0935	3	3	1	44	9	0
201395428817	1	45.0935	3	3	1	44	9	0
201395428817	2	45.0935	3	3	1	44	9	0
201395428820	1	90.187	3	5	1	44	9	0
201395428820	2	90.187	3	5	1	44	9	0
201395428827	1	225.4675	3	6	1	44	9	0
201395428827	2	225.4675	3	6	1	44	9	0
201395428828	1	360.748	3	4	1	44	9	0
201395428828	2	360.748	3	4	1	44	9	0
201395428836	1	90.187	3	5	1	44	9	0
201395428838	1	45.0935	3	3	1	44	9	0
201395428840	1	360.748	3	4	1	44	9	0
201395428840	2	360.748	3	4	1	44	9	0
201395428845	1	90.187	3	5	1	44	9	0
201395428845	2	90.187	3	5	1	44	9	0
201395428848	1	45.0935	3	2	1	44	9	0
201395428848	2	45.0935	3	2	1	44	9	0
201395428853	1	360.748	3	4	1	44	9	0
201395428862	1	360.748	3	4	1	44	9	0
201395428866	1	225.4675	3	6	1	44	9	0
201395428866	2	225.4675	3	6	1	44	9	0
201395428868	1	90.187	3	5	1	44	9	0
201395428868	2	90.187	3	5	1	44	9	0
201395428874	1	360.748	3	4	1	44	9	0
201395428885	1	90.187	3	5	1	44	9	0
201395428885	2	90.187	3	5	1	44	9	0
201395428885	3	90.187	3	5	1	44	9	0
201395428887	1	360.748	3	4	1	44	9	0
201395428889	1	225.4675	3	6	1	44	9	0
201395428892	1	45.0935	3	2	1	44	9	0
201395428892	2	45.0935	3	2	1	44	9	0
201395428898	1	360.748	3	4	1	44	9	0
201395428898	2	360.748	3	4	1	44	9	0
201395428901	1	90.187	3	5	1	44	9	0
201395428901	2	90.187	3	5	1	44	9	0
201395428910	1	90.187	3	5	1	44	9	0
201395428914	1	360.748	3	4	1	44	9	98
201395428917	1	90.187	3	5	1	44	9	0
201395428917	2	90.187	3	5	1	44	9	0
201395428919	1	45.0935	3	3	1	44	9	0
201395428921	1	90.187	3	5	1	44	9	0
201395428921	2	90.187	3	5	1	44	9	0
201395428926	1	360.748	3	4	1	44	9	0
201395428927	1	45.0935	3	2	1	44	9	0
201395428927	2	45.0935	3	2	1	44	9	0
201395428929	1	45.0935	3	2	1	44	9	0
201395428929	2	45.0935	3	2	1	44	9	0
201395428937	1	360.748	3	4	1	44	9	0
201395428937	2	360.748	3	4	1	44	9	0
201395428946	1	360.748	3	4	1	44	9	0
201395428951	1	45.0935	3	1	1	44	9	0
201395428951	2	45.0935	3	1	1	44	9	0
201395428952	1	225.4675	3	6	1	44	9	0
201395428957	1	45.0935	3	1	1	44	9	0
201395428957	2	45.0935	3	1	1	44	9	0
201395428959	1	90.187	3	5	1	44	9	0
201395428960	1	360.748	3	4	1	44	9	0
201395428963	1	45.0935	3	2	1	44	9	0
201395428972	1	360.748	3	4	1	44	9	0
201395428972	2	360.748	3	4	1	44	9	0
201395428976	1	90.187	3	5	1	44	9	0
201395428978	1	225.4675	3	6	1	44	9	0
201395428982	1	360.748	3	4	1	44	9	98
201395428992	1	90.187	3	5	1	44	9	0
201395428996	1	360.748	3	4	1	44	9	0
201395428996	2	360.748	3	4	1	44	9	0
201395428998	1	225.4675	3	6	1	44	9	0
201395428998	2	225.4675	3	6	1	44	9	0
201395429011	1	360.748	3	4	1	44	9	0
201395429019	1	360.748	3	4	1	44	9	0
201395429019	2	360.748	3	4	1	44	9	0
201395429021	1	90.187	3	5	1	44	9	0
201395429021	2	90.187	3	5	1	44	9	0
201395429021	3	90.187	3	5	1	44	9	0
201395429022	1	225.4675	3	6	1	44	9	0
201395429029	1	360.748	3	4	1	44	9	0
201395429029	2	360.748	3	4	1	44	9	0
201395429037	1	45.0935	3	2	1	44	9	0
201395429037	2	45.0935	3	2	1	44	9	0
201395429038	1	45.0935	3	3	1	44	9	0
201395429039	1	225.4675	3	6	1	44	9	0
201395429039	2	225.4675	3	6	1	44	9	0
201395429045	1	360.748	3	4	1	44	9	0
201395429049	1	45.0935	3	3	1	44	9	99
201395429054	1	90.187	3	5	1	44	9	0
201395429055	1	360.748	3	4	1	44	9	0
201395429065	1	45.0935	3	3	1	44	9	0
201395429065	2	45.0935	3	3	1	44	9	97
201395429069	1	90.187	3	5	1	44	9	0
201395429069	2	90.187	3	5	1	44	9	0
201395429070	1	360.748	3	4	1	44	9	0
201395429074	1	45.0935	3	2	1	44	9	0
201395429074	2	45.0935	3	2	1	44	9	0
201395429081	1	360.748	3	4	1	44	9	99
201395429081	2	360.748	3	4	1	44	9	99
201395429082	1	225.4675	3	6	1	44	9	0
201395429093	1	360.748	3	4	1	44	9	0
201395429103	1	360.748	3	4	1	44	9	0
201395429105	1	90.187	3	5	1	44	9	0
201395429105	2	90.187	3	5	1	44	9	0
201395429109	1	225.4675	3	6	1	44	9	0
201395429109	2	225.4675	3	6	1	44	9	0
201395429116	1	360.748	3	4	1	44	9	0
201395429126	1	360.748	3	4	1	44	9	0
201395429128	1	45.0935	3	1	1	44	9	0
201395429133	1	90.187	3	5	1	44	9	0
201395429133	2	90.187	3	5	1	44	9	0
201395429136	1	45.0935	3	1	1	44	9	0
201395429139	1	360.748	3	4	1	44	9	0
201395429147	1	360.748	3	4	1	44	9	0
201395429157	1	90.187	3	5	1	44	9	0
201395429157	2	90.187	3	5	1	44	9	0
201395429158	1	360.748	3	4	1	44	9	0
201395429167	1	360.748	3	4	1	44	9	0
201395429167	2	360.748	3	4	1	44	9	0
201395429169	1	90.187	3	5	1	44	9	0
201395429173	1	90.187	3	5	1	44	9	0
201395429173	2	90.187	3	5	1	44	9	0
201395429178	1	360.748	3	4	1	44	9	0
201395429184	1	45.0935	3	1	1	44	9	0
201395429185	1	225.4675	3	6	1	44	9	0
201395429185	2	225.4675	3	6	1	44	9	0
201395429189	1	90.187	3	5	1	44	9	0
201395429189	2	90.187	3	5	1	44	9	0
201395429190	1	360.748	3	4	1	44	9	0
201395429206	1	45.0935	3	3	2	44	9	0
201395429209	1	360.748	3	4	2	44	9	0
201395429210	1	225.4675	3	6	2	44	9	0
201395429215	1	45.0935	3	1	2	44	9	1
201395429220	1	90.187	3	5	2	44	9	0
201395429221	1	360.748	3	4	2	44	9	0
201395429221	2	360.748	3	4	2	44	9	0
201395429225	1	90.187	3	5	2	44	9	0
201395429231	1	360.748	3	4	2	44	9	0
201395429243	1	360.748	3	4	2	44	9	0
201395429252	1	360.748	3	4	2	44	9	0
201395429254	1	90.187	3	5	2	44	9	0
201395429254	2	90.187	3	5	2	44	9	0
201395429261	1	360.748	3	4	2	44	9	0
201395429262	1	225.4675	3	6	2	44	9	0
201395429272	1	360.748	3	4	2	44	9	0
201395429275	1	225.4675	3	6	2	44	9	0
201395429280	1	45.0935	3	3	2	44	9	0
201395429289	1	360.748	3	4	2	44	9	0
201395429296	1	225.4675	3	6	2	44	9	0
201395429296	2	225.4675	3	6	2	44	9	0
201395429299	1	45.0935	3	2	2	44	9	0
201395429299	2	45.0935	3	2	2	44	9	0
201395429300	1	360.748	3	4	2	44	9	0
201395429302	1	90.187	3	5	2	44	9	0
201395429302	2	90.187	3	5	2	44	9	0
201395429310	1	360.748	3	4	2	44	9	0
201395429310	2	360.748	3	4	2	44	9	0
201395429320	1	360.748	3	4	2	44	9	0
201395429320	2	360.748	3	4	2	44	9	0
201395429330	1	225.4675	3	6	2	44	9	0
201395429330	2	225.4675	3	6	2	44	9	0
201395429331	1	360.748	3	4	2	44	9	0
201395429339	1	360.748	3	4	2	44	9	0
201395429339	2	360.748	3	4	2	44	9	0
201395429344	1	90.187	3	5	2	44	9	0
201395429349	1	360.748	3	4	2	44	9	0
201395429350	1	45.0935	3	2	2	44	9	0
201395429350	2	45.0935	3	2	2	44	9	0
201395429358	1	360.748	3	4	2	44	9	0
201395429358	2	360.748	3	4	2	44	9	0
201395429366	1	45.0935	3	3	2	44	9	0
201395429368	1	90.187	3	5	2	44	9	0
201395429370	1	360.748	3	4	2	44	9	0
201395429370	2	360.748	3	4	2	44	9	0
201395429377	1	225.4675	3	6	2	44	9	0
201395429380	1	45.0935	3	2	2	44	9	0
201395429380	2	45.0935	3	2	2	44	9	0
201395429384	1	360.748	3	4	2	44	9	0
201395429391	1	225.4675	3	6	2	44	9	0
201395429397	1	360.748	3	4	2	44	9	0
201395429398	1	45.0935	3	3	2	44	9	0
201395429408	1	360.748	3	4	2	44	9	0
201395429417	1	225.4675	3	6	2	44	9	0
201395429418	1	360.748	3	4	2	44	9	0
201395429427	1	360.748	3	4	2	44	9	0
201395429429	1	45.0935	3	2	2	44	9	0
201395429429	2	45.0935	3	2	2	44	9	0
201395429436	1	360.748	3	4	2	44	9	0
201395429436	2	360.748	3	4	2	44	9	0
201395429447	1	360.748	3	4	2	44	9	0
201395429452	1	90.187	3	5	2	44	9	0
201395429454	1	225.4675	3	6	2	44	9	0
201395429454	2	225.4675	3	6	2	44	9	0
201395429458	1	360.748	3	4	2	44	9	0
201395429460	1	90.187	3	5	2	44	9	0
201395429460	2	90.187	3	5	2	44	9	0
201395429460	3	90.187	3	5	2	44	9	0
201395429460	4	90.187	3	5	2	44	9	0
201395429470	1	360.748	3	4	2	44	9	0
201395429479	1	360.748	3	4	2	44	9	0
201395429479	2	360.748	3	4	2	44	9	0
201395429479	3	360.748	3	4	2	44	9	0
201395429483	1	225.4675	3	6	2	44	9	0
201395429487	1	90.187	3	5	2	44	9	0
201395429487	2	90.187	3	5	2	44	9	0
201395429495	1	360.748	3	4	2	44	9	0
201395429496	1	225.4675	3	6	2	44	9	0
201395429497	1	45.0935	3	3	2	44	9	0
201395429508	1	360.748	3	4	4	44	9	99
201395429508	2	360.748	3	4	4	44	9	99
201395429511	1	45.0935	3	2	4	44	9	99
201395429511	2	45.0935	3	2	4	44	9	99
201395429519	1	45.0935	3	3	4	44	9	99
201395429519	2	45.0935	3	3	4	44	9	99
201395429521	1	360.748	3	4	4	44	9	0
201395429521	2	360.748	3	4	4	44	9	0
201395429522	1	225.4675	3	6	4	44	9	0
201395429522	2	225.4675	3	6	4	44	9	0
201395429525	1	45.0935	3	2	4	44	9	99
201395429525	2	45.0935	3	2	4	44	9	99
201395429534	1	90.187	3	5	4	44	9	0
201395429534	2	90.187	3	5	4	44	9	0
201395429536	1	360.748	3	4	4	44	9	99
201395429545	1	360.748	3	4	4	44	9	99
201395429545	2	360.748	3	4	4	44	9	0
201395429562	1	208.817	3	6	1	27	8	0
201395429562	2	208.817	3	6	1	27	8	0
201395429567	1	18.158	3	3	1	27	8	0
201395429578	1	9.079	3	1	1	27	8	0
201395429589	1	18.158	3	3	1	27	8	0
201395429595	1	18.158	3	3	1	27	8	0
201395429595	2	18.158	3	3	1	27	8	0
201395429600	1	18.158	3	3	1	27	8	0
201395429604	1	354.081	3	4	1	27	8	0
201395429604	2	354.081	3	4	1	27	8	0
201395429604	3	354.081	3	4	1	27	8	0
201395429612	1	18.158	3	3	1	27	8	0
201395429935	1	18.158	3	3	1	27	8	0
201395429935	2	18.158	3	3	1	27	8	0
201395429956	1	18.158	3	3	1	27	8	0
201395429963	1	208.817	3	6	1	27	8	0
201395429963	2	208.817	3	6	1	27	8	0
201395429967	1	90.79	3	5	1	27	8	0
201395429967	2	90.79	3	5	1	27	8	0
201395429972	1	354.081	3	4	1	27	8	0
201395429972	2	354.081	3	4	1	27	8	0
201395430000	1	9.079	3	1	1	27	8	0
201395430012	1	9.079	3	1	1	27	8	0
201395430026	1	9.079	3	1	1	27	8	0
201395430026	2	9.079	3	1	1	27	8	0
201395430026	3	9.079	3	1	1	27	8	0
201395430027	1	18.158	3	3	1	27	8	0
201395430046	1	354.081	3	4	1	27	8	0
201395430046	2	354.081	3	4	1	27	8	0
201395430052	1	18.158	3	3	1	27	8	0
201395430057	1	9.079	3	1	1	27	8	0
201395430062	1	18.158	3	3	1	27	8	0
201395430069	1	90.79	3	5	1	27	8	0
201395430069	2	90.79	3	5	1	27	8	0
201395430097	1	18.158	3	3	1	27	8	0
201395430110	1	18.158	3	3	1	27	8	0
201395430110	2	18.158	3	3	1	27	8	0
201395430111	1	354.081	3	4	1	27	8	0
201395430111	2	354.081	3	4	1	27	8	0
201395430113	1	9.079	3	1	1	27	8	0
201395430117	1	208.817	3	6	1	27	8	0
201395430121	1	18.158	3	3	1	27	8	0
201395430121	2	18.158	3	3	1	27	8	0
201395430137	1	18.158	3	3	1	27	8	0
201395430137	2	18.158	3	3	1	27	8	0
201395430164	1	18.158	3	3	1	27	8	0
201395430164	2	18.158	3	3	1	27	8	0
201395430179	1	18.158	3	3	1	27	8	0
201395430179	2	18.158	3	3	1	27	8	0
201395430182	1	354.081	3	4	1	27	8	0
201395430182	2	354.081	3	4	1	27	8	0
201395430197	1	90.79	3	5	1	27	8	0
201395430199	1	9.079	3	1	1	27	8	0
201395430199	2	9.079	3	1	1	27	8	0
201395430206	1	208.817	3	6	1	27	8	0
201395430206	2	208.817	3	6	1	27	8	0
201395430236	1	18.158	3	3	1	27	8	0
201395430250	1	354.081	3	4	1	27	8	0
201395430250	2	354.081	3	4	1	27	8	0
201395430257	1	18.158	3	3	1	27	8	0
201395430257	2	18.158	3	3	1	27	8	0
201395430266	1	18.158	3	3	1	27	8	0
201395430278	1	208.817	3	6	1	27	8	0
201395430278	2	208.817	3	6	1	27	8	0
201395430280	1	9.079	3	1	1	27	8	0
201395431001	1	18.158	3	3	1	27	8	0
201395431001	2	18.158	3	3	1	27	8	0
201395431030	1	18.158	3	3	1	27	8	0
201395431036	1	354.081	3	4	1	27	8	0
201395431036	2	354.081	3	4	1	27	8	0
201395431052	1	90.79	3	5	1	27	8	0
201395431052	2	90.79	3	5	1	27	8	0
201395431060	1	18.158	3	3	1	27	8	0
201395431064	1	18.158	3	3	1	27	8	0
201395431064	2	18.158	3	3	1	27	8	0
201395431098	1	354.081	3	4	1	27	8	0
201395431098	2	354.081	3	4	1	27	8	0
201395431128	1	18.158	3	3	1	27	8	0
201395431128	2	18.158	3	3	1	27	8	0
201395431145	1	354.081	3	4	1	27	8	0
201395431145	2	354.081	3	4	1	27	8	0
201395431151	1	18.158	3	3	1	27	8	0
201395431151	2	18.158	3	3	1	27	8	0
201395431154	1	208.817	3	6	1	27	8	0
201395431154	2	208.817	3	6	1	27	8	0
201395431173	1	18.158	3	3	1	27	8	3
201395431212	1	354.081	3	4	1	27	8	0
201395431212	2	354.081	3	4	1	27	8	0
201395431229	1	18.158	3	3	1	27	8	0
201395431229	2	18.158	3	3	1	27	8	0
201395431232	1	18.158	3	3	1	27	8	0
201395431232	2	18.158	3	3	1	27	8	0
201395431239	1	90.79	3	5	1	27	8	0
201395431239	2	90.79	3	5	1	27	8	0
201395431240	1	18.158	3	3	1	27	8	0
201395431246	1	18.158	3	3	1	27	8	0
201395431246	2	18.158	3	3	1	27	8	0
201395431248	1	208.817	3	6	1	27	8	0
201395431248	2	208.817	3	6	1	27	8	0
201395431503	1	354.081	3	4	1	27	8	0
201395431503	2	354.081	3	4	1	27	8	0
201395431504	1	18.158	3	3	1	27	8	0
201395431504	2	18.158	3	3	1	27	8	0
201395431504	3	18.158	3	3	1	27	8	0
201395431552	1	18.158	3	3	1	27	8	0
201395431552	2	18.158	3	3	1	27	8	0
201395431557	1	9.079	3	1	1	27	8	0
201395431557	2	9.079	3	1	1	27	8	0
201395431557	3	9.079	3	1	1	27	8	0
201395431562	1	354.081	3	4	1	27	8	0
201395431563	1	18.158	3	3	1	27	8	0
201395431563	2	18.158	3	3	1	27	8	0
201395431579	1	18.158	3	3	1	27	8	0
201395431583	1	208.817	3	6	1	27	8	0
201395431583	2	208.817	3	6	1	27	8	0
201395431603	1	90.79	3	5	1	27	8	0
201395431603	2	90.79	3	5	1	27	8	0
201395431621	1	18.158	3	3	1	27	8	0
201395431628	1	354.081	3	4	1	27	8	0
201395431628	2	354.081	3	4	1	27	8	0
201395431639	1	9.079	3	1	1	27	8	0
201395431940	1	18.158	3	3	1	27	8	0
201395431956	1	208.817	3	6	1	27	8	0
201395431957	1	9.079	3	1	1	27	8	0
201395431957	2	9.079	3	1	1	27	8	0
201395431958	1	18.158	3	3	1	27	8	0
201395431958	2	18.158	3	3	1	27	8	0
201395431958	3	18.158	3	3	1	27	8	0
201395431960	1	90.79	3	5	1	27	8	0
201395505663	1	213.81	1	6	1	23	2	0
201395505680	1	342.096	1	4	1	23	2	0
201395505680	2	342.096	1	4	1	23	2	0
201395505700	1	85.524	1	5	1	23	2	0
201395505700	2	85.524	1	5	1	23	2	0
201395505703	1	342.096	1	4	1	23	2	0
201395505703	2	342.096	1	4	1	23	2	0
201395505763	1	2.1381	1	1	2	23	2	0
201395505763	2	2.1381	1	1	2	23	2	0
201395505794	1	213.81	1	6	1	23	2	0
201395505794	2	213.81	1	6	1	23	2	0
201395505798	1	21.381	1	1	1	23	2	0
201395505798	2	21.381	1	1	1	23	2	0
201395505801	1	64.143	1	2	1	23	2	0
201395505801	2	64.143	1	2	1	23	2	0
201395505804	1	85.524	1	5	1	23	2	0
201395505804	2	85.524	1	5	1	23	2	0
201395505809	1	342.096	1	4	1	23	2	0
201395505830	1	342.096	1	4	1	23	2	0
201395505830	2	342.096	1	4	1	23	2	0
201395505831	1	85.524	1	5	1	23	2	0
201395505831	2	85.524	1	5	1	23	2	0
201395505831	3	85.524	1	5	1	23	2	0
201395505831	4	85.524	1	5	1	23	2	0
201395505913	1	342.096	1	4	1	23	2	0
201395505913	2	342.096	1	4	1	23	2	0
201395505921	1	85.524	1	5	1	23	2	0
201395505921	2	85.524	1	5	1	23	2	0
201395505933	1	213.81	1	6	1	23	2	0
201395505936	1	342.096	1	4	1	23	2	0
201395505936	2	342.096	1	4	1	23	2	0
201395505961	1	342.096	1	4	1	23	2	0
201395505961	2	342.096	1	4	1	23	2	0
201395505964	1	213.81	1	6	1	23	2	0
201395506015	1	2.1381	1	1	2	23	2	0
201395506015	2	2.1381	1	1	2	23	2	0
201395506070	1	85.524	1	5	1	23	2	0
201395506076	1	21.381	1	1	1	23	2	0
201395506076	2	21.381	1	1	1	23	2	0
201395506076	3	21.381	1	1	1	23	2	0
201395506082	1	342.096	1	4	1	23	2	0
201395506082	2	342.096	1	4	1	23	2	0
201395506102	1	85.524	1	5	1	23	2	0
201395506105	3	213.81	1	6	1	23	2	0
201395506109	1	342.096	1	4	1	23	2	0
201395506109	2	342.096	1	4	1	23	2	0
201395506207	1	209.5338	1	6	4	23	2	0
201395506207	2	209.5338	1	6	4	23	2	0
201395506247	1	21.381	1	1	1	23	2	0
201395506247	2	21.381	1	1	1	23	2	0
201395506251	2	342.096	1	4	1	23	2	0
201395506274	1	342.096	1	4	1	23	2	0
201395506274	2	342.096	1	4	1	23	2	99
201395506280	1	213.81	1	6	1	23	2	0
201395506280	2	213.81	1	6	1	23	2	0
201395506294	1	342.096	1	4	1	23	2	0
201395506294	2	342.096	1	4	1	23	2	0
201395506316	1	342.096	1	4	1	23	2	0
201395506316	2	342.096	1	4	1	23	2	0
201395506323	1	21.381	1	1	1	23	2	0
201395506323	2	21.381	1	1	1	23	2	0
201395506334	1	85.524	1	5	1	23	2	0
201395506338	1	342.096	1	4	1	23	2	0
201395506338	2	342.096	1	4	1	23	2	0
201395506343	1	85.524	1	5	1	23	2	0
201395506347	1	64.143	1	2	1	23	2	0
201395506347	2	64.143	1	2	1	23	2	0
201395506353	1	213.81	1	6	1	23	2	0
201395506367	2	342.096	1	4	1	23	2	99
201395506406	1	209.5338	1	6	2	23	2	0
201395506448	1	2.1381	1	1	4	23	2	0
201395506463	1	89.8002	1	5	4	23	2	0
201395506463	2	89.8002	1	5	4	23	2	0
201395506496	1	342.096	1	4	1	23	2	0
201395506496	2	342.096	1	4	1	23	2	99
201395506496	3	342.096	1	4	1	23	2	99
201395506496	4	342.096	1	4	1	23	2	99
201395506508	1	85.524	1	5	1	23	2	0
201395506508	2	85.524	1	5	1	23	2	0
201395506511	1	213.81	1	6	1	23	2	0
201395506513	1	21.381	1	3	1	23	2	0
201395506514	1	21.381	1	3	1	23	2	0
201395506526	1	342.096	1	4	1	23	2	0
201395506526	2	342.096	1	4	1	23	2	0
201395506551	1	350.6484	1	4	2	23	2	0
201395506551	2	350.6484	1	4	2	23	2	0
201395506608	1	85.524	1	5	1	23	2	0
201395506620	1	342.096	1	4	1	23	2	0
201395506620	2	342.096	1	4	1	23	2	0
201395506640	1	342.096	1	4	1	23	2	0
201395506640	2	342.096	1	4	1	23	2	0
201395506640	3	342.096	1	4	1	23	2	0
201395506643	1	85.524	1	5	1	23	2	0
201395506654	1	21.381	1	3	1	23	2	0
201395506658	2	213.81	1	6	1	23	2	0
201395506666	1	342.096	1	4	1	23	2	0
201395506666	2	342.096	1	4	1	23	2	0
201395506712	1	2.1381	1	1	4	23	2	0
201395506730	2	85.524	1	5	1	23	2	0
201395506745	1	342.096	1	4	1	23	2	0
201395506745	2	342.096	1	4	1	23	2	0
201395506764	1	213.81	1	6	1	23	2	0
201395506764	2	213.81	1	6	1	23	2	0
201395506767	1	85.524	1	5	1	23	2	0
201395506767	2	85.524	1	5	1	23	2	0
201395506767	3	85.524	1	5	1	23	2	0
201395506768	1	342.096	1	4	1	23	2	0
201395506768	2	342.096	1	4	1	23	2	0
201395506794	1	2.1381	1	1	2	23	2	0
201395506794	2	2.1381	1	1	2	23	2	0
201395506835	1	2.1381	1	1	4	23	2	0
201395506854	1	85.524	1	5	1	23	2	0
201395506856	1	342.096	1	4	1	23	2	0
201395506856	2	342.096	1	4	1	23	2	0
201395506865	1	213.81	1	6	1	23	2	0
201395506881	1	342.096	1	4	1	23	2	0
201395506881	2	342.096	1	4	1	23	2	0
201395506900	2	342.096	1	4	1	23	2	99
201395506973	1	350.6484	1	4	4	23	2	0
201395506993	1	213.81	1	6	1	23	2	0
201395506993	2	213.81	1	6	1	23	2	0
201395506995	1	85.524	1	5	1	23	2	0
201395506995	2	85.524	1	5	1	23	2	0
201395507002	1	342.096	1	4	1	23	2	0
201395507002	2	342.096	1	4	1	23	2	0
201395507021	1	342.096	1	4	1	23	2	0
201395507021	2	342.096	1	4	1	23	2	0
201395507038	1	213.81	1	6	1	23	2	0
201395507038	2	213.81	1	6	1	23	2	0
201395507039	1	21.381	1	3	1	23	2	0
201395507083	1	89.8002	1	5	2	23	2	0
201395507108	1	2.1381	1	1	4	23	2	0
201395507126	1	342.096	1	4	1	23	2	0
201395507126	2	342.096	1	4	1	23	2	0
201395507132	1	21.381	1	1	1	23	2	0
201395507133	1	85.524	1	5	1	23	2	0
201395507141	1	21.381	1	3	1	23	2	0
201395507150	1	342.096	1	4	1	23	2	0
201395507150	2	342.096	1	4	1	23	2	0
201395507161	1	85.524	1	5	1	23	2	3
201395507170	1	342.096	1	4	1	23	2	0
201395507170	2	342.096	1	4	1	23	2	0
201395507247	1	2.1381	1	1	4	23	2	0
201395507247	2	2.1381	1	1	4	23	2	0
201395507270	1	342.096	1	4	1	23	2	0
201395507270	2	342.096	1	4	1	23	2	0
201395507273	1	85.524	1	5	1	23	2	0
201395507273	2	85.524	1	5	1	23	2	0
201395507282	1	213.81	1	6	1	23	2	0
201395507283	1	85.524	1	5	1	23	2	0
201395507283	2	85.524	1	5	1	23	2	0
201395507297	1	85.524	1	5	1	23	2	0
201395507297	2	85.524	1	5	1	23	2	0
201395507299	1	342.096	1	4	1	23	2	0
201395507299	2	342.096	1	4	1	23	2	0
201395507417	1	342.096	1	4	1	23	2	0
201395507417	2	342.096	1	4	1	23	2	0
201395507435	1	85.524	1	5	1	23	2	0
201395507435	2	85.524	1	5	1	23	2	0
201395507439	1	342.096	1	4	1	23	2	0
201395507439	2	342.096	1	4	1	23	2	0
201395507456	1	64.143	1	2	1	23	2	0
201395507456	2	64.143	1	2	1	23	2	0
201395507461	1	342.096	1	4	1	23	2	99
201395507461	2	342.096	1	4	1	23	2	99
201395507465	1	213.81	1	6	1	23	2	0
201395507465	2	213.81	1	6	1	23	2	0
201395507569	1	342.096	1	4	1	23	2	0
201395507569	2	342.096	1	4	1	23	2	0
201395507575	1	85.524	1	5	1	23	2	0
201395507575	2	85.524	1	5	1	23	2	0
201395507587	1	21.381	1	3	1	23	2	0
201395507587	2	21.381	1	3	1	23	2	0
201395507594	1	21.381	1	3	1	23	2	0
201395507594	2	21.381	1	3	1	23	2	0
201395507595	2	342.096	1	4	1	23	2	0
201395507602	1	85.524	1	5	1	23	2	0
201395507602	2	85.524	1	5	1	23	2	0
201395507602	3	85.524	1	5	1	23	2	0
201395507610	1	213.81	1	6	1	23	2	0
201395507610	2	213.81	1	6	1	23	2	0
201395507641	1	2.1381	1	1	2	23	2	0
201395507641	2	2.1381	1	1	2	23	2	0
201395507686	1	342.096	1	4	1	23	2	0
201395507686	2	342.096	1	4	1	23	2	0
201395507704	1	342.096	1	4	1	23	2	0
201395507704	2	342.096	1	4	1	23	2	0
201395507711	1	21.381	1	1	1	23	2	0
201395507722	1	213.81	1	6	1	23	2	0
201395507722	2	213.81	1	6	1	23	2	0
201395507728	1	85.524	1	5	1	23	2	0
201395507728	2	85.524	1	5	1	23	2	0
201395507732	1	342.096	1	4	1	23	2	0
201395507732	2	342.096	1	4	1	23	2	0
201395507861	1	350.6484	1	4	2	23	2	0
201395507861	2	350.6484	1	4	2	23	2	0
