CASENUM	VEH_NO	WEIGHT	REGION	STRATUM	PJ	PSU	PSUSTRAT	PVE_FORMS	PNUMOCCS	PMONTH	PHOUR	PMINUTE	PHARM_EV	PMAN_COLL	PTYPE	PHIT_RUN	PMAKE	PMODEL	PBODYTYP	PMODYEAR	PVIN	PTRAILER	PMCARR_I1	PMCARR_I2	PMCARR_ID	PGVWR	PV_CONFIG	PCARGTYP	PHAZ_INV	PHAZPLAC	PHAZ_ID	PHAZ_CNO	PHAZ_REL	PBUS_USE	PSP_USE	PEM_USE	PIMPACT1	PVEH_SEV	PTOWED	PM_HARM	PVEH_SC1	PVEH_SC2	PFIRE
201378031889	3	6.063	4	1	1	95	11	2	1	12	11	28	12	6	3	0	37	31	2	2005	1HGEM21945L0	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	12	2	5	12	0	0	0
201382900602	2	8.941356	1	1	11	6	1	1	0	10	0	11	14	0	2	0	20	421	15	2003	1GNEK13Z83J2	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	6	6	2	12	0	0	0
201382900602	3	8.941356	1	1	11	6	1	1	0	10	0	11	14	0	2	0	19	431	16	2003	1GYEK63N73R3	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	6	4	3	12	0	0	0
201382900602	4	8.941356	1	1	11	6	1	1	0	10	0	11	14	0	2	0	35	39	4	2004	1N4BA41E04C8	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	6	2	5	12	0	0	0
201382900905	2	202.42467	1	6	26	6	1	1	0	11	0	9	14	0	2	0	12	17	4	2004	1FAFP53214A1	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	5	6	2	12	0	0	0
201382900905	3	202.42467	1	6	26	6	1	1	0	11	0	9	14	0	2	0	19	22	4	2008	1G6KD57Y48U1	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	5	4	5	12	0	0	0
201382900909	2	344.121939	1	4	26	6	1	1	0	11	1	0	14	0	2	0	12	481	31	2000	1FTRX18W3YNC	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	5	6	5	12	0	0	0
201382900909	3	344.121939	1	4	26	6	1	1	0	11	1	0	14	0	2	0	12	32	4	2012	3FADP4BJ5CM1	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	3	4	5	12	0	0	0
201382901009	2	92.96608	1	5	14	6	1	1	0	10	18	44	14	0	2	0	6	18	4	2013	1C3CCBAGXDN7	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	7	4	5	12	0	0	0
201382901010	2	23.24152	1	3	14	6	1	1	2	11	7	39	14	0	2	0	37	32	4	1996	1HGCD5630TA1	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	3	4	3	12	0	0	0
201382901301	3	87.800208	1	5	7	6	1	2	0	12	99	99	12	6	2	0	49	40	4	2007	4T1BE46K47U0	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	7	4	5	12	0	0	0
201382901346	2	20.242467	1	3	26	6	1	1	1	12	19	30	14	0	2	0	6	442	20	2003	1C8GJ45R33B2	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	9	2	5	12	0	0	0
201382901402	2	91.936	1	5	4	6	1	1	0	12	17	16	14	0	2	0	14	21	4	2011	3MEHM0JG0BR6	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	12	6	2	12	0	0	0
201395121275	3	4.226506	3	1	6	42	8	2	2	2	12	39	12	1	2	0	20	461	21	2004	1GCFG15X3411	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	6	6	2	12	0	0	0
201395122307	2	349.9608	3	4	1	42	8	1	0	2	23	39	14	0	2	0	12	401	14	2005	1FMDU74Y55UB	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	7	2	5	12	0	0	0
201395123653	2	88.510093	1	5	8	22	2	1	0	1	18	9	14	0	2	0	35	399	9	2004	888888888888	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	63	8	8	12	0	0	0
201395124218	1	349.9608	3	4	4	42	8	1	0	3	16	16	14	0	2	0	84	881	62	2013	1HTMMAAL2DH1	0	77	777777777	77777777777	2	2	1	1	0	0	0	0	0	0	0	62	2	5	12	0	0	0
201395126678	2	349.9608	3	4	4	42	8	1	0	4	20	16	14	0	2	0	55	33	4	2007	5NPET46C27H2	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	6	6	2	12	0	0	0
201395126678	3	349.9608	3	4	4	42	8	1	0	4	20	16	14	0	2	0	49	32	4	2007	JTDBR32E6701	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	6	2	5	12	0	0	0
201395127467	2	91.6564	3	5	3	42	8	1	0	5	1	37	14	0	3	0	35	471	30	1993	1N6SD11SXPC4	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	7	6	2	12	0	0	0
201395127467	3	91.6564	3	5	3	42	8	1	0	5	1	37	14	0	3	0	49	33	3	2005	JTDDR32TX501	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	7	4	5	14	0	0	0
201395127467	4	91.6564	3	5	3	42	8	1	0	5	1	37	14	0	3	0	55	401	14	2001	KM8SC83D31U0	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	9	4	5	14	0	0	0
201395128665	2	4.1662	3	1	2	42	8	1	1	7	21	40	14	0	2	0	38	472	30	1999	1GGCS1446X86	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	61	6	2	8	0	0	0
201395128665	3	4.1662	3	1	2	42	8	1	1	7	21	40	14	0	2	0	7	482	31	2002	3D7HU18Z22G1	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	61	4	5	12	0	0	0
201395128816	2	349.9608	3	4	3	42	8	1	0	6	3	0	14	0	2	0	37	31	4	2007	1HGFA16857L1	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	81	4	5	12	0	0	0
201395129155	3	208.31	3	6	4	42	8	2	0	6	14	17	12	2	2	0	90	989	58	2007	1BDJJCPH57F2	0	88	888888888	88888888888	8	21	22	1	0	0	0	0	8	0	0	8	4	5	12	0	0	0
201395129259	2	4.1662	3	1	1	42	8	1	0	6	18	25	14	0	2	0	35	443	20	2006	5N1BV28U26N1	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	12	6	2	14	0	0	0
201395129259	3	4.1662	3	1	1	42	8	1	0	6	18	25	14	0	2	0	19	3	4	2003	1G6KD54Y33U2	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	9	2	5	14	0	0	0
201395130891	2	4.1662	3	1	3	42	8	1	0	7	20	35	14	0	2	0	12	481	31	1999	1FTZF1724XNC	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	12	8	5	12	0	0	0
201395130891	3	4.1662	3	1	3	42	8	1	0	7	20	35	14	0	2	0	35	47	4	2000	1N4DL01DXYC2	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	12	2	5	12	0	0	0
201395131149	2	4.1662	3	1	2	42	8	1	1	8	9	24	14	0	2	0	82	881	63	2005	1FVACXDC65HU	1	57	143693	57143693	3	4	3	1	0	0	0	0	0	0	0	6	2	5	12	0	0	0
201395131809	3	208.31	3	6	3	42	8	2	0	8	15	40	12	2	2	0	20	403	14	2004	1GNDS13S9421	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	6	4	5	12	0	0	0
201395135946	2	4.1662	3	1	1	42	8	1	0	9	8	27	38	0	2	0	21	441	20	2000	1GHDX03E9YD2	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	12	6	2	19	0	0	0
201395137635	4	91.6564	3	5	1	42	8	3	0	9	7	51	12	8	2	0	49	32	4	2010	2T1BU4EEXAC4	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	83	4	5	12	0	0	0
201395137635	5	91.6564	3	5	1	42	8	3	0	9	7	51	12	8	2	0	12	402	14	2003	1FMCU04113KA	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	7	4	5	12	0	0	0
201395137878	2	208.31	3	6	4	42	8	1	0	11	2	48	14	0	2	0	20	9	2	2013	2G1FB3D34D91	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	61	9	9	12	0	0	0
201395137878	3	208.31	3	6	4	42	8	1	0	11	2	48	14	0	2	0	55	36	4	2013	KMHCT4AE2DU5	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	6	2	5	18	0	0	0
201395138417	1	349.9608	3	4	4	42	8	1	0	12	4	0	14	0	2	0	20	22	2	2005	1G1AL12F8575	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	62	4	5	12	0	0	0
201395138523	3	4.1662	3	1	3	42	8	2	0	11	13	58	12	6	2	0	20	481	31	2007	1GCEC19Z57Z1	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	12	4	5	12	0	0	0
201395142873	3	4.1662	3	1	1	42	8	2	0	11	15	51	12	1	3	0	52	46	4	2004	JA3AH86DX4U0	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	82	6	2	12	0	0	0
201395142873	4	4.1662	3	1	1	42	8	2	0	11	15	51	12	1	3	0	38	402	14	2000	4S2CK58W0Y43	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	82	6	2	14	0	0	0
201395142873	5	4.1662	3	1	1	42	8	2	0	11	15	51	12	1	3	0	20	403	14	2007	1GNET13H5722	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	82	4	5	14	0	0	0
201395143313	3	4.1662	3	1	1	42	8	2	0	12	12	8	12	6	3	0	53	402	14	2002	JS3TY92V2241	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	62	2	5	12	0	0	0
201395143746	2	91.6564	3	5	1	42	8	1	0	12	22	45	14	0	2	0	35	401	14	1994	JN8HD17S9RW2	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	6	6	2	12	0	0	0
201395143746	3	91.6564	3	5	1	42	8	1	0	12	22	45	14	0	2	0	7	20	4	2001	1B3ES46C91D2	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	6	6	2	14	0	0	0
201395143991	2	208.31	3	6	1	42	8	1	0	12	2	38	14	0	2	0	49	40	4	2011	4T1BF3EK6BU6	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	5	6	2	12	0	0	0
201395224710	2	355.912	2	4	1	32	4	1	0	1	22	30	14	0	2	0	14	38	2	2000	1ZWFT61L4Y56	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	12	4	5	12	0	0	0
201395226388	2	355.912	2	4	1	32	4	1	0	1	22	15	14	0	2	0	19	24	2	2013	1G6AF5S31D01	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	7	2	5	12	0	0	0
201395226412	2	355.912	2	4	1	32	4	1	0	1	3	30	14	0	2	0	20	2	4	2010	2G1WB5EN3A12	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	9	4	5	12	0	0	0
201395226469	2	20.936	2	3	1	32	4	1	0	2	21	0	14	0	2	0	6	43	4	2004	1C3EL46X04N4	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	6	4	5	12	0	0	0
201395226539	2	87.7154	2	5	1	33	5	1	0	1	0	58	14	0	3	0	7	499	29	1997	888888888888	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	3	6	2	12	0	0	0
201395226539	3	87.7154	2	5	1	33	5	1	0	1	0	58	14	0	3	0	20	499	29	1997	888888888888	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	11	2	5	14	0	0	0
201395226612	1	350.8616	2	4	2	33	5	1	1	1	8	53	45	0	4	0	51	884	63	2002	888888888888	0	77	777777777	77777777777	3	1	4	1	0	0	0	0	0	0	0	6	0	5	12	0	0	0
201395226825	2	345.185248	2	4	12	33	5	1	0	1	11	20	14	0	2	0	12	999	49	2012	888888888888	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	9	4	5	12	0	0	0
201395228088	2	418.72	2	6	2	32	4	1	0	2	9	0	14	0	2	0	12	499	40	2004	888888888888	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	6	0	5	12	0	0	0
201395228306	3	18.9049	2	3	2	10	5	2	0	2	9	55	12	8	2	0	12	22	6	2007	888888888888	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	62	2	5	12	0	0	0
201395228482	2	355.912	2	4	1	32	4	1	1	2	12	0	14	0	2	0	20	481	31	2013	1GCRCREA2DZ1	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	6	4	5	12	0	0	0
201395228715	2	355.912	2	4	1	32	4	1	0	2	23	30	14	0	2	0	42	48	4	2007	WDBUF87XX7X2	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	12	2	5	12	0	0	0
201395229443	2	341.573805	2	4	16	33	5	1	1	3	0	11	14	0	2	0	7	41	4	2003	888888888888	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	7	2	5	12	0	0	0
201395230120	2	2.7007	2	1	1	10	5	1	0	3	20	29	14	0	2	0	12	23	4	2008	888888888888	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	6	6	2	12	0	0	0
201395231145	2	352.270672	2	4	24	10	5	1	0	3	18	30	14	0	2	0	37	32	9	1998	888888888888	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	62	2	5	12	0	0	0
201395231519	1	354.040372	1	4	8	22	2	1	0	2	13	11	14	0	2	0	12	499	49	2001	888888888888	1	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	6	8	5	12	0	0	0
201395231556	1	90.5073	1	5	2	21	2	1	0	2	20	14	14	0	2	0	23	999	99	2003	888888888888	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	6	6	2	12	0	0	0
201395232226	2	363.627096	1	4	6	22	2	1	0	2	16	45	14	0	2	0	22	399	9	2007	888888888888	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	61	8	5	12	0	0	0
201395232483	2	210.937704	1	6	11	21	2	1	0	3	8	40	14	0	2	0	37	399	9	2007	888888888888	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	6	6	2	12	0	0	0
201395232574	2	351.091	2	4	2	10	5	1	0	4	17	20	14	0	2	0	20	2	9	2008	888888888888	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	61	2	5	12	0	0	0
201395232741	2	216.781952	2	6	24	10	5	1	0	4	22	59	14	0	2	0	12	481	39	2002	888888888888	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	6	4	5	12	0	0	0
201395232761	2	83.744	2	5	1	32	4	1	0	4	5	25	14	0	2	0	12	3	9	2002	888888888888	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	5	6	2	12	0	0	0
201395232761	3	83.744	2	5	1	32	4	1	0	4	5	25	14	0	2	0	14	6	9	2002	888888888888	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	6	6	2	12	0	0	0
201395232761	4	83.744	2	5	1	32	4	1	0	4	5	25	14	0	2	0	12	481	31	1994	888888888888	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	81	6	2	12	0	0	0
201395232936	3	41.872	2	3	2	32	4	2	0	4	10	0	12	6	2	0	7	27	6	2011	888888888888	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	12	2	5	12	0	0	0
201395233573	2	341.573805	2	4	16	33	5	1	0	4	19	13	14	0	2	0	22	2	9	2000	888888888888	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	61	2	5	12	0	0	0
201395234736	2	13.59662	2	3	15	10	5	1	0	5	22	15	14	0	2	0	12	17	9	2002	888888888888	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	6	6	2	12	0	0	0
201395234772	2	209.36	2	6	1	32	4	1	3	5	0	45	14	0	2	0	21	23	9	1998	888888888888	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	6	6	2	12	0	0	0
201395235314	2	14.341067	1	1	16	21	2	1	0	5	18	56	30	0	2	0	12	999	99	9999	999999999999	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	6	8	8	12	0	0	0
201395236835	2	209.36	2	6	1	32	4	1	0	5	3	0	14	0	2	0	12	399	9	2005	888888888888	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	6	6	2	12	0	0	0
201395236835	3	209.36	2	6	1	32	4	1	0	5	3	0	14	0	2	0	22	18	9	2001	888888888888	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	6	6	2	12	0	0	0
201395236835	4	209.36	2	6	1	32	4	1	0	5	3	0	14	0	2	0	6	41	4	2003	888888888888	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	6	6	2	12	0	0	0
201395237160	2	345.185248	2	4	12	33	5	1	0	5	12	30	14	0	2	0	12	17	9	2011	888888888888	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	62	2	5	12	0	0	0
201395237937	1	352.270672	2	4	24	10	5	1	0	5	19	30	14	0	2	0	7	999	49	1999	888888888888	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	61	2	5	12	0	0	0
201395238671	2	60.604516	1	5	6	22	2	1	0	6	17	37	30	0	3	0	12	399	9	2003	888888888888	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	98	8	5	12	0	0	0
201395239372	1	354.040372	1	4	8	22	2	1	0	6	9	14	14	0	2	0	12	399	9	2006	888888888888	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	62	8	5	12	0	0	0
201395239502	2	351.091	2	4	4	10	5	1	0	6	4	46	14	0	2	0	12	499	39	1997	888888888888	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	61	2	5	12	0	0	0
201395239936	2	20.8863	1	3	4	21	2	1	0	6	8	41	14	0	2	0	2	499	49	1994	888888888888	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	7	9	5	12	0	0	0
201395240251	3	351.091	2	4	1	10	5	2	0	7	15	40	12	6	2	0	22	16	9	2001	888888888888	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	12	2	5	12	0	0	0
201395240423	2	210.6546	2	6	2	10	5	1	0	7	13	55	14	0	2	0	14	999	49	2001	888888888888	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	6	2	3	12	0	0	0
201395240433	2	2.7007	2	1	2	10	5	1	1	7	11	12	45	0	4	0	84	884	62	1999	888888888888	0	77	777777777	77777777777	2	1	3	1	0	0	0	0	0	0	0	6	6	2	45	0	0	0
201395240660	2	353.51212	2	4	15	10	5	1	0	7	12	17	14	0	2	0	22	18	9	2004	888888888888	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	6	6	2	12	0	0	0
201395241475	2	4.1872	2	1	2	32	4	1	0	7	1	45	8	0	3	0	12	37	9	2008	888888888888	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	98	6	2	12	0	0	0
201395241768	2	88.510093	1	5	8	22	2	1	0	7	17	21	14	0	2	0	53	709	80	2006	888888888888	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	61	8	5	12	0	0	0
201395241768	3	88.510093	1	5	8	22	2	1	0	7	17	21	14	0	2	0	49	399	9	2008	888888888888	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	81	6	2	12	0	0	0
201395241989	2	352.270672	2	4	24	10	5	1	0	7	8	10	14	0	2	0	12	401	14	2002	888888888888	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	62	2	5	12	0	0	0
201395243121	1	354.040372	1	4	8	22	2	1	0	7	10	22	14	0	2	0	19	999	49	2005	888888888888	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	7	8	5	12	0	0	0
201395243123	2	88.510093	1	5	8	22	2	1	0	7	17	24	14	0	2	0	20	499	49	1998	888888888888	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	12	8	5	12	0	0	0
201395244516	2	351.091	2	4	3	10	5	1	0	8	19	45	14	0	2	0	18	3	9	2001	888888888888	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	9	2	5	12	0	0	0
201395244656	2	346.769344	2	4	5	10	5	1	0	8	23	40	14	0	2	0	12	17	9	2010	888888888888	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	99	2	5	12	0	0	0
201395245357	2	350.28952	2	4	8	33	5	1	0	4	12	0	14	0	2	0	13	399	9	1997	888888888888	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	63	2	5	12	0	0	0
201395245469	3	14.341067	1	3	16	21	2	2	0	8	9	4	12	6	2	0	18	399	9	2003	888888888888	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	6	8	5	12	0	0	0
201395245472	2	354.040372	1	4	8	22	2	1	0	8	11	27	14	0	2	0	12	399	9	2006	888888888888	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	11	8	5	12	0	0	0
201395245790	3	2.7007	2	1	4	10	5	2	0	5	7	51	12	2	2	0	12	481	39	2012	888888888888	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	63	4	5	12	0	0	0
201395245838	2	352.270672	2	4	24	10	5	1	1	8	20	0	14	0	2	0	12	23	4	2013	888888888888	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	3	2	5	12	0	0	0
201395246158	3	20.936	2	1	1	32	4	2	0	8	21	0	12	6	2	0	7	442	20	1997	888888888888	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	81	2	5	12	0	0	0
201395246446	2	22.615392	2	3	5	10	5	1	0	9	19	46	14	0	2	0	20	2	9	2013	888888888888	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	8	2	5	12	0	0	0
201395246446	3	22.615392	2	3	5	10	5	1	0	9	19	46	14	0	2	0	7	442	20	2001	888888888888	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	8	4	5	12	0	0	0
201395246457	2	353.51212	2	4	15	10	5	1	0	9	17	7	14	0	2	0	19	3	9	2004	888888888888	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	11	4	5	12	0	0	0
201395246483	2	20.936	2	3	1	32	4	1	0	9	22	15	14	0	2	0	12	16	9	2001	888888888888	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	6	6	2	12	0	0	0
201395246483	3	20.936	2	3	1	32	4	1	0	9	22	15	14	0	2	0	6	441	20	1999	888888888888	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	6	4	5	12	0	0	0
201395246495	2	355.912	2	4	1	32	4	1	1	9	15	50	14	0	2	0	20	399	6	2009	888888888888	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	61	2	5	12	0	0	0
201395246496	2	83.744	2	5	1	32	4	1	0	9	1	0	14	0	2	0	49	403	14	2009	888888888888	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	12	4	5	12	0	0	0
201395246496	3	83.744	2	5	1	32	4	1	0	9	1	0	14	0	2	0	12	481	31	2007	888888888888	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	7	2	5	12	0	0	0
201395246496	4	83.744	2	5	1	32	4	1	0	9	1	0	14	0	2	0	12	499	39	1997	888888888888	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	12	4	5	12	0	0	0
201395246496	5	83.744	2	5	1	32	4	1	0	9	1	0	14	0	2	0	7	399	4	1993	888888888888	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	12	2	5	12	0	0	0
201395247469	2	350.8616	2	4	1	33	5	1	0	9	18	0	14	0	2	0	18	25	4	2012	888888888888	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	3	4	5	12	0	0	0
201395247882	1	88.510093	1	5	8	22	2	2	0	9	14	29	12	6	2	0	37	399	9	2012	888888888888	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	9	8	5	12	0	0	0
201395247884	2	88.510093	1	5	8	22	2	1	0	9	8	44	14	0	2	0	37	399	9	2013	888888888888	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	2	8	5	12	0	0	0
201395249673	2	351.091	2	4	3	10	5	1	0	10	12	23	14	0	2	0	22	24	4	2009	888888888888	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	7	2	5	12	0	0	0
201395249757	2	13.59662	2	3	15	10	5	1	0	10	17	34	14	0	2	0	13	1	9	1997	888888888888	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	5	2	5	12	0	0	0
201395249793	2	20.936	2	1	1	32	4	1	0	10	3	40	14	0	2	0	49	32	9	2000	888888888888	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	61	2	5	12	0	0	0
201395249984	4	4.1872	2	1	2	32	4	3	0	10	17	30	14	0	2	0	6	399	9	2002	888888888888	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	6	6	2	12	0	0	0
201395250897	2	350.28952	2	4	8	33	5	1	0	10	0	20	14	0	2	0	20	2	9	2003	888888888888	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	61	2	5	12	0	0	0
201395251541	2	355.912	2	4	1	32	4	1	0	10	21	0	14	0	2	0	14	17	9	9999	888888888888	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	12	2	5	12	0	0	0
201395251555	2	209.36	2	6	1	32	4	1	0	10	20	30	14	0	2	0	18	22	4	2010	888888888888	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	6	6	2	12	0	0	0
201395251874	2	83.744	2	5	1	32	4	1	0	8	23	45	14	0	2	0	30	46	9	2007	888888888888	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	11	6	2	12	0	0	0
201395251874	3	83.744	2	5	1	32	4	1	0	8	23	45	14	0	2	0	54	39	9	2006	888888888888	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	11	6	2	12	0	0	0
201395251891	2	209.36	2	6	1	32	4	1	0	8	14	15	14	0	2	0	20	403	14	2006	888888888888	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	11	2	5	12	0	0	0
201395251897	2	20.936	2	3	1	32	4	1	0	8	22	50	14	0	2	0	12	499	49	1998	888888888888	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	7	4	5	12	0	0	0
201395251897	3	20.936	2	3	1	32	4	1	0	8	22	50	14	0	2	0	14	6	9	2003	888888888888	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	6	4	5	12	0	0	0
201395252678	2	7.950115	1	1	9	21	2	1	0	10	20	4	42	0	2	0	37	499	49	2011	888888888888	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	6	8	5	12	0	0	0
201395253097	2	355.912	2	4	1	32	4	1	0	11	14	0	14	0	2	0	59	34	4	2006	888888888888	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	61	2	5	12	0	0	0
201395254492	2	352.270672	2	4	24	10	5	1	1	11	22	30	45	0	4	0	7	482	31	2007	888888888888	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	8	5	4	4	5	12	0	0	0
