REGION	STRATUM	PMAKE	PBODYTYP	PSP_USE	PEM_USE	PTRAILER	PFIRE	PVEH_SEV	PTOWED	PROLLOVR	PCARGTYP	PHAZPLAC	PHAZ_REL	PTYPE	PROLINLOC	PHAZ_INV	PHAZ_CNO	PIMPACT2	PV_CONFIG	PVIN	PMODELYR	CASENUM	WEIGHT	PCARIDNO	PHAZ_ID	PIMPACT1	PJ	PMODEL	PNUMOCCS	POCCINVL	PREL_RWY	PSU	PVEHNO
1	6	20	9	77	0	0	0	7	1	0	0	0	0	1	0	1	0	22	0	999999999999	2010	201027302059	133.307	000000000	0	22	13	399	0	0	5	26	1
1	1	12	48	0	0	0	0	7	2	0	0	0	0	1	0	1	0	99	0	999999999999	2001	201027302383	4.244	000000000	0	97	1	499	0	0	5	26	1
1	4	22	2	77	0	0	0	7	2	0	0	0	0	1	0	1	0	31	0	999999999999	1997	201027302741	300.2	000000000	0	31	9	399	0	0	7	26	1
1	5	49	4	0	0	0	0	7	1	0	0	0	0	1	0	1	0	32	0	999999999999	2008	201027302900	58.314	000000000	0	32	3	399	0	0	5	26	1
1	5	2	48	77	0	0	0	7	1	0	0	0	0	1	0	1	0	30	0	999999999999	2003	201027303746	58.314	000000000	0	30	3	499	0	0	5	26	1
1	6	20	39	77	0	0	0	7	2	0	0	0	0	1	0	1	0	30	0	999999999999	2006	201027303834	126.418	000000000	0	26	7	499	0	0	2	26	1
1	4	22	4	77	0	0	0	7	1	0	0	0	0	1	0	1	0	27	0	999999999999	2008	201027304511	300.2	000000000	0	30	9	399	0	0	7	26	1
1	4	6	49	0	0	0	0	7	1	0	0	0	0	1	0	1	0	26	0	999999999999	2005	201027304814	297.073	000000000	0	26	2	999	0	0	7	26	1
1	6	34	4	77	0	0	0	7	2	0	0	0	0	1	0	1	0	26	0	999999999999	2004	201027306773	126.418	000000000	0	26	7	399	0	0	4	26	1
1	6	12	49	0	0	0	0	7	2	0	0	0	0	1	0	1	0	26	0	999999999999	2003	201027306858	126.418	000000000	0	26	7	999	0	0	4	26	1
1	1	18	4	77	0	0	0	7	2	0	0	0	0	1	0	1	0	27	0	888888888888	1998	201027307072	8.331	000000000	0	27	3	399	0	0	7	26	1
1	1	7	39	77	0	0	0	7	4	0	0	0	0	1	0	1	0	25	0	888888888888	1995	201027307072	8.331	000000000	0	25	3	499	0	0	5	26	2
3	3	35	4	0	0	0	0	7	1	0	0	0	0	1	0	1	0	26	0	3N1AB61E78L6	2008	201027400372	18.158	000000000	0	26	1	43	1	1	7	27	1
3	1	12	14	0	0	0	0	7	1	0	0	0	0	1	0	1	0	27	0	1FMYU22E2XUC	1999	201027400447	9.079	000000000	0	27	1	401	0	0	7	27	1
3	1	49	5	0	0	0	0	7	1	0	0	0	0	1	0	1	0	28	0	JTDKB20U4776	2007	201027400447	9.079	000000000	0	28	1	46	0	0	7	27	2
3	1	12	21	0	0	0	0	7	1	0	0	0	0	1	0	1	0	26	0	1FTEE14N4JHB	1988	201027400447	9.079	000000000	0	26	1	461	0	0	7	27	3
3	3	55	2	0	0	0	0	7	1	0	0	0	0	1	0	1	0	25	0	KMHJG25F5YU1	2000	201027400702	18.158	000000000	0	25	1	37	0	0	7	27	1
3	4	22	4	0	0	0	0	7	1	0	0	0	0	1	0	1	0	27	0	1G2HX52K2WH2	1998	201027400893	290.528	000000000	0	27	2	2	0	0	5	27	1
3	4	12	31	0	0	0	0	7	1	0	0	0	0	1	0	1	0	21	0	1FDNF20F7YEB	2000	201027400893	290.528	000000000	0	21	2	481	0	0	5	27	2
3	3	7	31	0	0	0	0	7	1	0	0	0	0	1	0	1	0	26	0	1D7RV1GP9AS1	2010	201027401106	18.158	000000000	0	26	2	482	0	0	4	27	1
3	6	49	4	77	0	0	0	7	1	0	0	0	0	1	0	1	0	25	0	4T1BG22K7X44	1999	201027401841	127.106	000000000	0	25	1	40	0	0	7	27	1
3	6	49	4	77	0	0	0	7	1	0	0	0	0	1	0	1	0	30	0	4T1BE32KX4U2	2004	201027401841	127.106	000000000	0	30	1	40	0	0	7	27	2
3	6	37	2	77	0	0	0	7	1	0	0	0	0	1	0	1	0	27	0	1HGEJ7128TL0	1996	201027401841	127.106	000000000	0	27	1	31	0	0	7	27	3
3	6	54	3	0	0	0	0	7	1	0	0	0	0	1	0	1	0	22	0	JH4DC53813C0	2003	201027401947	127.106	000000000	0	23	1	38	0	0	7	27	1
3	6	22	4	77	0	0	0	7	1	0	0	0	0	1	0	1	0	26	0	1G2NE52M2TC8	1996	201027402002	127.106	000000000	0	26	1	18	0	0	7	27	1
3	6	12	4	0	0	0	0	7	1	0	0	0	0	1	0	1	0	26	0	1FAHP3FNXAW1	2010	201027402002	127.106	000000000	0	26	1	37	0	0	7	27	2
3	4	49	4	0	0	0	0	7	1	0	0	0	0	1	0	1	0	29	0	4T1BK36B96U0	2006	201027402015	290.528	000000000	0	29	1	43	0	0	7	27	1
3	1	20	39	0	0	0	0	7	1	0	0	0	0	1	0	1	0	32	0	2GCCC14D2C12	1982	201027402595	9.079	000000000	0	32	1	499	0	0	99	27	1
3	6	30	4	0	0	0	0	6	2	0	0	0	0	1	0	1	0	27	0	WVWPD63B14P1	2004	201027402619	127.106	000000000	0	27	1	46	0	0	4	27	1
3	5	23	15	0	0	0	0	7	1	0	0	0	0	1	0	1	0	26	0	1GKEK13R6XR9	1999	201027402732	54.474	000000000	0	26	1	421	0	0	7	27	1
3	5	18	4	0	0	0	0	7	1	0	0	0	0	1	0	1	0	26	0	1G4HR52K4TH4	1996	201027402732	54.474	000000000	0	26	1	2	0	0	7	27	2
3	4	62	14	0	0	0	0	7	1	0	0	0	0	1	0	1	0	27	0	SALJY1249WA7	1998	201027403534	290.528	000000000	0	27	1	401	0	0	7	27	1
3	5	63	4	0	0	0	0	7	1	0	0	0	0	1	0	1	0	32	0	KNAFE1214652	2006	201027403550	54.474	000000000	0	32	1	32	0	0	7	27	1
3	5	12	21	0	0	0	0	7	1	0	0	0	0	1	0	1	0	32	0	1FTRE14W46HA	2006	201027403550	54.474	000000000	0	32	1	461	0	0	7	27	2
3	5	37	2	0	0	0	0	7	1	0	0	0	0	1	0	1	0	29	0	1HGEJ814XVL0	1997	201027403702	54.474	000000000	0	29	1	31	0	0	7	27	1
3	3	12	14	0	0	0	0	7	3	0	0	0	0	1	0	1	0	22	0	1FMZU73K24UB	2004	201027403885	18.158	000000000	0	28	1	401	0	0	7	27	1
3	3	55	4	0	0	0	0	7	3	0	0	0	0	1	0	1	0	28	0	KMHCN46C29U3	2009	201027403885	18.158	000000000	0	22	1	36	0	0	7	27	2
3	1	98	93	77	0	9	0	7	1	0	99	0	0	1	0	1	0	99	0	999999999999	2010	201027403907	9.079	000000000	0	30	1	998	0	0	5	27	1
3	1	98	93	77	0	9	0	7	7	0	99	0	0	1	0	1	0	97	0	999999999999	9999	201027403907	9.079	000000000	0	99	1	998	0	0	5	27	2
3	6	20	31	0	0	0	0	7	1	0	0	0	0	1	0	1	0	27	0	1GCHK33687F5	2007	201027404311	127.106	000000000	0	27	1	481	0	0	7	27	1
3	3	59	14	0	0	0	0	7	1	0	0	0	0	1	0	1	0	25	0	2T2HA31U35C0	2005	201027404325	18.158	000000000	0	25	1	403	0	0	7	27	1
3	3	21	4	0	0	0	0	4	1	0	0	0	0	1	0	1	0	33	0	1G3AM51N6KG3	1989	201027404325	18.158	000000000	0	33	1	20	0	0	7	27	2
3	3	20	4	0	0	0	0	6	2	0	0	0	0	1	0	1	0	33	0	2G1WA5EK1A11	2010	201027404325	18.158	000000000	0	26	1	2	0	0	7	27	3
3	4	54	4	77	0	0	0	7	1	0	0	0	0	1	0	1	0	27	0	19UUA66238A0	2008	201027404424	290.528	000000000	0	27	1	35	0	0	7	27	1
3	1	49	4	0	0	0	0	6	2	0	0	0	0	1	0	1	0	27	0	2T1BR32E55C4	2005	201027404568	9.079	000000000	0	27	1	32	0	0	7	27	1
3	1	49	4	0	0	0	0	6	2	0	0	0	0	1	0	1	0	31	0	1NXBR12E7YZ3	2000	201027405133	9.079	000000000	0	32	2	32	0	0	5	27	1
3	1	2	14	0	0	0	0	7	3	0	0	0	0	1	0	1	0	29	0	1J4GW58S0XC5	1999	201027405133	9.079	000000000	0	29	2	404	0	0	7	27	2
3	1	87	66	0	0	1	0	7	1	0	3	0	0	1	0	1	0	26	6	1XPFDB9X91N5	2001	201027405240	9.079	999999999	0	26	2	881	0	0	4	27	1
3	5	12	30	0	0	0	0	7	1	0	0	0	0	1	0	1	0	28	0	1FTCR14U9RTA	1994	201027405447	54.474	000000000	0	28	1	471	0	0	7	27	1
3	6	41	4	0	0	0	0	7	1	0	0	0	0	1	0	1	0	27	0	JM1BJ2211Y02	2000	201027405798	127.106	000000000	0	27	2	35	0	0	7	27	1
3	4	20	20	0	0	0	0	7	7	0	0	0	0	1	0	1	0	26	0	1GCDM19W11B1	2001	201027406605	290.528	000000000	0	26	2	441	0	0	7	27	1
3	3	49	4	0	0	0	0	7	1	0	0	0	0	1	0	1	0	61	0	4T1BF22K0V40	1997	201027406779	18.158	000000000	0	61	1	40	0	0	7	27	1
3	4	54	4	0	0	0	0	7	1	0	0	0	0	1	0	1	0	29	0	19UUA56751A0	2001	201027406791	290.528	000000000	0	30	1	35	0	0	7	27	1
3	4	23	15	0	0	0	0	7	1	0	0	0	0	1	0	1	0	30	0	3GKEC16TX1G2	2001	201027406791	290.528	000000000	0	29	1	421	0	0	7	27	2
3	6	20	15	0	0	0	0	7	1	0	0	0	0	1	0	1	0	26	0	1GNEC13TX4J1	2004	201027407154	127.106	000000000	0	26	2	421	1	1	7	27	1
3	1	20	4	0	0	0	0	6	2	0	0	0	0	1	0	1	0	23	0	1G1AK58F0678	2006	201027407620	9.079	000000000	0	23	1	22	0	0	5	27	1
3	1	99	9	0	0	0	0	6	2	0	0	0	0	1	0	1	0	23	0	999999999999	9999	201027407620	9.079	000000000	0	23	1	399	0	0	5	27	2
3	4	20	4	0	0	0	0	7	4	0	0	0	0	1	0	1	0	97	0	1G1LD55M5SY2	1995	201027409303	290.528	000000000	0	32	1	19	0	0	7	27	1
3	3	55	4	0	0	0	0	0	1	0	0	0	0	1	0	1	0	29	0	KMHWF35V0YA2	2000	201027409336	18.158	000000000	0	29	1	33	0	0	7	27	1
3	6	12	30	0	0	0	0	7	1	0	0	0	0	1	0	1	0	31	0	1FTCR10T3LUB	1990	201027410503	127.106	000000000	0	31	2	471	0	0	7	27	1
3	6	35	4	0	0	0	0	0	1	0	0	0	0	1	0	1	0	32	0	1N4AB41D6VC7	1997	201027410503	127.106	000000000	0	32	2	43	0	0	7	27	2
3	4	19	4	0	0	0	0	7	1	0	0	0	0	1	0	1	0	31	0	1G6KD52B4SU3	1995	201027410633	290.528	000000000	0	31	2	3	0	0	7	27	1
3	4	20	4	0	0	0	0	2	1	0	0	0	0	1	0	1	0	61	0	2G1WC5818693	2006	201027500374	315.654	000000000	0	61	5	2	0	0	7	44	1
3	6	35	30	0	0	0	0	6	2	0	0	0	0	1	0	1	0	32	0	1N6ND06S7FC3	1985	201027500817	135.28	000000000	0	32	2	471	0	0	2	44	1
3	4	12	4	0	0	0	0	2	1	0	0	0	0	1	0	1	0	26	0	1FAFP53U03G2	2003	201027500851	315.654	000000000	0	26	3	17	0	0	5	44	1
3	4	12	17	0	0	0	0	2	1	0	0	0	0	1	0	1	0	61	0	3FAFP3132YR1	2000	201027500880	315.654	000000000	0	61	4	37	0	0	4	44	1
3	6	21	20	0	0	0	0	6	2	0	0	0	0	1	0	1	0	61	0	1GHDX13E2YD2	2000	201027500945	135.28	000000000	0	61	1	441	0	0	5	44	1
3	5	7	31	0	0	0	0	7	7	0	0	0	0	1	0	1	0	26	0	3B7ME33C0PM1	1993	201027501041	85.158	000000000	0	26	6	481	0	0	5	44	1
3	5	13	4	0	0	0	0	2	1	0	0	0	0	1	0	1	0	32	0	1LNHM82W13Y6	2003	201027501203	45.093	000000000	0	32	3	1	0	0	5	44	1
3	1	20	4	0	0	0	0	4	1	0	0	0	0	1	0	1	0	26	0	1G1BL52PXRR1	1994	201027501358	45.093	000000000	0	26	1	2	0	0	5	44	1
3	3	20	16	0	0	0	0	2	1	0	0	0	0	1	0	1	0	32	0	1GNGC46K99R1	2009	201027501447	45.093	000000000	0	32	1	431	0	0	4	44	1
3	5	20	31	0	0	0	0	2	1	0	0	0	0	1	0	1	0	61	0	2GCEC24H1E11	1984	201027501985	45.093	000000000	0	61	2	481	0	0	5	44	1
3	5	22	4	0	0	0	0	2	1	0	0	0	0	1	0	1	0	61	0	2G2WP5529711	2007	201027501985	45.093	000000000	0	61	2	20	0	0	5	44	2
3	5	49	30	0	0	0	0	2	1	0	0	0	0	1	0	1	0	82	0	JT4VN13D7P51	1993	201027502339	45.093	000000000	0	82	5	471	0	0	5	44	1
3	5	20	14	0	0	0	0	2	1	0	0	0	0	1	0	1	0	26	0	1GCCS19X0381	2003	201027502339	45.093	000000000	0	26	5	401	0	0	5	44	2
3	5	13	4	0	0	0	0	2	1	0	0	0	0	1	0	1	0	32	0	1LNHM97V81Y6	2001	201027502339	45.093	000000000	0	32	5	5	0	0	5	44	3
3	5	12	15	0	0	0	0	2	1	0	0	0	0	1	0	1	0	33	0	1FMRU17W63LB	2003	201027502820	45.093	000000000	0	33	2	422	0	0	5	44	1
3	4	23	15	0	0	0	0	7	1	0	0	0	0	1	0	1	0	26	0	1GKFC03279R2	2009	201027502849	315.654	000000000	0	26	5	421	0	0	7	44	1
3	6	12	21	0	0	0	0	2	1	0	0	0	0	1	0	1	0	26	0	1FTNE2425XHB	1999	201027502903	135.28	000000000	0	26	5	461	0	0	7	44	1
3	5	98	93	0	0	0	0	7	7	0	0	0	0	1	0	1	0	26	0	999999999999	1998	201027503046	45.093	000000000	0	26	1	998	0	0	4	44	1
3	1	21	4	0	0	0	0	2	1	0	0	0	0	1	0	1	0	32	0	1G3AJ55M0S63	1995	201027503088	45.093	000000000	0	32	2	17	0	0	5	44	1
3	5	12	61	0	0	0	0	6	2	0	98	0	0	2	0	1	0	26	1	1FDXW47P47EB	2007	201027503290	45.093	999999999	0	26	2	880	2	2	1	44	1
3	5	12	4	0	0	0	0	6	2	0	0	0	0	1	0	1	0	26	0	1FAFP53U52A1	2002	201027503581	45.093	000000000	0	26	2	17	0	0	5	44	1
3	5	12	4	0	0	0	0	2	1	0	0	0	0	1	0	1	0	32	0	1FAFP53U52A1	2002	201027503581	45.093	000000000	0	32	2	17	0	0	5	44	2
3	4	12	31	0	0	0	0	2	1	0	0	0	0	1	0	1	0	63	0	1FTRF17W92NA	2002	201027503605	315.654	000000000	0	63	4	481	0	0	7	44	1
3	6	12	31	0	0	0	0	2	3	0	0	0	0	1	0	1	0	26	0	1FDKF38M7KNB	1989	201027503644	135.28	000000000	0	26	1	481	0	0	4	44	1
3	4	37	4	0	0	0	0	4	1	0	0	0	0	1	0	1	0	63	0	1HGCM66594A0	2004	201027503816	315.654	000000000	0	32	2	32	2	2	2	44	1
3	5	20	14	0	0	0	0	7	2	0	0	0	0	1	0	1	0	83	0	1GCCS19X2T82	1996	201027503875	85.158	000000000	0	83	6	401	1	1	7	44	1
3	4	2	14	0	0	0	0	2	1	0	0	0	0	1	0	1	0	26	0	1J8HR783X7C6	2007	201027600521	292.032	000000000	0	26	1	404	0	0	6	46	1
3	6	12	14	77	0	0	0	7	7	0	0	0	0	1	0	1	0	26	0	1FMYU60E61UC	2001	201027600589	134.784	000000000	0	26	3	401	0	0	6	46	1
3	4	12	4	0	0	0	0	2	1	0	0	0	0	1	0	1	0	26	0	3FAHP0HA1AR1	2010	201027600642	292.032	000000000	0	26	4	23	0	0	4	46	1
3	6	20	3	0	0	0	0	6	2	0	0	0	0	1	0	1	0	26	0	2G1FP22SXR22	1994	201027600898	134.784	000000000	0	26	3	9	0	0	2	46	1
3	4	35	4	0	0	0	0	4	1	0	0	0	0	1	0	1	0	26	0	1N4AL21E57C1	2007	201027600956	292.032	000000000	0	26	1	47	0	0	6	46	1
3	6	20	20	0	0	0	0	6	2	0	0	0	0	1	0	1	0	26	0	1GNDX13E33D2	2003	201027600987	134.784	000000000	0	26	1	442	0	0	6	46	1
3	4	42	4	0	0	0	0	4	1	0	0	0	0	1	0	1	0	62	0	WDBJF65J22B4	2002	201027601200	292.032	000000000	0	62	3	48	0	0	7	46	1
3	6	20	21	0	0	0	0	4	1	0	0	0	0	1	0	1	0	26	0	1GCGG29R5Y11	2000	201027601331	134.784	000000000	0	26	1	461	0	0	4	46	1
3	6	20	2	0	0	0	0	6	2	0	0	0	0	1	0	1	0	97	0	1G1AK15F3774	2007	201027601367	134.784	000000000	0	26	5	22	0	0	6	46	1
3	6	49	14	0	0	0	0	4	1	0	0	0	0	1	0	1	0	31	0	2T1KR32EX7C6	2007	201027601439	134.784	000000000	0	31	1	404	0	0	6	46	1
3	6	12	31	0	0	0	0	6	2	0	0	0	0	1	0	1	0	23	0	1FTPW12V08FB	2008	201027601439	134.784	000000000	0	23	1	481	0	0	5	46	2
3	1	42	4	0	0	0	0	4	1	0	0	0	0	1	0	1	0	97	0	WDBRF52H96A8	2006	201027601542	22.464	000000000	0	82	5	31	0	0	5	46	1
3	1	37	2	0	0	0	0	6	2	0	0	0	0	1	0	1	0	82	0	2HGEJ2122SH5	1995	201027601542	22.464	000000000	0	82	5	31	0	0	5	46	2
3	1	12	4	0	0	0	0	6	2	0	0	0	0	1	0	1	0	33	0	1FAFP34301W2	2001	201027601542	22.464	000000000	0	33	5	37	0	0	5	46	3
3	1	12	14	0	0	0	0	6	2	0	0	0	0	1	0	1	0	82	0	1FMZU63K43ZA	2003	201027601542	22.464	000000000	0	82	5	401	0	0	5	46	4
3	1	22	4	0	0	0	0	6	2	0	0	0	0	1	0	1	0	97	0	2G2WP5522612	2006	201027601542	22.464	000000000	0	82	5	20	0	0	5	46	5
3	1	7	30	0	0	0	0	4	1	0	0	0	0	1	0	1	0	82	0	1B7GL42X02S5	2002	201027601542	22.464	000000000	0	82	5	472	0	0	5	46	6
3	4	22	2	0	0	0	0	2	1	0	0	0	0	1	0	1	0	62	0	3G2JB12F65S1	2005	201027601705	292.032	000000000	0	62	4	16	0	0	4	46	1
3	4	20	4	77	0	0	0	7	1	0	0	0	0	1	0	1	0	83	0	1G1ZU548X4F1	2004	201027601752	312.063	000000000	0	83	7	37	0	0	7	46	1
3	1	20	15	0	0	0	0	4	1	0	0	0	0	1	0	1	0	83	0	1GNFC13077R3	2007	201027601780	22.464	000000000	0	83	2	421	0	0	5	46	1
3	6	35	4	0	0	0	0	6	2	0	0	0	0	1	0	1	0	26	0	3N1AB41D5SL0	1995	201027601933	134.784	000000000	0	26	3	43	0	0	7	46	1
3	6	12	31	0	0	0	0	4	4	0	0	0	0	1	0	1	0	26	0	1FTEX14HXRKA	1994	201027602178	134.784	000000000	0	26	4	481	0	0	4	46	1
3	4	37	2	0	0	0	0	4	4	0	0	0	0	1	0	1	0	26	0	1HGCD712XRA0	1994	201027602190	292.032	000000000	0	26	4	32	0	0	6	46	1
3	2	84	63	0	0	1	0	4	4	0	97	0	0	2	0	1	0	26	4	1HTSCABNX2H5	2002	201027602212	22.464	999999997	0	26	4	881	0	0	1	46	1
3	4	59	14	0	0	0	0	4	4	0	0	0	0	1	0	1	0	29	0	JTJGK31U4700	2007	201027602213	292.032	000000000	0	29	4	403	0	0	4	46	1
3	4	6	20	0	0	0	0	4	1	0	0	0	0	1	0	1	0	29	0	2A4GP64L67R2	2007	201027602279	292.032	000000000	0	29	1	441	0	0	6	46	1
3	4	7	4	0	0	0	0	2	1	0	0	0	0	1	0	1	0	32	0	1B3EL46J35N5	2005	201027602877	292.032	000000000	0	32	4	43	0	0	7	46	1
3	4	12	21	0	0	0	0	2	1	0	0	0	0	1	0	1	0	32	1	1FTJS34F3VHB	1997	201027602895	292.032	000000000	0	32	4	461	0	0	7	46	1
3	1	49	31	0	0	0	0	2	1	0	0	0	0	1	0	1	0	26	0	5TBBV54158S5	2008	201027603014	22.464	000000000	0	26	3	482	0	0	5	46	1
3	1	34	1	0	0	0	0	6	2	0	0	0	0	1	0	1	0	63	0	WBABW33434PL	2004	201027603014	22.464	000000000	0	63	3	34	0	0	5	46	2
3	1	18	14	0	0	0	0	2	1	0	0	0	0	1	0	1	0	32	0	3G5DA03L26S5	2006	201027603014	22.464	000000000	0	32	3	401	0	0	5	46	3
3	6	19	4	0	0	0	0	6	2	0	0	0	0	1	0	1	0	63	0	1G6DM577X401	2004	201027603146	134.784	000000000	0	63	5	18	0	0	7	46	1
3	5	20	30	0	0	0	0	4	4	0	0	0	0	1	0	1	0	26	0	1GCCS14Z0K22	1989	201027603196	67.392	000000000	0	26	4	471	0	0	7	46	1
3	4	20	30	0	0	0	0	4	4	0	0	0	0	1	0	1	0	26	0	1GCDT1363481	2004	201027603212	292.032	000000000	0	26	4	473	0	0	7	46	1
3	6	49	30	0	0	0	0	4	4	0	0	0	0	1	0	1	0	97	0	JT4RN01P4M00	1991	201027603265	134.784	000000000	0	32	4	471	0	0	7	46	1
3	6	58	4	0	0	0	0	6	2	0	0	0	0	1	0	1	0	32	0	JNKCV51E44M1	2004	201027603537	134.784	000000000	0	32	5	37	0	0	7	46	1
3	4	35	4	0	0	0	0	2	4	0	0	0	0	1	0	1	0	62	0	JN1CA21D7XT8	1999	201027603556	312.063	000000000	0	62	7	39	0	0	7	46	1
3	4	12	31	0	0	0	0	4	1	0	0	0	0	1	0	1	0	61	0	1FDWF36Y78EA	2008	201027700367	277.718	000000000	0	61	3	481	0	0	2	61	1
3	3	20	2	0	0	0	0	4	1	0	0	0	0	1	0	1	0	62	0	1G1JF12F1472	2004	201027700445	34.715	000000000	0	62	4	16	0	0	3	61	1
3	6	37	2	0	0	0	0	7	7	0	0	0	0	1	0	1	0	26	0	2HGFG12848H5	2008	201027700648	138.859	000000000	0	26	2	31	0	0	5	61	1
3	4	20	20	0	0	0	0	4	1	0	0	0	0	1	0	1	0	21	0	1GNDV03LX5D2	2005	201027700888	277.718	000000000	0	21	3	444	0	0	6	61	1
3	3	84	66	0	0	1	0	0	1	0	9	0	0	1	0	1	0	26	6	1HTSDPPR4PH4	1993	201027700901	34.715	129524	0	26	2	881	0	0	4	61	1
3	4	18	4	0	0	0	0	4	1	0	0	0	0	1	0	1	0	62	0	2G4WY55J9113	2001	201027701437	277.718	000000000	0	62	3	7	0	0	7	61	1
3	4	20	4	5	0	0	0	4	1	0	0	0	0	1	0	1	0	62	0	1G1ZS52F25F3	2005	201027701693	277.718	000000000	0	62	4	37	1	0	7	61	1
3	3	35	6	0	0	0	0	4	1	0	0	0	0	1	0	1	0	26	0	JN8AZ08T64W2	2004	201027701707	34.715	000000000	0	26	2	49	0	0	7	61	1
3	6	58	4	0	0	0	0	4	1	0	0	0	0	1	0	1	0	32	0	JNKCA31AXYT1	2000	201027701791	138.859	000000000	0	32	4	35	0	0	5	61	1
3	5	7	31	0	0	0	0	4	1	0	0	0	0	1	0	1	0	26	0	3D7KS28A67G7	2007	201027701859	69.429	000000000	0	26	4	482	2	2	7	61	1
3	4	12	4	5	7	0	0	9	1	0	0	0	0	1	0	1	0	26	0	2FAHP71W57X1	2007	201027701861	277.718	000000000	0	26	4	16	0	0	7	61	1
3	4	49	4	0	0	0	0	4	1	0	0	0	0	1	0	1	0	31	0	4T1BG22K41U7	2001	201027701984	277.718	000000000	0	31	2	40	0	0	7	61	1
3	4	18	2	0	0	0	0	4	1	0	0	0	0	1	0	1	0	61	0	1G4GD2213T47	1996	201027702002	277.718	000000000	0	61	3	5	0	0	7	61	1
3	4	20	31	0	0	0	0	4	1	0	0	0	0	1	0	1	0	31	0	1GCEC19J17Z5	2007	201027702037	277.718	000000000	0	31	2	481	0	0	4	61	1
3	2	12	62	0	0	0	0	4	1	0	98	0	0	1	0	1	0	26	1	3FRNF65B57V5	2007	201027702082	34.715	999999999	0	26	4	881	2	2	2	61	1
3	3	49	4	0	0	0	0	4	1	0	0	0	0	1	0	1	0	26	0	4T1BF28B6YU4	2000	201027702145	34.715	000000000	0	26	2	43	0	0	7	61	1
3	3	12	30	0	0	0	0	4	1	0	0	0	0	1	0	1	0	26	0	1FTCR10A1VUA	1997	201027702169	34.715	000000000	0	26	2	471	0	0	4	61	1
3	5	35	14	0	0	0	0	4	1	0	0	0	0	1	0	1	0	97	0	5N1ED28T33C6	2003	201027702202	69.429	000000000	0	26	5	402	0	0	4	61	1
2	6	6	20	0	0	0	0	6	2	0	0	0	0	1	0	1	0	26	0	2A8HR54PX8R7	2008	201027800692	128.154	000000000	0	26	5	441	0	0	7	10	1
2	4	22	2	0	0	0	0	4	1	0	0	0	0	1	0	1	0	32	0	1G2ZH18N8741	2007	201027801600	293.104	000000000	0	32	1	22	1	1	7	32	1
2	4	20	2	0	0	0	0	2	1	0	0	0	0	1	0	1	0	29	0	1G1LV13T6PY1	1993	201027801621	293.104	000000000	0	29	1	19	0	0	7	32	1
2	4	20	4	0	0	0	0	2	1	0	0	0	0	1	0	1	0	29	0	2G1WF52E3391	2003	201027801696	294	000000000	0	29	5	2	0	0	7	10	1
2	4	12	20	0	0	0	0	4	1	0	0	0	0	1	0	1	0	26	0	2FMZA5348YBC	2000	201027802647	293.104	000000000	0	26	1	442	0	0	7	32	1
2	3	12	4	0	0	0	0	6	2	0	0	0	0	1	0	1	0	32	0	3FAHP0HA7AR3	2010	201027802707	27.098	000000000	0	32	24	23	0	0	7	10	1
2	3	6	4	0	0	0	0	2	1	0	0	0	0	1	0	1	0	27	0	1C3EL46X84N3	2004	201027802714	27.098	000000000	0	27	24	43	0	0	7	10	1
2	3	20	4	77	0	0	0	2	1	0	0	0	0	1	0	1	0	63	0	1G1BL52PXSR1	1995	201027802835	20.936	000000000	0	63	1	2	2	2	7	32	1
2	5	7	9	0	0	0	0	6	2	0	0	0	0	1	0	1	0	26	0	999999999999	2008	201027803511	54.195	000000000	0	26	24	26	0	0	7	10	1
2	4	99	99	77	0	0	0	7	7	0	99	0	0	1	0	1	0	97	0	999999999999	9999	201027803872	293.104	999999999	0	27	1	999	99	1	7	32	1
2	1	19	4	0	0	0	0	6	2	0	0	0	0	1	0	1	0	29	0	1G6DD67V1801	2008	201027803883	20.936	000000000	0	29	1	21	0	0	7	32	1
2	1	20	31	0	0	0	0	4	3	0	0	0	0	1	0	1	0	29	0	CCU149F41757	1979	201027803883	20.936	000000000	0	29	1	481	0	0	5	32	2
2	4	12	31	0	0	0	0	4	1	0	0	0	0	1	0	1	0	26	0	1FTRW08L73KB	2003	201027803891	293.104	000000000	0	26	1	481	0	0	7	32	1
2	4	42	4	77	0	0	0	2	1	0	0	0	0	1	0	1	0	31	0	WDBGA43E9SA2	1995	201027803914	293.104	000000000	0	31	1	43	0	0	7	32	1
2	5	37	4	0	0	0	0	4	3	0	0	0	0	1	0	1	0	31	0	1HGFA168X6L1	2006	201027803926	62.808	000000000	0	31	1	31	0	0	7	32	1
2	5	41	4	0	0	0	0	6	2	0	0	0	0	1	0	1	0	31	0	1YVHP82AX95M	2009	201027803926	62.808	000000000	0	31	1	50	0	0	7	32	2
2	1	98	93	0	0	0	0	0	1	0	96	0	0	1	0	1	0	26	0	999999999999	2008	201027803945	2.094	999999999	0	26	2	998	0	0	3	32	1
2	5	12	4	1	0	0	0	4	1	0	0	0	0	1	0	1	0	26	0	2FAFP71W54X1	2004	201027804428	57.769	000000000	0	26	8	16	3	3	7	10	1
2	6	24	14	0	0	0	0	2	1	0	0	0	0	1	0	1	0	26	0	5GZCZ63B22S8	2002	201027804491	125.616	000000000	0	26	1	401	1	1	7	32	1
