REGION	STRATUM	CASENUM	WEIGHT	EVENTNUM	PGAD	PVEHNO	PJ	PSU
1	1	201027100782	2.138	4	27	1	2	23
1	6	201027101070	128.286	1	27	1	1	23
1	4	201027101074	299.334	1	26	1	1	23
1	4	201027101185	299.334	2	26	1	1	23
1	4	201027101207	299.334	1	26	1	1	23
1	5	201027101243	57.729	1	26	1	4	23
1	5	201027101243	57.729	2	26	2	4	23
1	4	201027101263	299.334	1	27	1	1	23
1	1	201027101273	21.381	5	26	1	1	23
1	4	201027101553	299.334	1	27	1	1	23
1	5	201027101598	64.143	1	27	1	1	23
1	5	201027101598	64.143	2	26	2	1	23
1	1	201027101610	21.381	3	26	1	1	23
1	1	201027101610	21.381	4	26	2	1	23
1	3	201027101730	21.381	1	26	1	1	23
1	3	201027101730	21.381	2	26	2	1	23
1	3	201027101730	21.381	3	26	3	1	23
1	5	201027101766	64.143	3	26	1	1	23
1	4	201027101917	299.822	2	30	1	9	23
1	4	201027102170	299.334	1	27	1	1	23
1	6	201027102336	128.286	1	30	1	1	23
1	4	201027102469	299.334	1	31	1	1	23
1	4	201027102684	299.334	2	22	1	1	23
1	3	201027102689	21.381	3	32	1	1	23
1	3	201027102689	21.381	4	32	2	1	23
1	3	201027103084	21.381	3	30	1	1	23
1	4	201027103215	299.334	1	27	1	1	23
1	6	201027103293	128.286	2	21	1	1	23
1	6	201027103293	128.286	5	21	2	1	23
1	5	201027104198	64.143	2	23	1	1	23
1	1	201027104335	21.381	1	26	1	1	23
1	4	201027104360	299.334	1	22	1	1	23
1	4	201027104621	299.334	3	26	1	1	23
1	1	201027104807	21.381	3	32	1	1	23
1	1	201027104810	21.381	1	26	1	1	23
1	5	201027104868	64.143	5	27	1	1	23
1	4	201027104869	299.334	1	26	1	1	23
1	6	201027104907	128.286	2	32	1	1	23
1	6	201027104907	128.286	3	32	2	1	23
1	1	201027105230	2.138	2	30	1	4	23
1	4	201027105257	299.334	1	27	1	1	23
1	3	201027105600	21.381	3	26	2	1	23
1	3	201027105600	21.381	4	26	1	1	23
1	1	201027105634	2.138	2	26	1	2	23
1	6	201027106026	128.495	2	27	1	9	23
1	4	201027106241	299.334	1	26	1	1	23
1	2	201027106452	2.138	1	32	1	2	23
1	4	201027106778	299.334	1	32	1	1	23
1	4	201027106833	299.334	1	22	1	1	23
1	4	201027106881	299.334	2	25	1	1	23
1	4	201027106881	299.334	3	25	2	1	23
1	4	201027200355	300.079	1	27	1	2	24
1	6	201027200368	133.368	2	27	1	2	24
1	5	201027200411	39.973	2	30	1	12	24
1	5	201027200411	39.973	3	32	2	12	24
1	6	201027200425	136.816	1	23	1	5	24
1	4	201027200556	295.614	1	26	1	7	24
1	4	201027200660	321.278	1	27	1	14	25
1	4	201027200676	316.207	1	32	1	7	25
1	4	201027200763	284.461	1	25	1	9	24
1	5	201027200900	39.973	1	26	1	12	24
1	4	201027200908	279.812	1	29	1	12	24
1	4	201027200915	279.812	2	22	1	12	24
1	4	201027200915	279.812	3	26	2	12	24
1	4	201027201009	284.461	1	26	1	9	24
1	4	201027201021	321.278	1	29	1	14	25
1	4	201027201120	284.461	1	29	1	9	24
1	4	201027201148	284.295	1	22	1	6	25
1	4	201027201322	284.461	1	61	1	9	24
1	4	201027201326	295.614	1	25	1	7	24
1	4	201027201343	295.614	1	26	1	7	24
1	5	201027201344	52.167	1	26	1	7	24
1	4	201027201370	279.812	1	30	1	12	24
1	4	201027201384	321.278	1	22	1	14	25
1	4	201027201387	321.278	1	27	1	14	25
1	4	201027201441	284.295	1	26	1	6	25
1	4	201027201448	284.295	1	26	1	6	25
1	4	201027201456	284.295	1	25	1	6	25
1	4	201027201467	316.207	1	26	1	7	25
1	4	201027201490	316.207	1	22	1	7	25
1	4	201027201574	300.079	1	32	1	2	24
1	4	201027201583	290.735	1	27	1	5	24
1	4	201027201612	279.812	2	31	1	12	24
1	4	201027201683	300.079	2	29	1	2	24
1	4	201027201719	289.685	1	29	1	2	25
1	4	201027201758	321.278	1	29	1	14	25
1	4	201027201761	321.278	1	26	1	14	25
1	1	201027201787	12.07	2	25	1	1	25
1	4	201027201834	300.079	1	26	1	2	24
1	4	201027201873	284.461	2	30	1	9	24
1	4	201027201890	279.812	1	23	1	12	24
1	4	201027201988	289.685	1	26	1	2	25
1	4	201027202004	284.295	1	30	1	6	25
1	4	201027202059	295.614	1	29	1	7	24
1	4	201027202104	321.278	1	32	1	14	25
1	4	201027202173	300.079	1	29	1	2	24
1	6	201027202196	133.766	2	27	1	1	24
1	6	201027202196	133.766	3	27	2	1	24
1	1	201027202264	39.973	3	26	1	12	24
1	1	201027202264	39.973	4	26	2	12	24
1	1	201027202264	39.973	5	26	3	12	24
1	1	201027202264	39.973	6	26	4	12	24
1	4	201027202323	290.735	1	29	1	5	24
1	4	201027202361	321.278	1	32	1	14	25
1	4	201027202388	321.278	1	21	1	14	25
1	4	201027202401	284.295	1	29	1	6	25
1	3	201027202418	12.07	3	99	1	1	25
1	4	201027202711	284.461	1	30	1	9	24
1	5	201027202735	58.523	2	25	1	1	24
1	4	201027202748	295.614	2	26	1	7	24
1	4	201027202766	284.461	1	27	1	9	24
1	4	201027202920	284.295	1	26	1	6	25
1	4	201027203043	300.079	1	32	1	2	24
1	4	201027203063	290.735	1	31	1	5	24
1	5	201027203092	39.973	2	26	1	12	24
1	5	201027203092	39.973	3	26	2	12	24
1	5	201027203103	39.973	2	30	1	12	24
1	5	201027203103	39.973	3	27	2	12	24
1	5	201027203103	39.973	4	26	3	12	24
1	5	201027203110	39.973	2	23	1	12	24
1	5	201027203110	39.973	3	29	2	12	24
1	5	201027203110	39.973	4	27	3	12	24
1	5	201027203110	39.973	5	27	4	12	24
1	3	201027203216	17.389	1	29	1	7	24
1	4	201027203224	321.278	1	23	1	14	25
1	4	201027203227	321.278	2	21	1	14	25
1	4	201027203227	321.278	3	21	2	14	25
1	4	201027203405	300.079	1	32	1	2	24
1	4	201027203438	295.614	1	27	1	7	24
1	4	201027203469	284.461	1	30	1	9	24
1	4	201027203530	284.461	1	32	1	9	24
1	4	201027203530	284.461	2	30	2	9	24
1	4	201027203530	284.461	3	32	3	9	24
1	4	201027203530	284.461	4	32	4	9	24
1	4	201027203530	284.461	5	32	5	9	24
1	4	201027203552	284.461	1	30	1	9	24
1	4	201027203602	284.295	1	32	1	6	25
1	3	201027203614	45.172	1	26	1	7	25
1	5	201027203661	58.523	2	26	1	1	24
1	5	201027203680	39.973	2	32	1	12	24
1	5	201027203680	39.973	3	32	2	12	24
1	4	201027203702	295.614	1	29	1	7	24
1	4	201027203728	284.461	1	26	1	9	24
1	4	201027203764	284.461	1	26	1	9	24
1	4	201027203806	279.812	1	29	1	12	24
1	4	201027203857	321.278	2	30	1	14	25
1	4	201027203887	316.207	1	23	1	7	25
1	4	201027203938	292.614	1	30	1	1	24
1	3	201027203979	39.973	2	27	1	12	24
1	3	201027203979	39.973	3	26	2	12	24
1	4	201027203984	279.812	1	26	1	12	24
1	5	201027203996	39.973	1	27	1	12	24
1	5	201027203996	39.973	2	30	2	12	24
1	5	201027203996	39.973	3	30	3	12	24
1	5	201027203996	39.973	4	27	4	12	24
1	5	201027203996	39.973	5	29	5	12	24
1	5	201027203996	39.973	6	26	6	12	24
1	5	201027203996	39.973	7	26	7	12	24
1	6	201027204004	119.919	1	30	1	12	24
1	6	201027204004	119.919	2	27	2	12	24
1	6	201027204004	119.919	3	32	3	12	24
1	6	201027204004	119.919	4	32	4	12	24
1	6	201027204004	119.919	5	26	5	12	24
1	6	201027204004	119.919	6	26	6	12	24
1	6	201027204004	119.919	7	26	7	12	24
1	4	201027204059	284.461	1	29	1	9	24
1	4	201027204068	300.079	1	26	1	2	24
1	3	201027204186	12.07	1	29	1	1	25
1	4	201027204205	284.295	1	32	1	6	25
1	4	201027204236	290.735	1	32	1	5	24
1	4	201027204269	284.461	1	30	1	9	24
1	5	201027204282	39.973	3	27	1	12	24
1	4	201027204288	289.685	2	29	1	2	25
1	5	201027204520	50.013	2	26	1	2	24
1	5	201027204520	50.013	3	26	2	2	24
1	5	201027204520	50.013	4	26	3	2	24
1	4	201027204549	279.812	2	26	1	12	24
1	4	201027204565	284.461	2	22	1	9	24
1	4	201027204686	321.278	1	62	1	14	25
1	4	201027204840	300.079	1	31	1	2	24
1	4	201027204894	284.461	1	29	1	9	24
1	4	201027204923	295.614	2	22	1	7	24
1	4	201027204988	284.295	1	23	1	6	25
1	4	201027205014	284.295	1	29	1	6	25
1	4	201027205131	284.461	1	32	1	9	24
1	5	201027205151	52.167	3	27	1	7	24
1	5	201027205151	52.167	4	26	2	7	24
1	5	201027205151	52.167	5	26	3	7	24
1	5	201027205151	52.167	6	26	4	7	24
1	4	201027205156	292.614	1	29	1	1	24
1	2	201027205177	16.671	4	26	1	2	24
1	4	201027205200	284.461	1	32	1	9	24
1	5	201027205203	39.973	2	62	1	12	24
1	5	201027205203	39.973	3	63	2	12	24
1	4	201027205239	295.614	1	26	1	7	24
1	4	201027205350	316.207	1	26	1	7	25
1	4	201027205355	321.278	1	30	1	14	25
1	4	201027205370	284.295	1	30	1	6	25
1	4	201027205449	279.812	1	29	1	12	24
1	4	201027205481	284.461	1	30	1	9	24
1	5	201027205578	39.973	3	26	1	12	24
1	4	201027205597	279.812	1	30	1	12	24
1	4	201027205606	279.812	1	27	1	12	24
1	4	201027205613	279.812	1	23	1	12	24
1	3	201027205627	107.093	2	27	1	14	25
1	4	201027205748	292.614	1	32	1	1	24
1	4	201027205928	292.614	2	26	1	1	24
1	6	201027206024	107.093	2	27	1	14	25
1	6	201027206024	107.093	3	26	2	14	25
1	6	201027206024	107.093	4	26	3	14	25
1	4	201027206039	284.295	1	27	1	6	25
1	4	201027206192	292.614	1	26	1	1	24
1	4	201027206291	284.295	1	22	1	6	25
1	4	201027206296	316.207	2	32	1	7	25
1	4	201027206389	290.735	1	25	1	5	24
1	4	201027206408	279.812	2	30	1	12	24
1	2	201027206440	17.389	2	31	1	7	24
1	4	201027206472	289.685	2	30	1	2	25
1	4	201027206526	284.295	2	61	1	6	25
1	4	201027206537	321.278	1	32	1	14	25
1	5	201027206543	107.093	2	29	1	14	25
1	5	201027206543	107.093	3	26	2	14	25
1	4	201027206643	300.079	2	27	1	2	24
1	5	201027206650	50.013	2	26	1	2	24
1	4	201027206678	295.614	2	29	1	7	24
1	4	201027206729	284.461	1	26	1	9	24
1	4	201027206752	279.812	1	26	1	12	24
1	4	201027206778	289.685	1	26	1	2	25
1	4	201027206910	284.461	2	26	1	9	24
1	5	201027207119	56.892	3	27	1	9	24
1	4	201027207134	284.461	1	32	1	9	24
1	4	201027207148	279.812	1	32	1	12	24
1	4	201027207159	279.812	2	26	1	12	24
1	4	201027207323	289.685	2	32	1	1	25
1	4	201027207330	321.278	1	30	1	14	25
1	4	201027207346	284.295	2	22	1	6	25
1	6	201027300982	131.561	2	22	1	2	26
1	6	201027302059	133.307	2	22	1	13	26
1	1	201027302383	4.244	2	97	1	1	26
1	4	201027302741	300.2	2	31	1	9	26
1	5	201027302900	58.314	3	32	1	3	26
1	5	201027303746	58.314	5	30	1	3	26
1	6	201027303834	126.418	2	26	1	7	26
1	4	201027304511	300.2	1	30	1	9	26
1	4	201027304814	297.073	2	26	1	2	26
1	6	201027306773	126.418	2	26	1	7	26
1	6	201027306858	126.418	2	26	1	7	26
1	1	201027307072	8.331	2	27	1	3	26
1	1	201027307072	8.331	3	25	2	3	26
3	3	201027400372	18.158	2	26	1	1	27
3	1	201027400447	9.079	1	27	1	1	27
3	1	201027400447	9.079	2	28	2	1	27
3	1	201027400447	9.079	3	26	3	1	27
3	3	201027400702	18.158	2	25	1	1	27
3	4	201027400893	290.528	3	27	1	2	27
3	4	201027400893	290.528	4	21	2	2	27
3	3	201027401106	18.158	2	26	1	2	27
3	6	201027401841	127.106	2	25	1	1	27
3	6	201027401841	127.106	3	30	2	1	27
3	6	201027401841	127.106	4	27	3	1	27
3	6	201027401947	127.106	1	23	1	1	27
3	6	201027402002	127.106	2	26	1	1	27
3	6	201027402002	127.106	3	26	2	1	27
3	4	201027402015	290.528	1	29	1	1	27
3	1	201027402595	9.079	4	32	1	1	27
3	6	201027402619	127.106	3	27	1	1	27
3	5	201027402732	54.474	2	26	1	1	27
3	5	201027402732	54.474	3	26	2	1	27
3	4	201027403534	290.528	1	27	1	1	27
3	5	201027403550	54.474	2	32	1	1	27
3	5	201027403550	54.474	4	32	2	1	27
3	5	201027403702	54.474	4	29	1	1	27
3	3	201027403885	18.158	2	28	1	1	27
3	3	201027403885	18.158	6	22	2	1	27
3	1	201027403907	9.079	5	30	1	1	27
3	1	201027403907	9.079	6	99	2	1	27
3	6	201027404311	127.106	2	27	1	1	27
3	3	201027404325	18.158	2	25	1	1	27
3	3	201027404325	18.158	3	33	2	1	27
3	3	201027404325	18.158	4	26	3	1	27
3	4	201027404424	290.528	1	27	1	1	27
3	1	201027404568	9.079	1	27	1	1	27
3	1	201027405133	9.079	5	32	1	2	27
3	1	201027405133	9.079	6	29	2	2	27
3	1	201027405240	9.079	2	26	1	2	27
3	5	201027405447	54.474	2	28	1	1	27
3	6	201027405798	127.106	2	27	1	2	27
3	4	201027406605	290.528	2	26	1	2	27
3	3	201027406779	18.158	2	61	1	1	27
3	4	201027406791	290.528	2	30	1	1	27
3	4	201027406791	290.528	3	29	2	1	27
3	6	201027407154	127.106	2	26	1	2	27
3	1	201027407620	9.079	5	23	1	1	27
3	1	201027407620	9.079	6	23	2	1	27
3	4	201027409303	290.528	2	32	1	1	27
3	3	201027409336	18.158	2	29	1	1	27
3	6	201027410503	127.106	2	31	1	2	27
3	6	201027410503	127.106	3	32	2	2	27
3	4	201027410633	290.528	2	31	1	2	27
3	4	201027500374	315.654	2	61	1	5	44
3	6	201027500817	135.28	2	32	1	2	44
3	4	201027500851	315.654	4	26	1	3	44
3	4	201027500880	315.654	1	61	1	4	44
3	6	201027500945	135.28	4	61	1	1	44
3	5	201027501041	85.158	4	26	1	6	44
3	5	201027501203	45.093	6	32	1	3	44
3	1	201027501358	45.093	5	26	1	1	44
3	3	201027501447	45.093	3	32	1	1	44
3	5	201027501985	45.093	7	61	1	2	44
3	5	201027501985	45.093	9	61	2	2	44
3	5	201027502339	45.093	3	82	1	5	44
3	5	201027502339	45.093	4	26	2	5	44
3	5	201027502339	45.093	5	32	3	5	44
3	5	201027502820	45.093	4	33	1	2	44
3	4	201027502849	315.654	1	26	1	5	44
3	6	201027502903	135.28	1	26	1	5	44
3	5	201027503046	45.093	2	26	1	1	44
3	1	201027503088	45.093	8	32	1	2	44
3	5	201027503290	45.093	3	26	1	2	44
3	5	201027503581	45.093	4	26	1	2	44
3	5	201027503581	45.093	6	32	2	2	44
3	4	201027503605	315.654	1	63	1	4	44
3	6	201027503644	135.28	3	26	1	1	44
3	4	201027503816	315.654	3	32	1	2	44
3	4	201027503816	315.654	6	63	1	2	44
3	5	201027503875	85.158	1	83	1	6	44
3	4	201027600521	292.032	1	26	1	1	46
3	6	201027600589	134.784	2	26	1	3	46
3	4	201027600642	292.032	2	26	1	4	46
3	6	201027600898	134.784	2	26	1	3	46
3	4	201027600956	292.032	2	26	1	1	46
3	6	201027600987	134.784	2	26	1	1	46
3	4	201027601200	292.032	2	62	1	3	46
3	6	201027601331	134.784	2	26	1	1	46
3	6	201027601367	134.784	2	26	1	5	46
3	6	201027601439	134.784	3	31	1	1	46
3	6	201027601439	134.784	7	23	2	1	46
3	1	201027601542	22.464	7	82	1	5	46
3	1	201027601542	22.464	8	33	1	5	46
3	1	201027601542	22.464	9	82	2	5	46
3	1	201027601542	22.464	10	33	3	5	46
3	1	201027601542	22.464	11	82	4	5	46
3	1	201027601542	22.464	12	82	5	5	46
3	1	201027601542	22.464	13	82	6	5	46
3	4	201027601705	292.032	2	62	1	4	46
3	4	201027601752	312.063	1	83	1	7	46
3	1	201027601780	22.464	3	83	1	2	46
3	6	201027601933	134.784	2	26	1	3	46
3	6	201027602178	134.784	2	26	1	4	46
3	4	201027602190	292.032	1	26	1	4	46
3	2	201027602212	22.464	1	26	1	4	46
3	4	201027602213	292.032	2	29	1	4	46
3	4	201027602279	292.032	2	29	1	1	46
3	4	201027602877	292.032	2	32	1	4	46
3	4	201027602895	292.032	1	32	1	4	46
3	1	201027603014	22.464	7	26	1	3	46
3	1	201027603014	22.464	8	63	2	3	46
3	1	201027603014	22.464	9	32	3	3	46
3	6	201027603146	134.784	3	63	1	5	46
3	5	201027603196	67.392	2	26	1	4	46
3	4	201027603212	292.032	2	26	1	4	46
3	6	201027603265	134.784	2	32	1	4	46
3	6	201027603537	134.784	2	32	1	5	46
3	4	201027603556	312.063	2	62	1	7	46
3	4	201027700367	277.718	1	61	1	3	61
3	3	201027700445	34.715	1	62	1	4	61
3	6	201027700648	138.859	4	26	1	2	61
3	4	201027700888	277.718	2	21	1	3	61
3	3	201027700901	34.715	2	26	1	2	61
3	4	201027701437	277.718	2	62	1	3	61
3	4	201027701693	277.718	2	62	1	4	61
3	3	201027701707	34.715	1	26	1	2	61
3	6	201027701791	138.859	6	32	1	4	61
3	5	201027701859	69.429	1	26	1	4	61
3	4	201027701861	277.718	1	26	1	4	61
3	4	201027701984	277.718	1	31	1	2	61
3	4	201027702002	277.718	1	61	1	3	61
3	4	201027702037	277.718	1	31	1	2	61
3	2	201027702082	34.715	3	26	1	4	61
3	3	201027702145	34.715	2	26	1	2	61
3	3	201027702169	34.715	2	26	1	2	61
3	5	201027702202	69.429	2	26	1	5	61
2	6	201027800692	128.154	1	26	1	5	10
2	4	201027801600	293.104	1	32	1	1	32
2	4	201027801621	293.104	1	29	1	1	32
2	4	201027801696	294	1	29	1	5	10
2	4	201027802647	293.104	1	26	1	1	32
2	3	201027802707	27.098	1	32	1	24	10
2	3	201027802714	27.098	1	27	1	24	10
2	3	201027802835	20.936	1	63	1	1	32
2	5	201027803511	54.195	1	26	1	24	10
2	4	201027803872	293.104	1	27	1	1	32
2	1	201027803883	20.936	1	29	1	1	32
2	1	201027803883	20.936	3	29	2	1	32
2	4	201027803891	293.104	1	26	1	1	32
2	4	201027803914	293.104	1	31	1	1	32
2	5	201027803926	62.808	1	31	1	1	32
2	5	201027803926	62.808	2	31	2	1	32
2	1	201027803945	2.094	2	26	1	2	32
2	5	201027804428	57.769	1	26	1	8	10
2	6	201027804491	125.616	1	26	1	1	32
2	5	201027804591	58.621	3	26	1	2	32
2	5	201027804591	58.621	4	26	2	2	32
2	4	201027804759	298.075	1	61	1	24	10
2	4	201027805409	293.104	1	27	1	1	32
2	4	201027805470	293.104	1	26	1	1	32
2	4	201027805557	298.075	1	26	1	24	10
2	4	201027805557	298.075	4	31	2	24	10
2	4	201027805802	293.104	1	32	1	1	32
2	4	201027805856	293.104	1	31	1	1	32
2	4	201027805896	298.075	1	61	1	24	10
2	4	201027806859	293.104	1	61	1	1	32
2	6	201027806904	125.616	2	26	1	1	32
2	2	201027807464	2.094	2	26	1	2	32
2	4	201027807531	293.104	1	27	1	1	32
2	6	201027807569	125.616	1	29	1	1	32
2	4	201027807617	298.075	1	31	1	24	10
2	5	201027807619	54.195	1	32	1	24	10
2	3	201027807629	27.098	1	26	1	24	10
2	4	201027807666	298.075	1	32	1	24	10
2	4	201027808254	293.104	2	26	1	1	32
2	6	201027808277	125.616	1	32	1	1	32
3	6	201027900600	129.152	1	26	1	4	42
3	5	201027901432	58.327	8	26	1	1	42
3	1	201027902455	34.715	3	32	1	1	61
3	1	201027902455	34.715	4	83	2	1	61
3	1	201027902455	34.715	5	63	3	1	61
3	1	201027902455	34.715	7	32	4	1	61
3	1	201027902455	34.715	8	32	5	1	61
3	1	201027903544	4.166	1	26	1	4	42
3	6	201027904155	129.152	3	32	1	4	42
3	3	201027904179	16.665	1	26	1	4	42
3	1	201027904198	4.166	2	26	1	4	42
3	1	201027904198	4.166	3	62	1	4	42
3	1	201027904198	4.166	4	26	2	4	42
3	1	201027904198	4.166	5	83	2	4	42
3	1	201027904198	4.166	6	27	3	4	42
3	6	201027904570	129.152	2	27	1	3	42
3	6	201027905596	129.152	2	26	1	4	42
3	5	201027906495	58.327	4	61	1	1	42
3	5	201027907246	69.429	2	32	1	1	61
3	5	201027907246	69.429	3	32	2	1	61
3	5	201027907246	69.429	4	32	3	1	61
3	5	201027907246	69.429	5	61	4	1	61
3	1	201027908129	4.166	4	26	1	1	42
3	1	201027910019	4.166	3	63	1	2	42
3	6	201027910581	138.859	4	61	1	1	61
3	6	201027910581	138.859	5	61	2	1	61
3	4	201027911378	277.718	1	32	1	1	61
3	5	201027912195	58.327	2	21	1	3	42
3	1	201027912872	4.166	4	63	1	1	42
3	1	201027912872	4.166	5	63	2	1	42
3	6	201027913688	138.859	2	25	1	1	61
3	5	201027914180	59.51	4	61	1	11	42
3	4	201027914360	295.8	1	61	1	4	42
3	1	201027916471	4.227	1	26	1	6	42
3	1	201027916471	4.227	2	26	2	6	42
3	1	201027920596	34.715	3	32	1	1	61
3	4	201028000533	323.242	2	26	1	3	28
3	4	201028000626	323.242	2	82	1	1	28
3	4	201028000634	323.242	1	61	1	1	28
3	4	201028000738	323.242	1	32	1	1	28
3	4	201028000764	323.242	1	25	1	1	28
3	6	201028000819	161.621	1	81	1	3	28
3	4	201028000975	323.242	2	81	1	1	28
3	4	201028001042	323.242	2	32	1	2	28
3	3	201028001051	161.621	1	81	1	3	28
3	4	201028001055	323.242	2	81	1	3	28
2	6	201028100366	121.606	3	21	1	10	29
2	4	201028100405	307.814	2	29	1	5	29
2	4	201028100428	307.622	2	63	1	3	31
2	4	201028100445	307.622	1	62	1	3	31
2	2	201028100465	61.524	1	26	1	4	31
2	4	201028100475	307.814	2	32	1	5	29
2	6	201028100480	131.92	3	32	1	5	29
2	6	201028100480	131.92	4	32	2	5	29
2	4	201028100518	243.213	2	82	1	10	29
2	4	201028100590	243.213	2	31	1	10	29
2	6	201028100599	123.049	2	63	1	2	31
2	6	201028100599	123.049	3	62	2	2	31
2	6	201028100609	123.049	3	81	1	2	31
2	4	201028100625	307.622	1	29	1	2	31
2	4	201028100737	307.622	1	29	1	3	31
2	4	201028100749	307.622	4	29	1	3	31
2	6	201028100778	123.049	2	29	1	3	31
2	4	201028100841	243.213	1	29	1	10	29
2	4	201028100866	243.213	3	26	1	10	29
2	6	201028100958	123.049	2	63	1	3	31
2	4	201028101028	307.814	2	30	1	5	29
2	4	201028101043	307.814	2	31	1	5	29
2	4	201028101114	243.213	1	62	1	10	29
2	4	201028101133	243.213	2	29	1	10	29
2	4	201028101137	243.213	2	26	1	10	29
2	4	201028101172	307.622	1	83	1	3	31
2	4	201028101172	307.622	3	32	2	3	31
2	6	201028101292	121.606	2	62	1	10	29
2	4	201028101375	307.622	2	62	1	3	31
2	4	201028101393	307.622	2	28	1	3	31
2	4	201028101401	307.622	1	29	1	3	31
2	4	201028101451	243.213	5	29	1	10	29
2	4	201028101475	243.213	2	26	1	10	29
2	4	201028101661	243.213	2	97	1	10	29
2	4	201028101661	243.213	3	26	2	10	29
2	4	201028101661	243.213	4	97	3	10	29
2	5	201028101797	61.524	6	97	1	3	31
2	6	201028101806	123.049	3	29	1	3	31
2	6	201028101903	121.606	1	82	1	10	29
2	4	201028101915	243.213	1	83	1	10	29
2	4	201028101983	307.622	1	31	1	3	31
2	4	201028102007	307.622	2	27	1	3	31
2	4	201028102053	307.814	2	61	1	5	29
2	6	201028102091	121.606	2	97	1	10	29
2	5	201028102132	121.606	2	82	1	10	29
2	4	201028102139	243.213	1	61	1	10	29
2	5	201028102178	61.524	6	63	1	3	31
2	5	201028102178	61.524	9	63	2	3	31
2	4	201028102211	307.622	2	63	1	3	31
2	5	201028102224	61.524	5	32	1	3	31
2	5	201028102224	61.524	6	63	2	3	31
2	5	201028102224	61.524	7	29	4	3	31
2	5	201028102224	61.524	8	29	3	3	31
2	4	201028102234	307.622	2	26	1	4	31
2	3	201028102240	354.819	1	82	1	6	31
2	4	201028102267	307.814	2	27	1	5	29
2	4	201028102280	307.814	1	63	1	5	29
2	4	201028102467	307.622	2	29	1	3	31
2	4	201028102472	307.622	2	29	1	3	31
2	4	201028102495	307.622	2	62	1	3	31
2	4	201028102495	307.622	3	26	2	3	31
2	4	201028102495	307.622	4	26	3	3	31
2	3	201028102503	61.524	2	63	1	3	31
2	4	201028102550	243.213	2	31	1	10	29
2	4	201028102626	243.213	2	28	1	10	29
2	6	201028102690	123.049	2	32	1	3	31
2	6	201028102690	123.049	3	32	2	3	31
2	6	201028102690	123.049	4	32	3	3	31
2	4	201028102692	307.622	2	26	1	3	31
2	4	201028102716	307.622	1	62	1	3	31
2	6	201028102718	123.049	2	32	1	3	31
2	6	201028102718	123.049	3	32	2	3	31
2	4	201028102729	307.622	2	32	1	3	31
2	4	201028102902	243.213	2	62	1	10	29
2	4	201028102943	307.814	1	29	1	5	29
2	4	201028103020	307.622	1	63	1	3	31
2	4	201028103037	307.622	2	63	1	3	31
2	4	201028103113	307.814	2	62	1	5	29
2	4	201028103126	243.213	3	83	1	10	29
2	4	201028103279	307.622	2	26	1	3	31
2	4	201028103285	307.622	2	30	1	3	31
2	6	201028103327	123.049	2	81	1	4	31
2	4	201028200488	294.303	2	27	1	1	30
2	6	201028200496	124.513	2	32	1	1	30
2	6	201028200496	124.513	3	32	2	1	30
2	6	201028200496	124.513	4	32	3	1	30
2	4	201028200573	294.303	2	29	1	1	30
2	4	201028200797	294.303	2	26	1	1	30
2	4	201028201164	295.73	2	29	1	2	30
2	2	201028201502	61.524	1	26	1	1	31
2	6	201028201585	129.17	2	82	1	2	30
2	4	201028201719	294.303	2	82	1	1	30
2	2	201028202162	3.399	2	26	1	2	30
2	2	201028202282	61.524	1	32	1	1	31
2	4	201028202353	294.303	1	32	1	1	30
2	6	201028202456	124.513	3	62	1	1	30
2	4	201028202494	294.303	2	63	1	1	30
2	4	201028202533	294.303	1	63	1	1	30
2	5	201028202639	57.786	2	61	1	2	30
2	6	201028202692	124.513	2	63	1	1	30
2	4	201028202718	294.303	1	62	1	1	30
2	6	201028202743	124.513	2	63	1	1	30
2	6	201028202846	123.049	2	26	1	1	31
2	1	201028203381	17.183	2	26	1	1	29
2	5	201028203419	51.55	4	81	1	2	29
2	6	201028203540	124.513	2	63	1	1	30
2	4	201028204252	294.303	2	29	1	1	30
2	4	201028205112	294.303	2	62	1	1	30
2	4	201028205147	294.303	1	29	1	1	30
2	3	201028205293	22.639	5	26	1	1	30
2	1	201028205739	3.399	4	62	1	2	30
2	4	201028205825	294.303	2	62	1	1	30
2	4	201028205869	294.303	2	26	1	1	30
2	1	201028205968	11.319	4	26	1	1	30
2	4	201028205981	294.303	2	61	1	1	30
2	4	201028206058	294.303	2	62	1	1	30
2	6	201028206214	124.513	2	62	1	1	30
2	5	201028206237	56.597	2	62	1	1	30
2	4	201028206310	294.303	2	31	1	1	30
2	1	201028206315	11.319	4	32	1	1	30
2	1	201028206315	11.319	5	32	2	1	30
2	1	201028206315	11.319	6	32	3	1	30
2	5	201028206405	51.55	2	26	1	1	29
2	4	201028206522	294.303	2	62	1	1	30
2	4	201028206522	294.303	3	63	2	1	30
2	4	201028206738	294.303	2	27	1	1	30
2	4	201028206780	294.303	1	25	1	1	30
2	4	201028206972	294.303	2	26	1	1	30
2	4	201028207305	294.303	2	62	1	1	30
2	4	201028207380	294.303	2	29	1	1	30
2	5	201028207442	56.597	3	26	1	1	30
2	6	201028207569	124.513	2	62	1	1	30
2	4	201028207801	294.303	2	26	1	1	30
2	4	201028207841	294.303	1	62	1	1	30
2	6	201028208181	124.513	2	29	1	1	30
2	6	201028208181	124.513	3	29	2	1	30
2	6	201028208181	124.513	4	29	3	1	30
2	4	201028208196	294.303	2	62	1	1	30
