REGION	STRATUM	PMAKE	PBODYTYP	PSP_USE	PEM_USE	PTRAILER	PFIRE	PVEH_SEV	PTOWED	PROLLOVR	PCARGTYP	PHAZPLAC	PHAZ_REL	PTYPE	PROLINLOC	PHAZ_INV	PHAZ_CNO	PVIN	PMODELYR	CASENUM	WEIGHT	PCARIDNO	PHAZ_ID	PIMPACT	PJ	PMODEL	PNUMOCCS	POCCINVL	PREL_RWY	PSU	PVEHNO
4	5	12	15	0	0	0	0	4	4	0	0	0	0	1	0	1	0	999999999999	2000	200925100654	66.564	000000000	0	4	7	422	0	0	7	79	1
4	5	12	39	0	0	0	0	4	4	0	0	0	0	1	0	1	0	999999999999	1992	200925100654	66.564	000000000	0	4	7	499	0	0	7	79	2
4	5	12	14	0	0	0	0	6	2	0	0	0	0	1	0	1	0	999999999999	1999	200925100681	66.564	000000000	0	1	7	401	0	0	7	79	1
4	5	37	9	0	0	0	0	6	4	0	0	0	0	1	0	1	0	999999999999	1994	200925100681	66.564	000000000	0	1	7	31	0	0	7	79	2
4	1	12	14	0	0	0	0	2	1	0	0	0	0	1	0	1	0	999999999999	1998	200925100694	11.094	000000000	0	14	7	401	0	0	6	79	1
4	1	12	15	0	0	0	0	2	1	0	0	0	0	1	0	1	0	999999999999	2004	200925100694	11.094	000000000	0	14	7	422	0	0	6	79	2
4	5	49	31	0	0	0	0	2	1	0	0	0	0	1	0	1	0	5TBET341X4S4	2004	200925100993	66.564	000000000	0	4	7	482	0	0	7	79	1
4	3	20	20	0	0	0	0	6	2	0	0	0	0	1	0	1	0	999999999999	2001	200925101018	22.188	000000000	0	4	7	441	1	1	7	79	1
4	4	12	9	0	0	0	0	4	1	0	0	0	0	1	0	1	0	999999999999	2007	200925101585	310.632	000000000	0	4	7	3	0	0	7	79	1
4	4	63	14	0	0	0	0	2	3	0	0	0	0	1	0	1	0	KNDJB7233Y56	2000	200925101810	310.632	000000000	0	3	7	401	0	0	7	79	1
4	4	37	4	0	0	0	0	2	3	0	0	0	0	1	0	1	0	1HGCG5642WA2	1998	200925101810	310.632	000000000	0	3	7	32	0	0	7	79	2
4	1	12	21	0	0	0	0	4	1	0	0	0	0	1	0	1	0	999999999999	2007	200925101817	11.094	000000000	0	1	7	461	0	0	7	79	1
4	5	49	9	0	0	0	0	4	1	0	0	0	0	1	0	1	0	999999999999	2007	200925102244	66.564	000000000	0	3	7	40	0	0	7	79	1
4	5	12	21	0	0	0	0	4	1	0	0	0	0	1	0	1	0	999999999999	1995	200925102244	66.564	000000000	0	3	7	461	0	0	7	79	2
4	3	12	9	0	0	0	0	4	1	0	0	0	0	1	0	1	0	999999999999	1992	200925102246	22.188	000000000	0	3	7	17	0	0	7	79	1
4	3	37	9	0	0	0	0	4	1	0	0	0	0	1	0	1	0	999999999999	1995	200925102246	22.188	000000000	0	3	7	31	0	0	7	79	2
4	3	35	9	0	0	0	0	4	1	0	0	0	0	1	0	1	0	999999999999	2003	200925102246	22.188	000000000	0	4	7	43	0	0	7	79	3
4	6	82	66	0	0	1	0	2	1	0	98	0	0	1	0	1	0	999999999999	2000	200925102266	144.222	1770908	0	4	7	884	0	0	7	79	1
4	5	49	14	0	0	0	0	2	1	0	0	0	0	1	0	1	0	999999999999	2002	200925102274	66.564	000000000	0	3	7	402	0	0	7	79	1
4	1	37	20	3	0	0	0	9	1	0	0	0	0	1	0	1	0	999999999999	2002	200925102299	11.094	000000000	0	3	7	441	0	0	7	79	1
4	1	12	14	0	0	0	0	2	1	0	0	0	0	1	0	1	0	999999999999	1993	200925102531	11.094	000000000	0	3	7	401	0	0	7	79	1
4	1	41	9	0	0	0	0	2	1	0	0	0	0	1	0	1	0	999999999999	1994	200925102701	1.664	000000000	0	2	2	35	0	0	7	79	1
4	5	37	9	0	0	0	0	4	4	0	0	0	0	1	0	1	0	999999999999	2006	200925102786	66.564	000000000	0	4	7	32	0	0	7	79	1
4	1	20	30	0	0	0	0	6	2	0	0	0	0	1	0	1	0	999999999999	2008	200925102929	11.094	000000000	0	4	7	473	0	0	7	79	1
4	1	3	15	0	0	0	0	4	1	0	0	0	0	1	0	1	0	999999999999	2003	200925103135	11.094	000000000	0	4	7	421	0	0	7	79	1
4	4	23	15	0	0	0	0	2	1	0	0	0	0	1	0	1	0	999999999999	2001	200925103366	310.632	000000000	0	3	7	421	0	0	7	79	1
4	3	14	14	0	0	0	0	2	1	0	0	0	0	1	0	1	0	999999999999	2000	200925103595	22.188	000000000	0	3	7	401	0	0	7	79	1
4	4	37	9	0	0	0	0	2	1	0	0	0	0	1	0	1	0	999999999999	1998	200925103808	310.632	000000000	0	1	7	31	0	0	7	79	1
4	4	12	9	0	0	0	0	2	4	0	0	0	0	1	0	1	0	999999999999	2008	200925104560	310.632	000000000	0	3	7	37	0	0	7	79	1
4	4	35	9	0	0	0	0	2	4	0	0	0	0	1	0	1	0	999999999999	1993	200925104560	310.632	000000000	0	3	7	34	0	0	7	79	2
4	6	35	20	0	0	0	0	2	4	0	0	0	0	1	0	1	0	999999999999	1999	200925105187	144.222	000000000	0	4	7	443	0	0	7	79	1
4	6	24	9	0	0	0	0	6	2	0	0	0	0	1	0	1	0	999999999999	1993	200925105411	144.222	000000000	0	4	7	1	0	0	7	79	1
4	6	49	14	0	0	0	0	4	1	0	0	0	0	1	0	1	0	999999999999	2008	200925105411	144.222	000000000	0	4	7	402	0	0	7	79	2
4	5	20	39	0	0	0	0	4	4	0	0	0	0	1	0	1	0	999999999999	2005	200925106680	66.564	000000000	0	3	7	481	0	0	7	79	1
4	5	6	9	0	0	0	0	4	4	0	0	0	0	1	0	1	0	999999999999	2005	200925106680	66.564	000000000	0	3	7	51	0	0	7	79	2
4	5	20	9	0	0	0	0	2	4	0	0	0	0	1	0	1	0	999999999999	2006	200925106680	66.564	000000000	0	3	7	39	0	0	7	79	3
4	5	20	20	0	0	0	0	4	4	0	0	0	0	1	0	1	0	999999999999	2008	200925106680	66.564	000000000	0	14	7	444	0	0	7	79	4
4	4	20	9	0	0	0	0	4	4	0	0	0	0	1	0	1	0	999999999999	2000	200925106711	310.632	000000000	0	12	7	9	0	0	7	79	1
4	1	98	65	0	0	0	0	4	3	0	0	0	0	1	0	1	0	999999999999	1987	200925106966	11.094	000000000	0	4	7	898	0	0	7	79	1
4	1	12	64	0	0	0	0	2	1	0	3	0	0	1	0	1	0	1FDAF56P45EC	2005	200925107156	1.664	000000000	0	2	2	880	1	1	2	79	1
4	1	20	31	0	0	0	0	6	4	0	0	0	0	1	0	1	0	999999999999	2003	200925107598	11.094	000000000	0	1	7	482	2	2	7	79	1
4	1	63	4	0	0	0	0	6	2	0	0	0	0	1	0	1	0	999999999999	2000	200925107883	11.094	000000000	0	3	7	399	0	0	7	79	1
4	1	23	21	0	0	0	0	6	2	0	0	0	0	1	0	1	0	999999999999	2008	200925107883	11.094	000000000	0	4	7	461	0	0	7	79	2
4	5	37	20	0	0	0	0	4	4	0	0	0	0	1	0	1	0	999999999999	2004	200925108548	66.564	000000000	0	4	7	441	0	0	7	79	1
4	5	52	9	0	0	0	0	2	4	0	0	0	0	1	0	1	0	999999999999	2000	200925108548	66.564	000000000	0	4	7	35	0	0	7	79	2
4	1	20	29	0	0	0	0	2	4	0	0	0	0	1	0	1	0	999999999999	2004	200925108580	11.094	000000000	0	3	7	499	0	0	7	79	1
4	4	49	30	0	0	0	0	4	1	0	0	0	0	1	0	1	0	999999999999	1994	200925108819	310.632	000000000	0	3	7	472	1	1	7	79	1
1	6	12	49	5	1	0	0	9	2	0	0	0	0	1	0	1	0	999999999999	2003	200929934241	135.548	000000000	0	4	10	999	0	0	7	1	1
1	4	12	39	0	0	0	0	9	1	0	0	0	0	1	0	1	0	999999999999	1993	200929934302	304.982	000000000	0	4	13	499	0	0	7	1	1
1	4	99	49	0	0	0	0	9	1	0	0	0	0	1	0	1	0	999999999999	9999	200929934302	304.982	000000000	0	4	13	999	0	0	7	1	2
1	6	37	4	0	0	0	0	9	1	0	0	0	0	1	0	1	0	999999999999	1992	200929934355	135.548	000000000	0	1	1	399	1	1	4	1	1
1	4	12	29	0	0	0	0	9	1	0	0	0	0	1	0	1	0	999999999999	2004	200929935737	304.982	000000000	0	3	8	499	0	0	7	1	1
1	6	20	4	0	0	0	0	4	1	0	0	0	0	1	0	1	0	999999999999	1998	200929935950	135.548	000000000	0	1	1	399	0	0	5	1	1
1	6	20	48	0	0	0	0	2	1	0	0	0	0	1	0	1	0	999999999999	2008	200929935950	135.548	000000000	0	1	1	499	0	0	4	1	2
1	6	49	4	0	0	0	0	9	2	0	0	0	0	1	0	1	0	999999999999	2005	200929935986	135.548	000000000	0	4	8	399	0	0	7	1	1
1	6	22	4	0	0	0	0	9	1	0	0	0	0	1	0	1	0	999999999999	1999	200929936138	135.548	000000000	0	4	8	399	0	0	7	1	1
1	4	7	48	0	0	0	0	9	1	0	0	0	0	1	0	1	0	999999999999	2003	200929936143	304.982	000000000	0	3	8	499	0	0	7	1	1
1	5	7	39	0	0	0	0	9	2	0	0	0	0	1	0	1	0	999999999999	2002	200929936182	67.774	000000000	0	14	2	499	0	0	99	1	1
1	4	21	4	0	0	0	0	9	1	0	0	0	0	1	0	1	0	999999999999	1995	200929936346	304.982	000000000	0	3	1	399	0	0	6	1	1
1	6	99	9	0	0	0	0	9	1	0	0	0	0	1	0	1	0	999999999999	9999	200929936364	135.548	000000000	0	1	4	399	0	0	5	1	1
1	4	59	4	0	0	0	0	9	1	0	0	0	0	1	0	1	0	999999999999	2001	200929936375	304.982	000000000	0	4	4	399	0	0	7	1	1
1	4	37	4	0	0	0	0	9	1	0	0	0	0	1	0	1	0	999999999999	2006	200929936474	304.982	000000000	0	2	1	399	0	0	99	1	1
1	2	82	64	0	0	0	0	9	1	0	97	0	0	2	0	1	0	999999999999	2003	200929936581	33.887	999999999	0	3	7	884	2	2	1	1	1
1	2	86	64	0	0	0	0	0	1	0	97	0	0	2	0	1	0	999999999999	2008	200929936634	33.887	999999999	0	2	7	884	1	1	1	1	1
1	2	12	9	5	1	0	0	9	2	0	0	0	0	1	0	1	0	999999999999	2008	200929936712	33.887	000000000	0	4	7	399	0	0	2	1	1
1	5	22	4	0	0	0	0	9	1	0	0	0	0	1	0	1	0	999999999999	2004	200929936781	67.774	000000000	0	4	7	399	0	0	5	1	1
1	4	41	4	0	0	0	0	9	1	0	0	0	0	1	0	1	0	999999999999	2010	200929937783	304.982	000000000	0	3	8	399	0	0	99	1	1
1	5	55	49	0	0	0	0	9	1	0	0	0	0	1	0	1	0	999999999999	2004	200929937840	67.774	000000000	0	4	1	999	0	0	5	1	1
1	6	49	39	0	0	0	0	9	1	0	0	0	0	1	0	1	0	999999999999	1992	200929938199	135.548	000000000	0	1	4	499	0	0	5	1	1
1	6	55	4	0	0	0	0	9	1	0	0	0	0	1	0	1	0	999999999999	2003	200929938199	135.548	000000000	0	4	4	399	0	0	4	1	2
1	4	63	49	0	0	0	0	9	1	0	0	0	0	1	0	1	0	999999999999	2007	200929938256	304.982	000000000	0	4	1	999	0	0	7	1	1
1	6	20	39	0	0	0	0	9	1	0	0	0	0	1	0	1	0	999999999999	2007	200929938298	135.548	000000000	0	4	2	499	0	0	7	1	1
1	6	37	4	0	0	0	0	9	2	0	0	0	0	1	0	1	0	999999999999	1999	200929938313	135.548	000000000	0	4	2	399	0	0	4	1	1
1	4	30	4	0	0	0	0	9	1	0	0	0	0	1	0	1	0	999999999999	2001	200929938339	304.982	000000000	0	1	1	399	0	0	99	1	1
1	4	20	4	0	0	0	0	9	9	0	0	0	0	1	0	1	0	999999999999	2008	200929938351	304.982	000000000	0	1	1	399	0	0	99	1	1
1	5	6	4	0	0	0	0	9	1	0	0	0	0	1	0	1	0	999999999999	1997	200929938379	67.774	000000000	0	2	4	399	0	0	4	1	1
1	6	12	64	7	0	0	0	9	1	0	97	0	0	1	0	1	0	999999999999	1971	200929938438	135.548	999999999	0	1	7	884	0	0	5	1	1
1	2	86	64	0	0	0	0	9	1	0	4	0	0	2	0	1	0	999999999999	2007	200929938966	2.138	999999999	0	4	3	881	1	1	4	23	1
1	6	49	14	0	0	0	0	2	1	0	0	0	0	1	0	1	0	JTEBU14R1480	2004	200930021498	140.951	000000000	0	3	1	401	0	0	6	7	1
1	5	19	4	0	0	0	0	9	1	0	0	0	0	1	0	1	0	1G6KD54Y71U1	2001	200930021510	121.152	000000000	0	3	30	3	0	0	6	7	1
1	5	6	20	0	0	0	0	9	1	0	0	0	0	1	0	1	0	2C4GP44R75R1	2005	200930021510	121.152	000000000	0	2	30	441	0	0	6	7	2
1	5	86	64	0	0	0	0	2	1	0	2	8	1	1	0	2	1	1M2K190Y3MM0	1991	200930021538	65.777	999999999	8888	11	1	884	0	0	6	7	1
1	5	20	21	0	0	0	0	2	1	0	0	0	0	1	0	1	0	1GCGG25V8512	2005	200930021538	65.777	000000000	0	13	1	461	0	0	6	7	2
1	1	49	6	0	0	0	0	9	9	0	0	0	0	1	0	1	0	999999999999	2008	200930021794	9.397	000000000	0	99	3	49	99	0	6	7	1
1	2	14	3	0	0	0	0	6	2	0	0	0	0	1	0	1	0	1ZWFT61L8256	2002	200930021863	9.397	000000000	0	3	2	38	0	0	2	7	1
1	5	49	20	6	0	0	0	6	2	0	0	0	0	1	0	1	0	5TDBK23C67S0	2007	200930021872	76.734	000000000	0	4	16	442	0	0	7	7	1
1	6	32	4	0	0	0	0	6	2	0	0	0	0	1	0	1	0	WAULC68E54A3	2004	200930021951	135.231	000000000	0	99	5	42	0	0	6	7	1
1	5	7	31	0	0	0	0	4	1	0	0	0	0	1	0	1	0	1B7HF16Y5WS5	1998	200930022037	52.036	000000000	0	11	10	482	0	0	2	7	1
1	5	12	21	0	0	0	0	4	1	0	0	0	0	1	0	1	0	1FTNE24LX5HB	2005	200930022041	69.148	000000000	0	1	8	461	0	0	6	7	1
1	6	12	31	0	0	0	0	6	2	0	0	0	0	1	0	1	0	1FTRX14WX5FA	2005	200930022114	140.951	000000000	0	13	1	481	0	0	6	7	1
1	6	20	30	0	0	0	0	4	1	0	0	0	0	1	0	1	0	1GCCS14A9M01	1991	200930022114	140.951	000000000	0	2	1	471	0	0	6	7	2
1	6	63	14	0	0	0	0	6	2	0	0	0	0	1	0	1	0	KNDJF7238773	2007	200930022291	140.951	000000000	0	2	3	401	0	0	6	7	1
1	1	49	14	0	0	0	0	2	1	0	0	0	0	1	0	1	0	JTEEP21A1601	2006	200930022299	9.397	000000000	0	14	3	403	0	0	5	7	1
1	6	20	2	0	0	0	0	4	1	0	0	0	0	1	0	1	0	2G1WN14T9P92	1993	200930022367	135.231	000000000	0	2	5	20	0	0	5	7	1
1	6	20	31	0	0	0	0	2	1	0	0	0	0	1	0	1	0	1GCGK24R4VZ1	1997	200930022367	135.231	000000000	0	2	5	481	0	0	5	7	2
1	6	63	4	0	0	0	0	6	2	9	0	0	0	1	5	1	0	KNAGE1244650	2006	200930022556	138.295	000000000	0	3	8	34	0	0	6	7	1
1	5	20	31	0	0	1	0	6	2	0	0	0	0	1	0	1	0	2GCFK24KXK11	1989	200930022777	77.275	000000000	0	4	5	481	0	0	6	7	1
1	5	12	31	0	0	0	0	4	1	0	0	0	0	1	0	1	0	1FTHF25H0JNA	1988	200930022892	69.148	000000000	0	2	8	481	0	0	2	7	1
1	5	41	4	0	0	0	0	2	1	0	0	0	0	1	0	1	0	1YVGF22C7X58	1999	200930023148	76.734	000000000	0	1	16	37	0	0	6	7	1
1	5	49	14	0	0	0	0	2	1	0	0	0	0	1	0	1	0	JTMBF32V89D0	2009	200930023149	76.734	000000000	0	4	16	402	0	0	7	7	1
1	3	37	14	0	0	0	0	2	1	0	0	0	0	1	0	1	0	JHLRD68896C0	2006	200930023454	18.793	000000000	0	1	3	402	0	0	7	7	1
1	3	2	14	0	0	0	0	4	1	0	0	0	0	1	0	1	0	1J4GL48K22W3	2002	200930023454	18.793	000000000	0	4	3	405	0	0	7	7	2
1	5	12	4	0	0	0	0	4	1	0	0	0	0	1	0	1	0	2FAFP71W23X1	2003	200930023589	76.734	000000000	0	3	16	16	0	0	7	7	1
1	5	49	4	0	0	0	0	4	1	0	0	0	0	1	0	1	0	4T1BG22K3WU8	1998	200930023589	76.734	000000000	0	3	16	40	0	0	7	7	2
1	6	12	14	0	0	0	0	4	1	0	0	0	0	1	0	1	0	1FMZU73K72ZD	2002	200930023593	153.468	000000000	0	3	16	401	0	0	7	7	1
1	6	20	2	0	0	0	0	6	2	0	0	0	0	1	0	1	0	1G1JC1240172	2001	200930023638	140.951	000000000	0	12	1	16	0	0	7	7	1
1	6	14	2	0	0	0	0	4	1	0	0	0	0	1	0	1	0	1MEPM6048NH6	1992	200930023751	121.152	000000000	0	3	30	38	1	1	2	7	1
1	6	22	1	0	0	0	0	6	2	0	0	0	0	1	0	1	0	1G2MB35B08Y1	2008	200930023903	156.108	000000000	0	2	10	23	0	0	6	7	1
1	4	12	39	0	0	0	0	0	1	0	0	0	0	1	0	1	0	999999999999	2008	200930259226	299.334	000000000	0	4	1	499	0	0	4	23	1
1	6	24	4	0	0	0	0	9	1	0	0	0	0	1	0	1	0	999999999999	2000	200930259363	149.667	000000000	0	4	1	399	0	0	99	23	1
1	6	99	99	0	0	0	0	9	1	0	99	0	0	1	0	1	0	999999999999	9999	200930259363	149.667	999999999	0	4	1	999	0	0	99	23	2
1	6	37	29	0	0	0	0	9	1	0	0	0	0	1	0	1	0	999999999999	2004	200930259417	149.667	000000000	0	1	1	499	0	0	7	23	1
1	5	30	4	0	0	0	0	9	1	0	0	0	0	1	0	1	0	999999999999	1996	200930259437	64.143	000000000	0	4	1	399	0	0	7	23	1
1	4	84	78	0	0	0	0	0	1	0	4	0	0	2	0	1	0	999999999999	2001	200930259474	299.334	999999999	0	1	1	884	1	1	1	23	1
1	4	20	48	0	0	0	0	9	1	0	0	0	0	1	0	1	0	999999999999	2008	200930259595	299.334	000000000	0	4	1	499	0	0	7	23	1
1	4	49	4	0	0	0	0	9	1	0	0	0	0	1	0	1	0	999999999999	1994	200930260118	299.334	000000000	0	4	1	399	0	0	99	23	1
1	4	42	1	0	0	0	0	9	1	0	0	0	0	1	0	1	0	999999999999	2008	200930260216	309.665	000000000	0	4	6	399	0	0	99	23	1
1	4	52	2	0	0	0	0	9	1	0	0	0	0	1	0	1	0	999999999999	2001	200930260730	299.334	000000000	0	1	1	399	0	0	99	23	1
1	5	22	4	0	0	0	0	9	1	0	0	0	0	1	0	1	0	999999999999	2003	200930260873	64.143	000000000	0	1	1	399	0	0	7	23	1
1	5	35	30	0	0	0	0	9	1	0	0	0	0	1	0	1	0	999999999999	1997	200930260873	64.143	000000000	0	3	1	471	0	0	7	23	2
1	5	35	39	0	0	0	0	9	1	0	0	0	0	1	0	1	0	999999999999	2002	200930260886	64.143	000000000	0	4	1	499	0	0	5	23	1
1	6	55	4	0	0	0	0	9	1	0	0	0	0	1	0	1	0	999999999999	1998	200930260929	149.667	000000000	0	3	1	399	0	0	7	23	1
1	5	35	4	0	0	0	0	9	1	0	0	0	0	1	0	1	0	999999999999	2002	200930260945	64.143	000000000	0	4	1	399	0	0	99	23	1
1	5	55	2	0	0	0	0	9	1	0	0	0	0	1	0	1	0	999999999999	2007	200930260945	64.143	000000000	0	4	1	399	0	0	99	23	2
1	5	2	48	0	0	0	0	9	1	0	0	0	0	1	0	1	0	999999999999	2008	200930261057	64.143	000000000	0	4	1	499	0	0	7	23	1
1	1	21	2	0	0	0	0	9	1	0	0	0	0	1	0	1	0	999999999999	1987	200930261080	21.381	000000000	0	4	1	399	0	0	7	23	1
1	1	12	29	0	0	0	0	9	1	0	0	0	0	1	0	1	0	999999999999	2001	200930261080	21.381	000000000	0	4	1	499	0	0	7	23	2
1	3	20	59	9	0	0	0	9	9	0	22	0	0	1	0	1	0	999999999999	2000	200930261208	21.381	1	0	4	1	989	2	2	2	23	1
1	2	98	78	0	0	9	0	9	1	0	99	0	0	1	0	1	0	999999999999	2007	200930261251	2.138	999999999	0	4	2	806	1	1	2	23	1
1	4	19	1	0	0	0	0	9	1	0	0	0	0	1	0	1	0	999999999999	2008	200930261320	299.334	000000000	0	1	1	399	0	0	5	23	1
1	6	18	49	0	0	0	0	9	1	0	0	0	0	1	0	1	0	999999999999	2005	200930261347	149.667	000000000	0	4	1	999	0	0	99	23	1
1	5	20	48	0	0	0	0	9	1	0	0	0	0	1	0	1	0	999999999999	2005	200930261615	64.143	000000000	0	3	1	499	0	0	5	23	1
1	4	20	48	0	0	0	0	9	1	0	0	0	0	1	0	1	0	999999999999	2004	200930261946	299.334	000000000	0	3	1	499	0	0	7	23	1
1	5	84	64	0	0	9	0	9	1	0	99	0	0	1	0	1	0	999999999999	1997	200930262010	68.419	999999999	0	4	2	884	1	1	2	23	1
1	5	14	48	0	0	0	0	9	1	0	0	0	0	1	0	1	0	999999999999	2008	200930262105	64.143	000000000	0	1	1	499	0	0	5	23	1
1	5	55	9	0	0	0	0	9	1	0	0	0	0	1	0	1	0	999999999999	2002	200930262105	64.143	000000000	0	3	1	399	0	0	5	23	2
1	5	35	4	0	0	0	0	9	1	0	0	0	0	1	0	1	0	999999999999	1996	200930262105	64.143	000000000	0	3	1	399	0	0	5	23	3
1	1	82	78	0	0	0	0	9	1	0	99	0	0	1	0	1	0	999999999999	2006	200930262261	21.381	999999999	0	3	1	884	0	0	7	23	1
1	1	37	4	0	0	0	0	9	1	0	0	0	0	1	0	1	0	999999999999	2004	200930262382	21.381	000000000	0	2	1	399	0	0	5	23	1
1	1	2	19	0	0	0	0	9	1	0	0	0	0	1	0	1	0	999999999999	2007	200930262382	21.381	000000000	0	3	1	499	0	0	5	23	2
1	4	35	4	0	0	0	0	9	1	0	0	0	0	1	0	1	0	999999999999	2002	200930262509	299.334	000000000	0	4	1	399	0	0	6	23	1
1	4	49	4	0	0	0	0	9	1	0	0	0	0	1	0	1	0	999999999999	2002	200930262530	299.334	000000000	0	3	1	399	1	1	6	23	1
1	6	49	49	0	0	0	0	9	1	0	0	0	0	1	0	1	0	999999999999	2007	200930262707	142.922	000000000	0	3	6	999	0	0	6	23	1
1	4	99	4	0	0	0	0	9	1	0	0	0	0	1	0	1	0	999999999999	2008	200930262872	299.334	000000000	0	3	1	399	0	0	99	23	1
1	5	47	4	0	0	0	0	9	1	0	0	0	0	1	0	1	0	999999999999	1999	200930262921	64.143	000000000	0	4	1	399	2	2	4	23	1
1	4	22	4	0	0	0	0	9	1	0	0	0	0	1	0	1	0	999999999999	1999	200930262954	299.334	000000000	0	2	1	399	0	0	7	23	1
1	2	20	49	0	0	0	0	9	1	0	0	0	0	1	0	1	0	999999999999	1999	200930262984	2.138	000000000	0	1	2	999	0	0	99	23	1
1	4	12	4	0	0	0	0	9	1	0	0	0	0	1	0	1	0	999999999999	2006	200930263058	299.334	000000000	0	3	1	399	0	0	6	23	1
1	4	62	49	0	0	0	0	9	1	0	0	0	0	1	0	1	0	999999999999	2008	200930263138	299.334	000000000	0	1	1	999	0	0	7	23	1
1	6	37	4	0	0	0	0	9	1	0	0	0	0	1	0	1	0	999999999999	1995	200930263379	149.667	000000000	0	1	1	399	0	0	99	23	1
1	5	12	39	0	0	0	0	9	1	0	0	0	0	1	0	1	0	999999999999	2007	200930263383	64.143	000000000	0	1	1	499	0	0	5	23	1
1	5	2	48	0	0	0	0	9	1	0	0	0	0	1	0	1	0	999999999999	1995	200930263392	64.143	000000000	0	12	1	499	0	0	6	23	1
1	5	63	4	0	0	0	0	9	1	0	0	0	0	1	0	1	0	999999999999	2000	200930263403	64.143	000000000	0	3	1	399	0	0	2	23	1
1	1	37	4	0	0	0	0	9	2	0	0	0	0	1	0	1	0	999999999999	2009	200930263434	2.138	000000000	0	14	4	399	0	0	5	23	1
1	4	48	4	0	0	0	0	9	1	0	0	0	0	1	0	1	0	999999999999	1998	200930263451	299.334	000000000	0	4	1	399	0	0	7	23	1
1	4	12	49	0	0	0	0	9	1	0	0	0	0	1	0	1	0	999999999999	2003	200930263496	299.334	000000000	0	1	1	999	0	0	7	23	1
1	4	42	4	0	0	0	0	9	1	0	0	0	0	1	0	1	0	999999999999	2005	200930263567	310.53	000000000	0	3	9	399	0	0	7	23	1
1	6	55	9	0	0	0	0	9	2	0	0	0	0	1	0	1	0	999999999999	2002	200930263832	149.667	000000000	0	1	1	399	0	0	7	23	1
1	6	22	9	0	0	0	0	9	2	0	0	0	0	1	0	1	0	999999999999	1998	200930263832	149.667	000000000	0	1	1	399	0	0	7	23	2
1	4	59	4	0	0	0	0	9	1	0	0	0	0	1	0	1	0	999999999999	2008	200930264012	299.334	000000000	0	3	1	399	0	0	7	23	1
1	1	9	49	0	0	0	0	9	1	0	0	0	0	1	0	1	0	999999999999	1999	200930264044	21.381	000000000	0	1	1	999	0	0	7	23	1
1	4	12	49	0	0	0	0	9	1	0	0	0	0	1	0	1	0	999999999999	2002	200930264048	299.334	000000000	0	3	1	999	0	0	7	23	1
1	4	37	2	0	0	0	0	9	1	0	0	0	0	1	0	1	0	999999999999	2007	200930264347	299.334	000000000	0	2	1	399	0	0	7	23	1
1	5	6	4	0	0	0	0	9	1	0	0	0	0	1	0	1	0	999999999999	2009	200930264624	64.143	000000000	0	2	1	399	0	0	7	23	1
1	4	51	4	0	0	0	0	9	1	0	0	0	0	1	0	1	0	999999999999	1992	200930264813	299.334	000000000	0	1	1	399	0	0	7	23	1
1	1	37	4	0	0	0	0	9	1	0	0	0	0	1	0	1	0	999999999999	1998	200930264923	21.381	000000000	0	3	1	399	0	0	5	23	1
1	5	34	1	0	0	0	0	9	1	0	0	0	0	1	0	1	0	999999999999	2007	200930265160	64.143	000000000	0	2	1	399	0	0	4	23	1
1	4	34	4	0	0	0	0	9	1	0	0	0	0	1	0	1	0	999999999999	2008	200930265212	299.334	000000000	0	3	1	399	1	1	4	23	1
1	4	35	4	0	0	0	0	9	1	0	0	0	0	1	0	1	0	999999999999	1993	200930265227	299.334	000000000	0	2	1	399	0	0	99	23	1
1	4	49	4	0	0	0	0	9	1	0	0	0	0	1	0	1	0	999999999999	1998	200930265359	299.334	000000000	0	4	1	399	0	0	5	23	1
1	4	99	4	0	0	0	0	9	1	0	0	0	0	1	0	1	0	999999999999	2008	200930265459	310.53	000000000	0	3	9	399	0	0	4	23	1
1	6	7	49	0	0	0	0	9	2	0	0	0	0	1	0	1	0	999999999999	1999	200930358697	142.127	000000000	0	3	1	999	0	0	99	24	1
1	4	20	4	0	0	0	0	9	1	0	0	0	0	1	0	1	0	999999999999	1999	200930358767	312.907	000000000	0	3	9	399	0	0	99	24	1
1	4	20	14	0	0	0	0	9	1	0	0	0	0	1	0	1	0	1GNDT13S3422	2004	200930358805	319.785	000000000	0	1	12	403	0	0	99	24	1
1	4	49	4	0	0	0	0	9	1	0	0	0	0	1	0	1	0	4T1BE32KX5U9	2005	200930358814	319.785	000000000	0	1	12	40	0	0	99	24	1
1	4	37	4	0	0	0	0	9	1	0	0	0	0	1	0	1	0	999999999999	2007	200930358878	312.907	000000000	0	3	9	399	0	0	99	24	1
1	4	38	79	0	0	5	0	9	1	0	99	0	0	1	0	1	0	999999999999	2007	200930358884	313.825	999999999	0	2	1	899	0	0	7	25	1
1	4	12	28	0	0	0	0	9	1	0	0	0	0	1	0	1	0	1FDKE37M9RHA	1994	200930358939	321.278	000000000	0	4	14	461	0	0	99	25	1
1	4	20	4	0	0	0	0	9	1	0	0	0	0	1	0	1	0	2G1WS58R2793	2007	200930358962	321.278	000000000	0	3	14	2	3	3	7	25	1
1	3	37	2	0	0	0	0	9	2	0	0	0	0	1	0	1	0	1HGEM229X2L0	2002	200930358964	107.093	000000000	0	4	14	31	0	0	99	25	1
