CASENUM	VEH_NO	WEIGHT	REGION	STRATUM	PJ	PSU	PSUSTRAT	MVIOLATN
201129612264	1	94.5546	4	6	3	94	11	54
201129612264	2	94.5546	4	6	3	94	11	0
201129612275	1	15.7591	4	1	3	94	11	37
201129612275	2	15.7591	4	1	3	94	11	0
201129612285	1	94.5546	4	6	3	94	11	4
201129612287	1	220.6274	4	4	3	94	11	4
201129612287	2	220.6274	4	4	3	94	11	0
201129612288	1	47.2773	4	5	3	94	11	39
201129612288	2	47.2773	4	5	3	94	11	0
201129612297	1	47.2773	4	5	3	94	11	42
201129612297	2	47.2773	4	5	3	94	11	0
201129612297	3	47.2773	4	5	3	94	11	0
201129612306	1	15.7591	4	3	3	94	11	0
201129612309	1	15.7591	4	3	3	94	11	0
201129612310	1	94.5546	4	6	3	94	11	0
201129612311	1	47.2773	4	5	3	94	11	31
201129612311	2	47.2773	4	5	3	94	11	0
201129612311	3	47.2773	4	5	3	94	11	0
201129612319	1	220.6274	4	4	3	94	11	0
201129612319	2	220.6274	4	4	3	94	11	0
201129612321	1	15.7591	4	1	3	94	11	37
201129612321	2	15.7591	4	1	3	94	11	0
201129612326	1	94.5546	4	6	3	94	11	0
201129612326	2	94.5546	4	6	3	94	11	0
201129612344	1	220.6274	4	4	3	94	11	0
201129612346	1	94.5546	4	6	3	94	11	31
201129612346	2	94.5546	4	6	3	94	11	0
201129612350	1	15.7591	4	1	3	94	11	4
201129612350	1	15.7591	4	1	3	94	11	72
201129612350	2	15.7591	4	1	3	94	11	0
201129612356	1	15.7591	4	3	3	94	11	0
201129612358	1	47.2773	4	5	3	94	11	46
201129612358	2	47.2773	4	5	3	94	11	0
201129612380	1	218.520407	4	4	5	94	11	58
201129612380	2	218.520407	4	4	5	94	11	0
201129612382	1	93.651603	4	6	5	94	11	46
201129612382	2	93.651603	4	6	5	94	11	0
201129612388	1	62.434402	4	5	5	94	11	46
201129612388	2	62.434402	4	5	5	94	11	0
201129612392	1	93.651603	4	6	5	94	11	46
201129612392	2	93.651603	4	6	5	94	11	0
201129612393	1	218.520407	4	4	5	94	11	4
201129612393	2	218.520407	4	4	5	94	11	0
201129612393	3	218.520407	4	4	5	94	11	0
201129612401	1	93.651603	4	6	5	94	11	0
201129612401	2	93.651603	4	6	5	94	11	0
201129612405	1	218.520407	4	4	5	94	11	0
201129612410	1	94.5546	4	6	4	94	11	4
201129612410	2	94.5546	4	6	4	94	11	0
201129612410	3	94.5546	4	6	4	94	11	4
201129612412	1	15.7591	4	3	4	94	11	0
201129612414	1	47.2773	4	5	4	94	11	11
201129612417	1	220.6274	4	4	4	94	11	58
201129612417	2	220.6274	4	4	4	94	11	0
201129612436	1	94.5546	4	6	4	94	11	58
201129612436	2	94.5546	4	6	4	94	11	0
201129612438	1	220.6274	4	4	4	94	11	58
201129612443	1	47.2773	4	5	4	94	11	4
201129612443	1	47.2773	4	5	4	94	11	11
201129612443	2	47.2773	4	5	4	94	11	0
201129612445	1	15.7591	4	2	4	94	11	0
201129612445	2	15.7591	4	2	4	94	11	0
201129612456	1	47.2773	4	5	4	94	11	0
201129612456	2	47.2773	4	5	4	94	11	0
201129612456	3	47.2773	4	5	4	94	11	0
201129612463	1	47.2773	4	5	4	94	11	46
201129612463	2	47.2773	4	5	4	94	11	0
201129612464	1	220.6274	4	4	4	94	11	58
201129612464	2	220.6274	4	4	4	94	11	0
201129612469	1	94.5546	4	6	4	94	11	46
201129612469	2	94.5546	4	6	4	94	11	0
201129612482	1	94.5546	4	6	4	94	11	58
201129612482	2	94.5546	4	6	4	94	11	0
201129612490	1	94.5546	4	6	4	94	11	0
201129612490	2	94.5546	4	6	4	94	11	0
201129612493	1	220.6274	4	4	4	94	11	61
201129612493	2	220.6274	4	4	4	94	11	0
201129612499	1	15.7591	4	3	4	94	11	58
201129612499	2	15.7591	4	3	4	94	11	0
201129612505	1	94.5546	4	6	4	94	11	4
201129612508	1	15.7591	4	3	4	94	11	46
201129612516	1	94.5546	4	6	4	94	11	46
201129612516	2	94.5546	4	6	4	94	11	46
201129612517	1	47.2773	4	5	4	94	11	4
201129612522	1	15.7591	4	3	1	94	11	42
201129612523	1	15.7591	4	3	1	94	11	0
201129612529	1	47.2773	4	5	1	94	11	46
201129612529	1	47.2773	4	5	1	94	11	76
201129612529	2	47.2773	4	5	1	94	11	0
201129612530	1	94.5546	4	6	1	94	11	58
201129612530	2	94.5546	4	6	1	94	11	0
201129612535	1	15.7591	4	3	1	94	11	4
201129612535	2	15.7591	4	3	1	94	11	0
201129612538	1	220.6274	4	4	1	94	11	39
201129612538	2	220.6274	4	4	1	94	11	0
201129612542	1	15.7591	4	3	1	94	11	0
201129612543	1	15.7591	4	3	1	94	11	0
201129612544	1	47.2773	4	5	1	94	11	4
201129612553	1	94.5546	4	6	1	94	11	53
201129612553	2	94.5546	4	6	1	94	11	0
201129612557	1	15.7591	4	3	1	94	11	46
201129612565	1	220.6274	4	4	1	94	11	58
201129612565	2	220.6274	4	4	1	94	11	0
201129612569	1	15.7591	4	3	1	94	11	42
201129612581	1	94.5546	4	6	1	94	11	39
201129612581	2	94.5546	4	6	1	94	11	0
201129612586	1	220.6274	4	4	1	94	11	46
201129612586	1	220.6274	4	4	1	94	11	76
201129612586	2	220.6274	4	4	1	94	11	0
201129612605	1	220.6274	4	4	1	94	11	58
201129612605	2	220.6274	4	4	1	94	11	0
201129612606	1	47.2773	4	5	1	94	11	46
201129612606	2	47.2773	4	5	1	94	11	0
201129612606	3	47.2773	4	5	1	94	11	0
201129612607	1	94.5546	4	6	1	94	11	58
201129612607	2	94.5546	4	6	1	94	11	0
201129612623	1	15.7591	4	3	1	94	11	0
201129612627	1	15.7591	4	3	1	94	11	4
201129612628	1	220.6274	4	4	1	94	11	75
201129612632	1	15.7591	4	3	1	94	11	0
201129612647	1	220.6274	4	4	1	94	11	0
201129612647	2	220.6274	4	4	1	94	11	0
201129612657	1	94.5546	4	6	1	94	11	61
201129612657	2	94.5546	4	6	1	94	11	0
201129612663	1	220.6274	4	4	1	94	11	58
201129612663	2	220.6274	4	4	1	94	11	0
201129612669	1	47.2773	4	5	1	94	11	46
201129612669	2	47.2773	4	5	1	94	11	0
201129612679	1	15.7591	4	3	1	94	11	0
201129612681	1	15.7591	4	3	1	94	11	0
201129612684	1	47.2773	4	5	1	94	11	31
201129612684	2	47.2773	4	5	1	94	11	0
201129612686	1	220.6274	4	4	1	94	11	42
201129612686	2	220.6274	4	4	1	94	11	0
201129612694	1	15.7591	4	3	1	94	11	46
201129612694	2	15.7591	4	3	1	94	11	0
201129612703	1	220.6274	4	4	1	94	11	0
201129612707	1	94.5546	4	6	1	94	11	4
201129612707	2	94.5546	4	6	1	94	11	74
201129612707	2	94.5546	4	6	1	94	11	75
201129612709	1	15.7591	4	2	1	94	11	98
201129612709	2	15.7591	4	2	1	94	11	0
201129612710	1	15.7591	4	2	1	94	11	58
201129612710	2	15.7591	4	2	1	94	11	0
201129612729	1	47.2773	4	5	2	94	11	4
201129612729	2	47.2773	4	5	2	94	11	0
201129612729	3	47.2773	4	5	2	94	11	0
201129612732	1	94.5546	4	6	2	94	11	4
201129612736	1	220.6274	4	4	2	94	11	4
201129612736	2	220.6274	4	4	2	94	11	0
201129612736	3	220.6274	4	4	2	94	11	0
201129612748	1	94.5546	4	6	2	94	11	4
201129612749	1	15.7591	4	1	2	94	11	4
201129612749	2	15.7591	4	1	2	94	11	0
201129612753	1	15.7591	4	3	2	94	11	0
201129612762	1	94.5546	4	6	2	94	11	4
201129612762	2	94.5546	4	6	2	94	11	0
201129612763	1	15.7591	4	2	2	94	11	61
201129612763	2	15.7591	4	2	2	94	11	0
201129612768	1	220.6274	4	4	2	94	11	4
201129612768	2	220.6274	4	4	2	94	11	0
201129612770	1	47.2773	4	5	2	94	11	4
201129612770	2	47.2773	4	5	2	94	11	0
201129612774	1	15.7591	4	1	2	94	11	4
201129612774	2	15.7591	4	1	2	94	11	0
201129612778	1	94.5546	4	6	2	94	11	4
201129612794	1	15.7591	4	3	2	94	11	0
201129612795	1	220.6274	4	4	2	94	11	46
201129612795	2	220.6274	4	4	2	94	11	0
201129612798	1	94.5546	4	6	2	94	11	4
201129612798	2	94.5546	4	6	2	94	11	0
201129612801	1	47.2773	4	5	2	94	11	69
201129612802	1	15.7591	4	2	2	94	11	0
201129612808	1	94.5546	4	6	2	94	11	58
201129612808	2	94.5546	4	6	2	94	11	0
201129612809	1	15.7591	4	2	2	94	11	98
201129612817	1	15.7591	4	1	2	94	11	0
201129612821	1	47.2773	4	5	2	94	11	4
201129612821	2	47.2773	4	5	2	94	11	75
201129612822	1	15.7591	4	1	2	94	11	4
201129612822	2	15.7591	4	1	2	94	11	0
201129612827	1	94.5546	4	6	2	94	11	4
201129612827	2	94.5546	4	6	2	94	11	0
201129612836	1	47.2773	4	5	2	94	11	4
201129612836	2	47.2773	4	5	2	94	11	0
201129612836	3	47.2773	4	5	2	94	11	0
201129612837	1	220.6274	4	4	2	94	11	0
201129612837	2	220.6274	4	4	2	94	11	0
201129612840	1	15.7591	4	1	2	94	11	4
201129612840	2	15.7591	4	1	2	94	11	0
201129612852	1	218.520407	4	4	5	94	11	31
201129612852	2	218.520407	4	4	5	94	11	0
201129612853	1	31.217201	4	3	5	94	11	31
201129612853	2	31.217201	4	3	5	94	11	0
201129612866	1	15.7591	4	1	4	94	11	4
201129612866	2	15.7591	4	1	4	94	11	0
201129612873	1	94.5546	4	6	4	94	11	4
201129612873	2	94.5546	4	6	4	94	11	0
201129612875	1	220.6274	4	4	4	94	11	4
201129612875	2	220.6274	4	4	4	94	11	0
201129612885	1	94.5546	4	6	4	94	11	4
201129612885	2	94.5546	4	6	4	94	11	0
201129612901	1	94.5546	4	6	4	94	11	46
201129612901	2	94.5546	4	6	4	94	11	0
201129612902	1	220.6274	4	4	4	94	11	4
201129612902	2	220.6274	4	4	4	94	11	0
201129612911	1	47.2773	4	5	4	94	11	46
201129612911	2	47.2773	4	5	4	94	11	0
201129612922	1	94.5546	4	6	4	94	11	4
201129612922	2	94.5546	4	6	4	94	11	0
201129612924	1	47.2773	4	5	4	94	11	4
201129612924	2	47.2773	4	5	4	94	11	0
201129612927	1	15.7591	4	1	4	94	11	46
201129612927	2	15.7591	4	1	4	94	11	0
201129612932	1	220.6274	4	4	4	94	11	4
201129612932	2	220.6274	4	4	4	94	11	0
201129612939	1	94.5546	4	6	4	94	11	4
201129612939	2	94.5546	4	6	4	94	11	0
201129612948	1	15.7591	4	3	4	94	11	0
201129612949	1	47.2773	4	5	4	94	11	46
201129612949	2	47.2773	4	5	4	94	11	0
201129612952	1	94.5546	4	6	4	94	11	4
201129612952	2	94.5546	4	6	4	94	11	0
201129612964	1	94.5546	4	6	4	94	11	4
201129612964	2	94.5546	4	6	4	94	11	0
201129612967	1	220.6274	4	4	4	94	11	4
201129612967	2	220.6274	4	4	4	94	11	0
201129612971	1	47.2773	4	5	4	94	11	4
201129612975	1	94.5546	4	6	4	94	11	4
201129612975	2	94.5546	4	6	4	94	11	0
201129612976	1	15.7591	4	1	4	94	11	4
201129612976	2	15.7591	4	1	4	94	11	0
201129612983	1	47.2773	4	5	2	94	11	4
201129612983	2	47.2773	4	5	2	94	11	0
201129612983	3	47.2773	4	5	2	94	11	0
201129612989	1	47.2773	4	5	2	94	11	4
201129612989	2	47.2773	4	5	2	94	11	0
201129612994	1	220.6274	4	4	2	94	11	0
201129612994	2	220.6274	4	4	2	94	11	0
201129612994	3	220.6274	4	4	2	94	11	0
201129612994	4	220.6274	4	4	2	94	11	0
201129612997	1	47.2773	4	5	2	94	11	4
201129612998	1	94.5546	4	6	2	94	11	4
201129613004	1	15.7591	4	1	2	94	11	4
201129613004	2	15.7591	4	1	2	94	11	0
201129613014	1	94.5546	4	6	2	94	11	61
201129613014	2	94.5546	4	6	2	94	11	0
201129613017	1	47.2773	4	5	2	94	11	4
201129613020	1	15.7591	4	3	2	94	11	46
201129613025	1	94.5546	4	6	2	94	11	4
201129613026	1	15.7591	4	1	2	94	11	4
201129613026	2	15.7591	4	1	2	94	11	0
201129613026	3	15.7591	4	1	2	94	11	0
201129613032	1	220.6274	4	4	2	94	11	4
201129613034	1	15.7591	4	2	2	94	11	4
201129613037	1	15.7591	4	1	2	94	11	4
201129613037	2	15.7591	4	1	2	94	11	0
201129613038	1	47.2773	4	5	2	94	11	4
201129613038	2	47.2773	4	5	2	94	11	0
201129613038	3	47.2773	4	5	2	94	11	0
201129613038	4	47.2773	4	5	2	94	11	0
201129613044	1	15.7591	4	3	1	94	11	0
201129613061	1	220.6274	4	4	1	94	11	98
201129613061	2	220.6274	4	4	1	94	11	0
201129613072	1	94.5546	4	6	1	94	11	46
201129613072	2	94.5546	4	6	1	94	11	0
201129613078	1	220.6274	4	4	1	94	11	0
201129613093	1	47.2773	4	5	1	94	11	4
201129613097	1	220.6274	4	4	1	94	11	58
201129613097	2	220.6274	4	4	1	94	11	0
201129613101	1	94.5546	4	6	1	94	11	58
201129613101	2	94.5546	4	6	1	94	11	0
201129613131	1	94.5546	4	6	1	94	11	31
201129613131	2	94.5546	4	6	1	94	11	0
201129613139	1	220.6274	4	4	1	94	11	46
201129613139	2	220.6274	4	4	1	94	11	75
201129613143	1	47.2773	4	5	1	94	11	46
201129613143	2	47.2773	4	5	1	94	11	0
201129613156	1	220.6274	4	4	1	94	11	58
201129613156	2	220.6274	4	4	1	94	11	0
201129613161	1	94.5546	4	6	1	94	11	46
201129613161	2	94.5546	4	6	1	94	11	0
201129613161	3	94.5546	4	6	1	94	11	0
201129613177	1	47.2773	4	5	1	94	11	4
201129613177	1	47.2773	4	5	1	94	11	71
201129613177	1	47.2773	4	5	1	94	11	76
201129613177	2	47.2773	4	5	1	94	11	0
201129613180	1	220.6274	4	4	1	94	11	58
201129613180	2	220.6274	4	4	1	94	11	0
201129613190	1	94.5546	4	6	1	94	11	4
201129613190	1	94.5546	4	6	1	94	11	72
201129613190	1	94.5546	4	6	1	94	11	76
201129613190	2	94.5546	4	6	1	94	11	0
201129613190	3	94.5546	4	6	1	94	11	0
201129613197	1	220.6274	4	4	1	94	11	0
201129613202	1	15.7591	4	3	1	94	11	0
201129613205	1	15.7591	4	3	1	94	11	11
201129613205	1	15.7591	4	3	1	94	11	46
201129613210	1	94.5546	4	6	1	94	11	58
201129613210	2	94.5546	4	6	1	94	11	0
201129613222	1	94.5546	4	6	1	94	11	0
201129613229	1	220.6274	4	4	1	94	11	0
201129613229	2	220.6274	4	4	1	94	11	0
201129613237	1	94.5546	4	6	1	94	11	4
201129613237	2	94.5546	4	6	1	94	11	0
201129613241	1	47.2773	4	5	1	94	11	4
201129613241	2	47.2773	4	5	1	94	11	0
201129613250	1	15.7591	4	3	1	94	11	4
201129613250	1	15.7591	4	3	1	94	11	75
201129613250	2	15.7591	4	3	1	94	11	0
201129613257	1	220.6274	4	4	1	94	11	3
201129613257	1	220.6274	4	4	1	94	11	11
201129613262	1	94.5546	4	6	1	94	11	46
201129613262	2	94.5546	4	6	1	94	11	0
201129613274	1	15.7591	4	2	1	94	11	31
201129613274	2	15.7591	4	2	1	94	11	0
201129613276	1	220.6274	4	4	1	94	11	0
201129613276	2	220.6274	4	4	1	94	11	0
201129613281	1	220.6274	4	4	3	94	11	61
201129613281	2	220.6274	4	4	3	94	11	0
201129613283	1	15.7591	4	1	3	94	11	46
201129613283	2	15.7591	4	1	3	94	11	0
201129613284	1	15.7591	4	3	3	94	11	4
201129613284	2	15.7591	4	3	3	94	11	0
201129613285	1	94.5546	4	6	3	94	11	46
201129613285	2	94.5546	4	6	3	94	11	0
201129613289	1	15.7591	4	2	3	94	11	31
201129613289	2	15.7591	4	2	3	94	11	0
201129613302	1	94.5546	4	6	3	94	11	4
201129613302	2	94.5546	4	6	3	94	11	0
201129613306	1	47.2773	4	5	3	94	11	4
201129613306	2	47.2773	4	5	3	94	11	0
201129613306	3	47.2773	4	5	3	94	11	0
201129613306	4	47.2773	4	5	3	94	11	0
201129613307	1	220.6274	4	4	3	94	11	4
201129613307	2	220.6274	4	4	3	94	11	0
201129613318	1	47.2773	4	5	3	94	11	23
201129613318	2	47.2773	4	5	3	94	11	0
201129613327	1	94.5546	4	6	3	94	11	4
201129613327	2	94.5546	4	6	3	94	11	0
201129613327	3	94.5546	4	6	3	94	11	0
201129613330	1	220.6274	4	4	3	94	11	4
201129613330	1	220.6274	4	4	3	94	11	7
201129613330	1	220.6274	4	4	3	94	11	11
201129613330	1	220.6274	4	4	3	94	11	75
201129613336	1	15.7591	4	3	3	94	11	95
201129613349	1	220.6274	4	4	3	94	11	0
201129613359	1	94.5546	4	6	3	94	11	4
201129613359	2	94.5546	4	6	3	94	11	0
201129613368	1	220.6274	4	4	3	94	11	4
201129613368	2	220.6274	4	4	3	94	11	0
201129613374	1	94.5546	4	6	3	94	11	11
201129613389	1	94.5546	4	6	2	94	11	4
201129613510	1	218.520407	4	4	5	94	11	23
201129613617	1	94.5546	4	6	1	94	11	4
201129613622	1	220.6274	4	4	1	94	11	0
201129613628	1	94.5546	4	6	1	94	11	46
201129613628	2	94.5546	4	6	1	94	11	0
201129613639	1	47.2773	4	5	1	94	11	46
201129613639	2	47.2773	4	5	1	94	11	0
201129613642	1	15.7591	4	3	1	94	11	46
201129613643	1	220.6274	4	4	1	94	11	61
201129613643	2	220.6274	4	4	1	94	11	0
201129613828	1	220.6274	4	4	3	94	11	4
201129613828	2	220.6274	4	4	3	94	11	0
201129613840	1	15.7591	4	1	3	94	11	0
201129613841	1	94.5546	4	6	3	94	11	0
201129613848	1	47.2773	4	5	3	94	11	0
201129613855	1	220.6274	4	4	3	94	11	0
201129613858	1	15.7591	4	1	3	94	11	46
201129613858	2	15.7591	4	1	3	94	11	0
201129613862	1	94.5546	4	6	3	94	11	4
201129613876	1	220.6274	4	4	3	94	11	0
201129613876	2	220.6274	4	4	3	94	11	0
201129613892	1	220.6274	4	4	3	94	11	61
201129613892	2	220.6274	4	4	3	94	11	0
201129613896	1	94.5546	4	6	3	94	11	4
201129613908	1	220.6274	4	4	3	94	11	46
201129613908	2	220.6274	4	4	3	94	11	0
201129714882	1	222.84348	4	4	11	96	14	0
201129714882	2	222.84348	4	4	11	96	14	0
201129714894	1	52.43376	4	5	11	96	14	11
201129714904	1	98.3133	4	6	11	96	14	0
201129714930	1	222.84348	4	4	11	96	14	0
201129714930	2	222.84348	4	4	11	96	14	0
201129714951	1	6.55422	4	1	11	96	14	0
201129714973	1	7.7536	4	2	8	96	14	0
201129714973	2	7.7536	4	2	8	96	14	0
201129714981	1	100.7968	4	6	8	96	14	0
201129714981	2	100.7968	4	6	8	96	14	0
201129714983	1	224.8544	4	4	8	96	14	0
201129714983	2	224.8544	4	4	8	96	14	0
201129715020	1	100.7968	4	6	8	96	14	72
201129715035	1	224.8544	4	4	8	96	14	0
201129715035	2	224.8544	4	4	8	96	14	0
201129715039	1	15.5072	4	3	8	96	14	0
201129715051	1	46.5216	4	5	8	96	14	0
201129715069	1	100.7968	4	6	8	96	14	0
201129715069	2	100.7968	4	6	8	96	14	0
201129715069	3	100.7968	4	6	8	96	14	0
201129715081	1	224.8544	4	4	8	96	14	0
201129715081	2	224.8544	4	4	8	96	14	0
201129715117	1	100.7968	4	6	8	96	14	0
201129715117	2	100.7968	4	6	8	96	14	0
201129715121	1	224.8544	4	4	8	96	14	0
201129715121	2	224.8544	4	4	8	96	14	0
201129715251	1	226.7324	4	4	1	97	11	0
201129715251	2	226.7324	4	4	1	97	11	0
201129715253	1	93.3604	4	6	1	97	11	0
201129715253	2	93.3604	4	6	1	97	11	0
201129715258	1	53.3488	4	5	1	97	11	11
201129715271	1	93.3604	4	6	1	97	11	0
201129715272	1	13.3372	4	3	1	97	11	0
201129715285	1	226.7324	4	4	1	97	11	0
201129715285	2	226.7324	4	4	1	97	11	0
201129715291	1	93.3604	4	6	1	97	11	0
201129715291	2	93.3604	4	6	1	97	11	0
201129715291	3	93.3604	4	6	1	97	11	0
201129715305	1	93.3604	4	6	1	97	11	0
201129715318	1	13.3372	4	3	4	97	11	0
201129715324	1	226.7324	4	4	4	97	11	0
201129715324	2	226.7324	4	4	4	97	11	0
201129715338	1	93.3604	4	6	4	97	11	0
201129715345	1	53.3488	4	5	4	97	11	0
201129715345	2	53.3488	4	5	4	97	11	0
201129715351	1	13.3372	4	3	4	97	11	0
201129715358	1	226.7324	4	4	4	97	11	0
201129715358	2	226.7324	4	4	4	97	11	0
201129715371	1	93.3604	4	6	2	97	11	11
201129715378	1	226.7324	4	4	2	97	11	0
201129715378	2	226.7324	4	4	2	97	11	0
201129715382	1	93.3604	4	6	2	97	11	11
201129715382	2	93.3604	4	6	2	97	11	0
201129715406	1	93.3604	4	6	2	97	11	0
201129715406	2	93.3604	4	6	2	97	11	0
201129715409	1	226.7324	4	4	2	97	11	0
201129715409	2	226.7324	4	4	2	97	11	0
201129715412	1	13.3372	4	1	2	97	11	0
201129715412	2	13.3372	4	1	2	97	11	0
201129715431	1	53.3488	4	5	2	97	11	0
201129715431	2	53.3488	4	5	2	97	11	0
201129715435	1	226.7324	4	4	2	97	11	0
201129715435	2	226.7324	4	4	2	97	11	0
201129715436	1	93.3604	4	6	2	97	11	0
201129715436	2	93.3604	4	6	2	97	11	0
201129715462	1	226.7324	4	4	2	97	11	0
201129715462	2	226.7324	4	4	2	97	11	0
201129715462	3	226.7324	4	4	2	97	11	0
201129715469	1	93.3604	4	6	2	97	11	0
201129715469	2	93.3604	4	6	2	97	11	0
201129715483	1	93.3604	4	6	2	97	11	0
201129715483	2	93.3604	4	6	2	97	11	0
201129715490	1	13.3372	4	3	2	97	11	0
201129715490	2	13.3372	4	3	2	97	11	0
201129715490	3	13.3372	4	3	2	97	11	0
201129715492	1	226.7324	4	4	2	97	11	0
201129715492	2	226.7324	4	4	2	97	11	0
201129715534	1	53.3488	4	5	3	97	11	0
201129715534	2	53.3488	4	5	3	97	11	0
201129715540	1	93.3604	4	6	3	97	11	11
201129715549	1	53.3488	4	5	3	97	11	0
201129715549	2	53.3488	4	5	3	97	11	72
201129715558	1	226.7324	4	4	3	97	11	0
201129715559	1	93.3604	4	6	3	97	11	0
201129715559	2	93.3604	4	6	3	97	11	0
201129715573	1	53.3488	4	5	3	97	11	72
201129715573	1	53.3488	4	5	3	97	11	75
201129715573	2	53.3488	4	5	3	97	11	0
201129715580	1	13.3372	4	3	3	97	11	0
201129715584	1	93.3604	4	6	3	97	11	76
201129715590	1	53.3488	4	5	3	97	11	11
201129715596	1	226.7324	4	4	3	97	11	0
201129715596	2	226.7324	4	4	3	97	11	0
201129715596	3	226.7324	4	4	3	97	11	0
201129715601	1	53.3488	4	5	3	97	11	72
201129715601	2	53.3488	4	5	3	97	11	0
201129715601	3	53.3488	4	5	3	97	11	0
201129715638	1	14	4	3	1	96	14	0
201129715744	1	226	4	4	1	96	14	0
201129715770	1	100	4	6	1	96	14	0
201129715776	1	50	4	5	1	96	14	0
201129715919	1	2	4	2	2	96	14	0
201129715919	2	2	4	2	2	96	14	0
201129715948	1	50	4	5	2	96	14	0
201129715990	1	226	4	4	2	96	14	0
201129715990	2	226	4	4	2	96	14	0
201129716026	1	100	4	6	2	96	14	11
201129716026	2	100	4	6	2	96	14	0
201129716026	3	100	4	6	2	96	14	0
201129716117	1	14	4	3	2	96	14	0
201129716148	1	100	4	6	2	96	14	11
201129716148	2	100	4	6	2	96	14	0
201129716201	1	2	4	2	3	96	14	0
201129716201	2	2	4	2	3	96	14	0
201129716201	3	2	4	2	3	96	14	0
201129716226	1	226	4	4	3	96	14	0
201129716249	1	50	4	5	3	96	14	11
201129716302	1	226.37562	4	4	20	96	14	0
201129716302	2	226.37562	4	4	20	96	14	0
201129716313	1	6.11826	4	1	20	96	14	0
201129716332	1	12.23652	4	3	20	96	14	0
201129716351	1	226.37562	4	4	20	96	14	0
201129716351	2	226.37562	4	4	20	96	14	0
201129716360	1	97.89216	4	6	20	96	14	0
201129716360	2	97.89216	4	6	20	96	14	0
201129716362	1	48.94608	4	5	20	96	14	0
201129716362	2	48.94608	4	5	20	96	14	0
201129716362	3	48.94608	4	5	20	96	14	0
201129716375	1	93.3604	4	6	9	97	11	0
201129716375	2	93.3604	4	6	9	97	11	0
201129716375	3	93.3604	4	6	9	97	11	0
201129716380	1	53.3488	4	5	9	97	11	0
201129716386	1	226.7324	4	4	9	97	11	42
201129716386	2	226.7324	4	4	9	97	11	0
201129716397	1	93.3604	4	6	9	97	11	0
201129716397	2	93.3604	4	6	9	97	11	0
201129716397	3	93.3604	4	6	9	97	11	0
201129716404	1	13.3372	4	2	9	97	11	0
201129716404	2	13.3372	4	2	9	97	11	0
201129716412	1	93.3604	4	6	9	97	11	0
201129716412	2	93.3604	4	6	9	97	11	0
201129716419	1	226.7324	4	4	9	97	11	0
201129716431	1	93.3604	4	6	9	97	11	0
201129716435	1	53.3488	4	5	9	97	11	0
201129716435	2	53.3488	4	5	9	97	11	0
201129716442	1	93.3604	4	6	9	97	11	0
201129716442	2	93.3604	4	6	9	97	11	0
201129716442	3	93.3604	4	6	9	97	11	0
201129716458	1	226.7324	4	4	9	97	11	0
201129716458	2	226.7324	4	4	9	97	11	0
201129716474	1	53.3488	4	5	4	97	11	0
201129716474	2	53.3488	4	5	4	97	11	0
201129716474	3	53.3488	4	5	4	97	11	0
201129716478	1	93.3604	4	6	4	97	11	0
201129716488	1	13.3372	4	3	3	97	11	0
201129716493	1	93.3604	4	6	3	97	11	0
201129716493	2	93.3604	4	6	3	97	11	95
201129716501	1	226.7324	4	4	3	97	11	0
201129716501	2	226.7324	4	4	3	97	11	0
201129716525	1	93.3604	4	6	2	97	11	0
201129716529	1	53.3488	4	5	2	97	11	0
201129716529	2	53.3488	4	5	2	97	11	0
201129716543	1	226.7324	4	4	2	97	11	0
201129716543	2	226.7324	4	4	2	97	11	0
201129716559	1	93.3604	4	6	2	97	11	0
201129716559	2	93.3604	4	6	2	97	11	0
201129716564	1	226.7324	4	4	2	97	11	0
201129716568	1	13.3372	4	1	2	97	11	0
201129716568	2	13.3372	4	1	2	97	11	0
201129716579	1	53.3488	4	5	2	97	11	0
201129716580	1	93.3604	4	6	2	97	11	0
201129716591	1	102.69644	4	6	5	97	11	0
201129716609	1	6.55422	4	2	11	96	14	0
201129716609	2	6.55422	4	2	11	96	14	0
201129716613	1	222.84348	4	4	11	96	14	0
201129716613	2	222.84348	4	4	11	96	14	0
201129716616	1	98.3133	4	6	11	96	14	0
201129716634	1	6.55422	4	1	11	96	14	0
201129716643	1	13.10844	4	3	11	96	14	0
201129716665	1	98.3133	4	6	11	96	14	0
201129716665	2	98.3133	4	6	11	96	14	0
201129716668	1	52.43376	4	5	11	96	14	0
201129716668	2	52.43376	4	5	11	96	14	0
201129716668	3	52.43376	4	5	11	96	14	0
201129716677	1	222.84348	4	4	11	96	14	0
201129716677	2	222.84348	4	4	11	96	14	0
201129716709	1	6.55422	4	1	11	96	14	0
201129716727	1	6.55422	4	2	11	96	14	0
201129716727	2	6.55422	4	2	11	96	14	0
201129716730	1	222.84348	4	4	11	96	14	0
201129716730	2	222.84348	4	4	11	96	14	0
201129716730	3	222.84348	4	4	11	96	14	0
201129716737	1	6.55422	4	1	11	96	14	0
201129716775	1	7.7536	4	2	8	96	14	11
201129716775	2	7.7536	4	2	8	96	14	0
201129716778	1	7.7536	4	2	8	96	14	0
201129716778	2	7.7536	4	2	8	96	14	0
201129716792	1	224.8544	4	4	8	96	14	0
201129716792	2	224.8544	4	4	8	96	14	0
201129716793	1	100.7968	4	6	8	96	14	0
201129716837	1	224.8544	4	4	8	96	14	0
201129716837	2	224.8544	4	4	8	96	14	0
201129716839	1	100.7968	4	6	8	96	14	0
