CASENUM	VEH_NO	PER_NO	WEIGHT	REGION	STRATUM	PJ	PSU	PSUSTRAT	MSAFEQMT
201120191809	0	1	14.066514	4	3	5	75	11	1
201120191877	0	1	16.1504	4	3	2	75	11	1
201120192006	0	1	16.1504	4	3	2	75	11	8
201120192666	0	1	16.1504	4	3	1	75	11	1
201120192876	0	1	16.1504	4	3	1	75	11	2
201120193661	0	1	16.1504	4	3	2	75	11	1
201120193836	0	1	16.1504	4	3	2	75	11	8
201120193879	0	1	16.1504	4	3	2	75	11	8
201120193971	0	1	16.1504	4	3	1	75	11	2
201120194079	0	1	226.1056	4	4	1	75	11	1
201120194134	0	1	16.1504	4	3	2	75	11	8
201120194152	0	1	16.1504	4	3	2	75	11	2
201120194268	0	1	16.1504	4	3	2	75	11	2
201120194329	0	1	14.066514	4	3	5	75	11	8
201120194519	0	1	16.1504	4	3	2	75	11	8
201120194951	0	1	16.1504	4	3	2	75	11	8
201120195129	0	1	16.1504	4	3	2	75	11	8
201120195213	0	1	16.1504	4	3	2	75	11	8
201120195262	0	1	16.1504	4	3	2	75	11	8
201120195423	0	1	226.1056	4	4	2	75	11	8
201120195551	0	1	16.1504	4	3	2	75	11	8
201120195862	0	1	14.066514	4	3	5	75	11	8
201120516472	0	1	105.2906	4	3	4	76	12	8
201120516530	0	1	105.2906	4	3	4	76	12	1
201120516579	0	1	105.2906	4	3	18	76	12	1
201120516700	0	1	300.829985	4	3	7	76	12	1
201120516892	0	1	105.2906	4	3	3	76	12	1
201120516950	0	1	105.2906	4	3	2	76	12	1
201120517109	0	1	210.5812	4	4	4	76	12	1
201120517128	0	1	105.2906	4	3	3	76	12	1
201120517215	0	1	105.2906	4	3	4	76	12	1
201120517296	0	1	105.2906	4	3	3	76	12	1
201120517592	0	1	210.5812	4	4	3	76	12	8
201120517659	0	1	105.2906	4	3	4	76	12	8
201120517750	0	1	105.2906	4	3	3	76	12	8
201120517848	0	1	105.2906	4	3	4	76	12	8
201120517885	0	1	105.2906	4	6	6	76	12	8
201120518098	0	1	105.2906	4	6	1	76	12	1
201120518098	0	2	105.2906	4	6	1	76	12	1
201120923575	0	1	55.3177	4	3	2	78	12	1
201120923606	0	1	55.3177	4	3	1	78	12	1
201120923661	0	1	55.3177	4	3	1	78	12	1
201120923668	0	1	55.3177	4	3	1	78	12	1
201120923751	0	1	55.3177	4	3	1	78	12	1
201120923868	0	1	55.3177	4	3	1	78	12	1
201120923998	0	1	55.3177	4	3	1	78	12	1
201120924065	0	1	55.3177	4	5	2	78	12	1
201120924118	0	1	55.3177	4	3	1	78	12	1
201120924195	0	1	55.3177	4	3	1	78	12	1
201120924207	0	1	221.2708	4	4	1	78	12	1
201120924266	0	1	55.3177	4	3	2	78	12	2
201120924299	0	1	55.3177	4	3	1	78	12	1
201120924390	0	1	55.3177	4	3	2	78	12	8
201120924414	0	1	55.3177	4	3	1	78	12	8
201120924418	0	1	55.3177	4	3	1	78	12	1
201120924671	0	1	55.3177	4	3	1	78	12	1
201120924675	0	1	55.3177	4	3	1	78	12	8
201120924678	0	1	221.2708	4	4	1	78	12	9
201120924900	0	1	55.3177	4	3	1	78	12	1
201120924901	0	1	55.3177	4	3	1	78	12	1
201120924903	0	1	55.3177	4	3	1	78	12	1
201120924940	0	1	55.3177	4	3	1	78	12	1
201120924951	0	1	221.2708	4	4	1	78	12	1
201120925012	0	1	55.3177	4	3	1	78	12	1
201120925106	0	1	55.3177	4	3	1	78	12	1
201120925348	0	1	55.3177	4	3	2	78	12	2
201120925417	0	1	55.3177	4	3	1	78	12	1
201120925736	0	1	55.3177	4	3	1	78	12	1
201120925804	0	1	55.3177	4	3	1	78	12	1
201120925817	0	1	55.3177	4	3	1	78	12	2
201120926078	0	1	221.2708	4	4	1	78	12	2
201120926157	0	1	221.2708	4	4	1	78	12	1
201120926455	0	1	221.2708	4	4	2	78	12	8
201120926754	0	1	55.3177	4	3	2	78	12	8
201120926937	0	1	221.2708	4	4	1	78	12	8
201120927191	0	1	221.2708	4	4	1	78	12	8
201120927205	0	1	221.2708	4	4	1	78	12	8
201121316965	0	1	11.093989	4	3	7	79	10	1
201122000836	0	1	14.4228	4	3	1	81	11	8
201122000918	0	1	12.019	4	3	10	81	11	1
201122001173	0	1	12.019	4	3	4	81	11	2
201122002193	0	1	12.019	4	3	5	81	11	1
201122002639	0	1	14.4228	4	3	1	81	11	8
201122003312	0	1	12.019	4	3	5	81	11	1
201122004254	0	1	14.4228	4	3	1	81	11	1
201122005246	0	1	15.561408	4	3	7	81	11	1
201122005508	0	1	12.019	4	3	3	81	11	2
201122005594	0	1	12.019	4	3	4	81	11	8
201122005687	0	1	12.019	4	3	10	81	11	2
201122005963	0	1	100.9596	4	6	3	81	11	8
201122006096	0	1	12.019	4	3	3	81	11	1
201122006289	0	1	15.561408	4	3	7	81	11	2
201122006508	0	1	14.4228	4	3	1	81	11	8
201122006824	0	1	12.019	4	3	5	81	11	1
201122006856	0	1	12.019	4	3	4	81	11	1
201122006917	0	1	14.4228	4	3	1	81	11	2
201122006929	0	1	14.4228	4	3	1	81	11	1
201122007014	0	1	12.019	4	3	3	81	11	1
201122007083	0	1	14.4228	4	3	1	81	11	2
201122007112	0	1	4.8076	4	2	1	81	11	1
201122007169	0	1	12.019	4	3	10	81	11	1
201122007391	0	1	14.4228	4	3	1	81	11	1
201122007444	0	1	12.019	4	3	10	81	11	1
201122007449	0	1	12.019	4	3	5	81	11	8
201122007493	0	1	15.561408	4	3	7	81	11	8
201122007550	0	1	14.4228	4	3	1	81	11	8
201122007597	0	1	12.019	4	3	4	81	11	2
201122007811	0	1	14.4228	4	3	1	81	11	1
201122008392	0	1	12.019	4	3	4	81	11	8
201122008545	0	1	12.019	4	3	10	81	11	8
201122008648	0	1	223.046848	4	4	7	81	11	8
201122008717	0	1	14.4228	4	3	1	81	11	8
201122009101	0	1	12.019	4	3	5	81	11	8
201122009402	0	1	14.4228	4	3	1	81	11	8
201122009824	0	1	10.656839	4	3	11	81	11	8
201122009943	0	1	12.019	4	3	3	81	11	1
201122010016	0	1	2.4038	4	2	5	81	11	2
201122010048	0	1	15.561408	4	3	7	81	11	2
201122010484	0	1	12.019	4	3	3	81	11	8
201122010646	0	1	15.561408	4	3	7	81	11	8
201122010696	0	1	14.4228	4	3	1	81	11	8
201122011260	0	1	14.4228	4	3	1	81	11	2
201122011377	0	1	12.019	4	3	4	81	11	8
201122011610	0	1	12.019	4	3	3	81	11	8
201122011688	0	1	15.561408	4	3	7	81	11	8
201122011768	0	1	2.4038	4	2	3	81	11	8
201122011833	0	1	12.019	4	3	4	81	11	8
201122011845	0	1	4.8076	4	1	1	81	11	8
201122011845	0	2	4.8076	4	1	1	81	11	8
201122012347	0	1	12.019	4	3	5	81	11	8
201122012347	0	2	12.019	4	3	5	81	11	8
201122099979	0	1	12.019	4	3	10	81	11	1
201122322843	0	1	10.944	4	3	1	82	10	1
201122322949	0	1	224.352	4	4	1	82	10	1
201122323036	0	1	10.944	4	3	1	82	10	8
201122323051	0	1	10.944	4	3	1	82	10	1
201122323072	0	1	10.944	4	3	1	82	10	1
201122323208	0	1	224.352	4	4	1	82	10	8
201122323263	0	1	10.944	4	3	1	82	10	1
201122323278	0	1	10.944	4	3	1	82	10	2
201122323280	0	1	10.944	4	3	1	82	10	1
201122323290	0	1	10.944	4	3	1	82	10	1
201122323456	0	1	224.352	4	4	1	82	10	8
201122323552	0	1	10.944	4	3	1	82	10	8
201122323599	0	1	10.944	4	3	1	82	10	1
201122323611	0	1	10.944	4	3	1	82	10	1
201122323621	0	1	5.472	4	2	1	82	10	1
201122323842	0	1	10.944	4	3	1	82	10	8
201122324062	0	1	10.944	4	3	1	82	10	8
201122324069	0	1	10.944	4	3	1	82	10	8
201122324082	0	1	10.944	4	3	1	82	10	1
201122324085	0	1	10.944	4	3	1	82	10	1
201122324350	0	1	10.944	4	3	1	82	10	2
201122324369	0	1	10.944	4	3	1	82	10	2
201122324386	0	1	10.944	4	3	1	82	10	2
201122324399	0	1	10.944	4	3	1	82	10	1
201122324655	0	1	10.944	4	3	1	82	10	8
201122324659	0	1	10.944	4	3	1	82	10	8
201122324666	0	1	10.944	4	3	1	82	10	8
201122324666	0	2	10.944	4	3	1	82	10	8
201122324857	0	1	10.944	4	3	1	82	10	8
201122324857	0	2	10.944	4	3	1	82	10	8
201122325094	0	1	10.944	4	3	1	82	10	8
201122325120	0	1	10.944	4	3	1	82	10	1
201122325152	0	1	10.944	4	3	1	82	10	8
201122325372	0	1	10.944	4	3	1	82	10	1
201122325395	0	1	10.944	4	3	1	82	10	1
201122325582	0	1	5.472	4	2	1	82	10	3
201122325611	0	1	10.944	4	3	1	82	10	8
201122325822	0	1	10.944	4	3	1	82	10	8
201122326108	0	1	10.944	4	3	1	82	10	1
201122326125	0	1	10.944	4	3	1	82	10	8
201122326131	0	1	10.944	4	3	1	82	10	2
201122326340	0	1	10.944	4	3	1	82	10	1
201122326364	0	1	10.944	4	3	1	82	10	2
201122326385	0	1	10.944	4	3	1	82	10	2
201122326388	0	1	10.944	4	3	1	82	10	1
201122326624	0	1	10.944	4	3	1	82	10	8
201122326629	0	1	10.944	4	3	1	82	10	8
201122326647	0	1	10.944	4	3	1	82	10	2
201122326647	0	1	10.944	4	3	1	82	10	3
201122326654	0	1	10.944	4	3	1	82	10	8
201122326851	0	1	10.944	4	3	1	82	10	1
201122326859	0	1	10.944	4	3	1	82	10	1
201122326888	0	1	5.472	4	2	1	82	10	2
201122326897	0	1	10.944	4	3	1	82	10	2
201122327186	0	1	10.944	4	3	1	82	10	1
201122327195	0	1	10.944	4	3	1	82	10	2
201122327200	0	1	10.944	4	3	1	82	10	2
201122327214	0	1	10.944	4	3	1	82	10	2
201122327218	0	1	5.472	4	2	1	82	10	8
201122327390	0	1	10.944	4	3	1	82	10	2
201122327420	0	1	10.944	4	3	1	82	10	8
201122327431	0	1	10.944	4	3	1	82	10	8
201122327442	0	1	10.944	4	3	1	82	10	1
201122327895	0	1	5.472	4	2	2	82	10	1
201122327909	0	1	10.944	4	3	1	82	10	1
201122327922	0	1	10.944	4	3	1	82	10	1
201122327936	0	1	10.944	4	3	1	82	10	1
201122327953	0	1	10.944	4	3	1	82	10	1
201122327963	0	1	10.944	4	3	1	82	10	2
201122327970	0	1	10.944	4	3	1	82	10	1
201122328152	0	1	10.944	4	3	1	82	10	1
201122328160	0	1	10.944	4	3	1	82	10	8
201122328170	0	1	10.944	4	3	1	82	10	2
201122328170	0	2	10.944	4	3	1	82	10	2
201122328193	0	1	10.944	4	3	1	82	10	2
201122328200	0	1	10.944	4	3	1	82	10	2
201122328990	0	1	224.352	4	4	1	82	10	2
201122329032	0	1	224.352	4	4	1	82	10	1
201122329105	0	1	10.944	4	3	1	82	10	1
201122329111	0	1	10.944	4	3	1	82	10	1
201122329122	0	1	10.944	4	3	1	82	10	1
201122329137	0	1	10.944	4	3	1	82	10	2
201122329352	0	1	10.944	4	3	1	82	10	1
201122329365	0	1	10.944	4	3	1	82	10	8
201122329369	0	1	10.944	4	3	1	82	10	8
201122329405	0	1	10.944	4	3	1	82	10	2
201122329407	0	1	10.944	4	3	1	82	10	8
201122329407	0	2	10.944	4	3	1	82	10	8
201122329620	0	1	10.944	4	3	1	82	10	1
201122329628	0	1	10.944	4	3	1	82	10	1
201122329640	0	1	10.944	4	3	1	82	10	2
201122329842	0	1	5.472	4	2	1	82	10	1
201122329880	0	1	10.944	4	3	1	82	10	1
201122329899	0	1	10.944	4	3	1	82	10	8
201122329908	0	1	10.944	4	3	1	82	10	1
201122330121	0	1	10.944	4	3	1	82	10	8
201122330137	0	1	10.944	4	3	1	82	10	2
201122330151	0	1	10.944	4	3	1	82	10	2
201122330159	0	1	10.944	4	3	1	82	10	2
201122330166	0	1	10.944	4	3	1	82	10	2
201122330503	0	1	10.944	4	3	1	82	10	2
201122330510	0	1	10.944	4	3	1	82	10	1
201122330516	0	1	10.944	4	3	1	82	10	8
201122330525	0	1	10.944	4	3	1	82	10	8
201122330530	0	1	10.944	4	3	1	82	10	2
201122330545	0	1	10.944	4	3	1	82	10	8
201122330950	0	1	10.944	4	3	1	82	10	2
201122330953	0	1	10.944	4	3	1	82	10	1
201122330979	0	1	10.944	4	3	1	82	10	1
201122330982	0	1	10.944	4	3	1	82	10	2
201122330986	0	1	10.944	4	3	1	82	10	1
201122330994	0	1	10.944	4	3	1	82	10	1
201122331235	0	1	10.944	4	3	1	82	10	1
201122331259	0	1	10.944	4	3	1	82	10	2
201122331473	0	1	10.944	4	3	1	82	10	8
201122331501	0	1	10.944	4	3	1	82	10	2
201122331526	0	1	10.944	4	3	1	82	10	2
201122331537	0	1	10.944	4	3	1	82	10	1
201122331945	0	1	10.944	4	3	1	82	10	8
201122331968	0	1	10.944	4	3	1	82	10	2
201122331993	0	1	10.944	4	3	1	82	10	8
201122332142	0	1	10.944	4	3	1	82	10	2
201122332155	0	1	10.944	4	3	1	82	10	1
201122332168	0	1	10.944	4	3	1	82	10	2
201122332171	0	1	5.472	4	2	1	82	10	2
201122332174	0	1	10.944	4	3	1	82	10	8
201122332182	0	1	10.944	4	3	1	82	10	1
201122332189	0	1	10.944	4	3	1	82	10	1
201122332456	0	1	10.944	4	3	1	82	10	2
201122332462	0	1	10.944	4	3	1	82	10	1
201122332472	0	1	10.944	4	3	1	82	10	1
201122332806	0	1	10.944	4	3	1	82	10	1
201122332825	0	1	10.944	4	3	1	82	10	2
201122332825	0	1	10.944	4	3	1	82	10	3
201122332829	0	1	10.944	4	3	1	82	10	1
201122332856	0	1	10.944	4	3	1	82	10	2
201122333032	0	1	10.944	4	3	1	82	10	2
201122333043	0	1	10.944	4	3	1	82	10	1
201122333062	0	1	5.472	4	2	1	82	10	2
201122333063	0	1	10.944	4	3	1	82	10	8
201122333277	0	1	5.472	4	2	1	82	10	2
201122333283	0	1	10.944	4	3	1	82	10	8
201122333283	0	2	10.944	4	3	1	82	10	8
201122333298	0	1	10.944	4	3	1	82	10	8
201122333305	0	1	10.944	4	3	1	82	10	8
201122333428	0	1	224.352	4	4	1	82	10	2
201122333501	0	1	10.944	4	3	1	82	10	8
201122333504	0	1	10.944	4	3	1	82	10	8
201122333537	0	1	10.944	4	3	1	82	10	1
201122333547	0	1	10.944	4	3	1	82	10	1
201122333908	0	1	10.944	4	3	1	82	10	8
201122333923	0	1	10.944	4	3	1	82	10	8
201122333927	0	1	10.944	4	3	1	82	10	8
201122333948	0	1	10.944	4	3	1	82	10	8
201122333948	0	2	10.944	4	3	1	82	10	1
201122334035	0	1	224.352	4	4	1	82	10	2
201122334167	0	1	10.944	4	3	1	82	10	8
201122334185	0	1	10.944	4	3	1	82	10	8
201122334192	0	1	10.944	4	3	1	82	10	8
201122334333	0	1	10.944	4	3	2	82	10	8
201122334403	0	1	224.352	4	4	1	82	10	8
201122334535	0	1	10.944	4	3	1	82	10	8
201122334560	0	1	10.944	4	3	1	82	10	8
201122334560	0	2	10.944	4	3	1	82	10	8
201122334581	0	1	10.944	4	3	1	82	10	8
201122334583	0	1	10.944	4	3	1	82	10	8
201122334596	0	1	10.944	4	3	1	82	10	2
201122335122	0	1	10.944	4	3	1	82	10	8
201122335160	0	1	10.944	4	3	1	82	10	8
201122335412	0	1	5.472	4	2	2	82	10	3
201122335452	0	1	10.944	4	3	1	82	10	8
201122335460	0	1	10.944	4	3	1	82	10	8
201122335469	0	1	10.944	4	3	1	82	10	2
201122335475	0	1	5.472	4	2	1	82	10	8
201122335478	0	1	10.944	4	3	1	82	10	8
201122335673	0	1	10.944	4	3	1	82	10	8
201122335682	0	1	10.944	4	3	1	82	10	2
201122335715	0	1	5.472	4	2	1	82	10	8
201122335740	0	1	10.944	4	3	1	82	10	8
201122335963	0	1	10.944	4	3	1	82	10	8
201122335976	0	1	10.944	4	3	1	82	10	8
201122335999	0	1	10.944	4	3	1	82	10	8
201122336001	0	1	10.944	4	3	1	82	10	8
201122336014	0	1	10.944	4	3	1	82	10	8
201122336188	0	1	10.944	4	3	1	82	10	8
201122336192	0	1	10.944	4	3	1	82	10	8
201122336230	0	1	10.944	4	3	1	82	10	3
201122336428	0	1	10.944	4	3	1	82	10	8
201122336437	0	1	10.944	4	3	1	82	10	2
201122336448	0	1	10.944	4	3	1	82	10	3
201122336479	0	1	10.944	4	3	1	82	10	3
201122336666	0	1	10.944	4	3	1	82	10	8
201122336688	0	1	10.944	4	3	1	82	10	8
201122336930	0	1	10.944	4	3	1	82	10	8
201122336930	0	2	10.944	4	3	1	82	10	8
201122337058	0	1	10.944	4	3	1	82	10	8
201122337214	0	1	5.472	4	2	1	82	10	8
201122337240	0	1	10.944	4	3	1	82	10	8
201122337259	0	1	10.944	4	3	1	82	10	8
201122337288	0	1	10.944	4	3	1	82	10	8
201122337313	0	1	224.352	4	4	1	82	10	8
201122337733	0	1	10.944	4	3	1	82	10	8
201122337941	0	1	10.944	4	3	1	82	10	8
201122337944	0	1	10.944	4	3	1	82	10	8
201122337952	0	1	10.944	4	3	1	82	10	8
201122337954	0	1	10.944	4	3	1	82	10	8
201122337982	0	1	10.944	4	3	1	82	10	8
201122337996	0	1	10.944	4	3	1	82	10	8
201124802517	0	1	16.1504	4	3	3	75	11	8
201124802561	0	1	16.1504	4	3	4	75	11	1
201124802576	0	1	16.1504	4	3	3	75	11	8
201124802657	0	1	16.1504	4	3	4	75	11	1
201124802859	0	1	16.1504	4	3	4	75	11	1
201124802879	0	1	16.1504	4	3	3	75	11	1
201124802989	0	1	16.1504	4	3	4	75	11	1
201124803236	0	1	16.1504	4	3	4	75	11	8
201124803612	0	1	96.9024	4	6	3	75	11	8
201124803825	0	1	16.1504	4	3	4	75	11	8
201124803917	0	1	16.1504	4	3	4	75	11	8
201125000437	0	1	8.0752	4	1	2	75	11	8
201125000437	0	2	8.0752	4	1	2	75	11	8
201125000437	0	3	8.0752	4	1	2	75	11	8
201125001033	0	1	16.1504	4	3	1	75	11	8
201125120754	0	1	11.093989	4	3	7	79	10	8
201125120756	0	1	11.093989	4	3	7	79	10	8
201125120984	0	1	11.093989	4	3	1	79	10	1
201125121010	0	1	11.093989	4	3	1	79	10	1
201125121013	0	1	11.093989	4	3	1	79	10	3
201125121017	0	1	11.093989	4	3	1	79	10	1
201125121023	0	1	11.093989	4	2	1	79	10	1
201125121027	0	1	11.093989	4	3	1	79	10	1
201125121027	0	2	11.093989	4	3	1	79	10	1
201125121034	0	1	11.093989	4	3	1	79	10	1
201125121040	0	1	11.093989	4	3	7	79	10	1
201125121059	0	1	11.093989	4	3	7	79	10	1
201125121062	0	1	11.093989	4	3	7	79	10	1
201125121261	0	1	11.093989	4	3	7	79	10	1
201125121261	0	2	11.093989	4	3	7	79	10	1
201125121261	0	3	11.093989	4	3	7	79	10	1
201125121270	0	1	11.093989	4	3	7	79	10	2
201125121275	0	1	11.093989	4	3	7	79	10	1
201125121401	0	1	11.093989	4	3	7	79	10	2
201125121409	0	1	11.093989	4	3	7	79	10	1
201125121425	0	1	11.093989	4	3	7	79	10	1
201125121643	0	1	11.093989	4	3	1	79	10	1
201125121684	0	1	11.093989	4	3	1	79	10	1
201125121697	0	1	11.093989	4	3	1	79	10	1
201125121702	0	1	11.093989	4	3	1	79	10	8
201125121704	0	1	11.093989	4	3	1	79	10	2
201125121988	0	1	221.87978	4	4	7	79	10	1
201125122087	0	1	11.093989	4	3	7	79	10	1
201125122107	0	1	11.093989	4	3	7	79	10	1
201125122107	0	2	11.093989	4	3	7	79	10	1
201125122138	0	1	11.093989	4	3	7	79	10	1
201125122146	0	1	11.093989	4	3	7	79	10	2
201125122352	0	1	11.093989	4	3	7	79	10	1
201125122366	0	1	11.093989	4	3	7	79	10	1
201125122610	0	1	11.093989	4	3	7	79	10	1
201125122631	0	1	11.093989	4	3	7	79	10	1
201125122649	0	1	11.093989	4	3	7	79	10	8
201125123173	0	1	11.093989	4	3	7	79	10	1
201125123190	0	1	11.093989	4	3	7	79	10	1
201125123402	0	1	11.093989	4	3	7	79	10	1
201125123419	0	1	11.093989	4	3	7	79	10	8
201125123607	0	1	11.093989	4	3	7	79	10	8
201125123626	0	1	11.093989	4	3	7	79	10	1
201125123642	0	1	11.093989	4	3	7	79	10	2
201125123644	0	1	11.093989	4	3	7	79	10	1
201125123647	0	1	11.093989	4	3	7	79	10	2
201125123981	0	1	11.093989	4	3	7	79	10	1
201125123989	0	1	11.093989	4	3	7	79	10	1
201125124165	0	1	11.093989	4	3	7	79	10	1
201125124339	0	1	4.834643	4	2	6	79	10	1
201125124366	0	1	11.093989	4	3	1	79	10	1
201125124412	0	1	11.093989	4	3	7	79	10	8
201125124412	0	2	11.093989	4	3	7	79	10	8
201125124416	0	1	11.093989	4	3	7	79	10	1
201125124420	0	1	11.093989	4	3	7	79	10	1
201125124426	0	1	11.093989	4	3	7	79	10	1
201125124593	0	1	11.093989	4	3	7	79	10	1
201125124593	0	2	11.093989	4	3	7	79	10	1
201125124618	0	1	11.093989	4	3	7	79	10	1
201125124622	0	1	11.093989	4	3	7	79	10	1
201125124834	0	1	11.093989	4	3	7	79	10	1
201126603907	0	1	33.8869	1	3	1	1	2	1
201126605094	0	1	33.8869	1	3	1	1	2	1
201126605096	0	1	33.8869	1	3	1	1	2	1
201126605387	0	1	29.3172	1	3	1	22	2	8
201126605398	0	1	29.3172	1	3	1	22	2	8
201126605432	0	1	29.3172	1	3	1	22	2	1
201126605438	0	1	29.3172	1	3	1	22	2	8
201126605462	0	1	29.3172	1	3	2	22	2	2
201126605516	0	1	33.8869	1	3	8	1	2	1
201126605688	0	1	29.3172	1	3	1	22	2	8
201126606031	0	1	33.8869	1	3	4	1	2	2
201126606033	0	1	33.8869	1	3	4	1	2	2
201126606148	0	1	29.3172	1	3	1	22	2	8
201126606188	0	1	29.3172	1	3	1	22	2	8
201126606249	0	1	33.8869	1	3	2	1	2	2
201126606266	0	1	33.8869	1	5	8	1	2	1
201126606398	0	1	33.8869	1	3	4	1	2	2
201126607409	0	1	237.2083	1	4	8	1	2	2
201126607493	0	1	29.3172	1	3	1	22	2	8
201126607512	0	1	29.3172	1	3	1	22	2	1
201126607516	0	1	29.3172	1	3	1	22	2	8
201126607586	0	1	33.8869	1	3	4	1	2	1
201126607714	0	1	33.8869	1	3	8	1	2	1
201126607735	0	1	33.8869	1	3	1	1	2	1
201126607897	0	1	29.3172	1	3	1	22	2	8
201126607929	0	1	29.3172	1	3	1	22	2	8
201126607987	0	1	88.510093	1	3	8	22	2	8
201126608343	0	1	265.530279	1	4	8	22	2	8
201126608391	0	1	33.8869	1	3	8	1	2	1
201126608520	0	1	29.3172	1	3	1	22	2	8
201126608520	0	2	29.3172	1	3	1	22	2	8
201126608545	0	1	29.3172	1	3	1	22	2	8
201126608592	0	1	265.530279	1	4	8	22	2	8
201126608592	0	2	265.530279	1	4	8	22	2	8
201126608897	0	1	33.8869	1	3	7	1	2	1
201126702823	0	1	52.036106	1	3	10	7	2	1
201126703052	0	1	9.3967	1	3	3	7	2	1
201126703100	0	1	52.036106	1	3	10	7	2	1
201126703319	0	1	9.3967	1	3	3	7	2	1
201126703393	0	1	9.3967	1	3	1	7	2	1
201126703638	0	1	9.3967	1	3	1	7	2	8
201126703687	0	1	9.3967	1	3	3	7	2	8
201126703688	0	1	225.5208	1	4	3	7	2	8
201126703714	0	1	9.3967	1	3	1	7	2	9
201126703865	0	1	9.3967	1	3	3	7	2	8
201126703980	0	1	9.3967	1	3	3	7	2	9
201126704072	0	1	76.733922	1	2	16	7	2	1
201126704073	0	1	76.733922	1	3	16	7	2	1
201126704106	0	1	9.3967	1	3	1	7	2	1
201126704208	0	1	9.3967	1	3	1	7	2	8
201126704309	0	1	9.3967	1	3	3	7	2	1
201126704332	0	1	19.318769	1	2	5	7	2	7
201126704344	0	1	34.573842	1	3	8	7	2	1
201126704363	0	1	9.3967	1	3	3	7	2	1
201126704371	0	1	9.3967	1	3	2	7	2	1
201126704442	0	1	46.9835	1	5	1	7	2	1
201126704448	0	1	208.144424	1	4	10	7	2	9
201126704455	0	1	96.593845	1	6	5	7	2	9
201126704468	0	1	9.3967	1	3	3	7	2	8
201126704484	0	1	34.573842	1	3	8	7	2	1
201126704486	0	1	34.573842	1	3	8	7	2	1
201126704527	0	1	9.3967	1	3	3	7	2	1
201126704545	0	1	9.3967	1	3	3	7	2	1
201126704564	0	1	231.825228	1	4	5	7	2	9
201126704692	0	1	225.5208	1	4	3	7	2	9
201126704791	0	1	76.733922	1	3	16	7	2	1
201126704897	0	1	9.3967	1	3	3	7	2	1
201126704979	0	1	19.318769	1	3	5	7	2	8
201126704986	0	1	19.318769	1	3	5	7	2	8
201126705084	0	1	9.3967	1	3	1	7	2	8
201126907157	0	1	13.9242	1	3	2	21	2	8
201126907736	0	1	13.152102	1	3	6	21	2	8
201126908398	0	1	13.9242	1	3	5	21	2	8
201126909098	0	1	13.9242	1	3	5	21	2	8
201126909435	0	1	13.9242	1	3	2	21	2	1
201126909875	0	1	13.9242	1	3	5	21	2	2
201126909961	0	1	8.789071	1	3	11	21	2	8
201126910008	0	1	8.789071	1	3	11	21	2	8
201126910032	0	1	13.152102	1	3	6	21	2	1
201126910505	0	1	13.9242	1	3	5	21	2	2
201126910864	0	1	13.9242	1	3	5	21	2	1
201126910870	0	1	225.1079	1	4	5	21	2	2
201126911573	0	1	13.9242	1	3	4	21	2	8
201126911694	0	1	13.9242	1	3	2	21	2	8
201126911834	0	1	13.9242	1	3	5	21	2	1
201126911911	0	1	13.9242	1	3	5	21	2	8
201126912747	0	1	13.9242	1	3	5	21	2	1
201126912796	0	1	51.0554	1	5	5	21	2	8
201126912955	0	1	13.9242	1	3	4	21	2	8
201126913245	0	1	13.9242	1	3	5	21	2	8
201126913628	0	1	225.1079	1	4	5	21	2	2
201126913699	0	1	13.152102	1	3	6	21	2	1
201126913874	0	1	13.9242	1	3	4	21	2	8
201126914020	0	1	222.60322	1	4	9	21	2	9
201126914218	0	1	13.9242	1	3	5	21	2	8
201126914313	0	1	14.341067	1	3	16	21	2	8
201126915571	0	1	13.9242	1	3	4	21	2	8
201126915637	0	1	2.3207	1	1	5	21	2	8
201126915638	0	1	2.3207	1	1	5	21	2	2
201126915695	0	1	13.152102	1	3	6	21	2	1
201127002781	0	1	234.5376	1	4	1	22	2	8
201127002796	0	1	87.9516	1	6	1	22	2	8
201127002985	0	1	58.6344	1	5	1	22	2	8
201127003154	0	1	29.3172	1	3	1	22	2	1
201127003215	0	1	234.5376	1	4	1	22	2	8
201127003237	0	1	242.418064	1	4	6	22	2	8
201127107017	0	1	235.191	1	4	1	23	2	1
201127107530	0	1	21.381	1	3	1	23	2	1
201127107563	0	1	21.381	1	3	1	23	2	1
201127107708	0	1	21.381	1	3	1	23	2	1
201127107853	0	1	21.381	1	3	1	23	2	1
201127108167	0	1	21.381	1	3	1	23	2	1
201127108275	0	1	12.8286	1	3	4	23	2	1
201127108376	0	1	21.381	1	3	1	23	2	1
201127108679	0	1	235.191	1	4	1	23	2	1
201127109088	0	1	235.191	1	4	1	23	2	1
201127109388	0	1	21.381	1	3	1	23	2	1
201127109477	0	1	21.381	1	3	1	23	2	1
201127109486	0	1	21.381	1	3	1	23	2	1
201127109549	0	1	21.381	1	3	1	23	2	1
201127109576	0	1	11.9102	1	3	6	23	2	1
201127109623	0	1	12.8286	1	3	4	23	2	1
201127109808	0	1	10.707926	1	3	9	23	2	1
201127109815	0	1	10.707926	1	3	9	23	2	2
201127109815	0	1	10.707926	1	3	9	23	2	7
201127109963	0	1	235.191	1	4	1	23	2	1
201127110073	0	1	12.8286	1	3	2	23	2	1
201127110257	0	1	21.381	1	3	1	23	2	1
201127111294	0	1	224.866446	1	4	9	23	2	1
