CASENUM	VEH_NO	WEIGHT	REGION	STRATUM	PJ	PSU	PSUSTRAT	PVE_Forms	PNUMOCCS	PMONTH	PHOUR	PMINUTE	PHARM_EV	PMAN_COLL	PTYPE	PHIT_RUN	PMAKE	PMODEL	PBODYTYP	PMODYEAR	PVIN	PTRAILER	PMCARR_I1	PMCARR_I2	PMCARR_ID	PGVWR	PV_CONFIG	PCARGTYP	PHAZ_INV	PHAZPLAC	PHAZ_ID	PHAZ_CNO	PHAZ_REL	PBUS_USE	PSP_USE	PEM_USE	PIMPACT1	PIMPACT2	PVEH_SEV	PTOWED	PM_HARM	PFIRE
201127212699	2	16.671056	1	3	2	24	1	1	1	11	99	99	8	0	2	0	37	31	4	2004	2HGES267X4H5	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	8	8	8	1	12	0
201127212752	1	227.568752	1	4	9	24	1	1	0	11	9	0	14	0	3	0	49	402	14	2011	JTMRK4DV0B50	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	6	6	8	1	12	0
201127212780	2	17.102034	1	2	5	24	1	1	1	11	3	0	45	0	4	0	87	884	78	2011	999999999999	9	77	777777777	77777777777	9	19	98	1	0	0	0	0	0	0	0	6	12	8	1	45	0
201127212790	2	102.612204	1	6	5	24	1	1	0	11	0	17	14	0	2	0	42	999	49	2011	888888888888	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	6	6	8	1	12	0
201127212790	3	102.612204	1	6	5	24	1	1	0	11	0	17	14	0	2	0	35	399	4	2010	888888888888	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	6	6	8	1	12	0
201127212790	4	102.612204	1	6	5	24	1	1	0	11	0	17	14	0	2	0	62	499	19	2009	888888888888	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	6	6	8	1	12	0
201127212816	2	227.568752	1	4	9	24	1	1	0	11	16	20	14	0	2	0	49	399	4	1995	999999999999	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	12	12	8	1	14	0
201127212842	2	229.3338	1	4	1	25	1	1	0	11	7	0	14	0	3	0	52	882	61	2009	JL6CCG1S99K0	0	77	777777777	77777777777	2	1	96	1	0	0	0	0	0	0	0	12	12	8	1	12	0
201127212858	2	12.0702	1	3	1	25	1	1	0	11	14	48	8	0	2	0	37	31	4	1997	2HGEJ6670VH5	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	12	12	8	1	12	0
201127212880	1	243.681408	1	4	6	25	1	1	0	11	23	40	14	0	3	0	53	705	80	2002	JS1VP52A1221	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	99	12	8	1	12	0
201127212889	2	225.861805	1	4	7	25	1	1	0	11	10	0	14	0	2	0	55	36	4	2001	KMHCG45C61U2	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	98	98	8	1	12	0
201127213006	2	229.3338	1	4	3	25	1	1	0	11	18	45	14	0	2	0	13	398	4	2009	888888888888	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	61	61	8	1	12	0
201127213029	2	214.185216	1	4	14	25	1	1	0	11	19	41	14	0	2	0	35	50	5	2008	3N1BC13E08L3	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	7	9	8	1	14	0
201127213075	1	225.861805	1	4	7	25	1	1	0	11	11	45	14	0	2	0	2	407	14	2010	1J4NT2GA8AD6	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	12	12	8	1	14	0
201127213125	1	243.681408	1	4	6	25	1	1	0	11	16	15	14	0	3	0	35	421	15	2008	5N1AA08C08N6	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	63	63	8	1	12	0
201127213197	2	227.568752	1	4	9	24	1	1	0	11	15	0	14	0	2	0	41	52	6	2006	JM1CR29L9601	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	6	6	8	1	12	0
201127213219	3	104.334282	1	6	7	24	1	2	0	11	0	20	12	6	2	0	49	32	4	2005	2T1BR32E45C4	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	6	6	8	1	12	0
201127213219	4	104.334282	1	6	7	24	1	2	0	11	0	20	12	6	2	0	7	442	20	2002	2B4GP74L32R5	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	12	12	8	1	12	0
201127213224	1	226.057611	1	4	7	24	1	1	0	11	5	0	14	0	3	0	23	422	15	2004	1GKFK66UX4J1	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	61	61	8	1	14	0
201127213321	1	216.723728	1	4	2	24	1	1	0	12	21	0	14	0	2	0	37	31	4	2002	2HGES165X2H5	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	62	62	8	1	12	0
201127213331	1	226.057611	1	4	7	24	1	1	0	12	6	38	14	0	2	0	37	32	4	2002	1HGCG668X2A1	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	6	6	8	1	12	0
201127213375	1	239.838978	1	4	12	24	1	1	0	12	7	30	14	0	3	0	69	54	1	2009	WMWMR335X9TU	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	98	98	8	1	12	0
201127213391	1	214.185216	1	4	14	25	1	1	1	12	15	34	14	0	2	0	51	399	9	2005	888888888888	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	10	10	8	1	12	0
201127213531	2	216.723728	1	4	2	24	1	1	0	12	17	30	14	0	2	0	54	35	4	2005	19UUA65555A0	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	12	12	8	4	12	0
201127213586	1	216.723728	1	4	2	24	1	1	0	12	21	30	14	0	2	0	34	35	4	2008	WBANV13588CZ	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	62	62	8	1	12	0
201127213600	1	216.723728	1	4	2	24	1	1	0	12	12	50	14	0	2	0	37	32	4	2002	1HGCG16502A0	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	61	61	8	1	12	0
201127213658	2	113.784376	1	6	9	24	1	1	0	12	10	5	14	0	2	0	38	882	63	1999	4GTM7C136XJ6	0	77	777777777	77777777777	3	1	98	1	0	0	0	0	0	0	0	6	6	8	1	12	0
201127213663	3	56.892188	1	5	9	24	1	2	0	12	7	30	12	6	2	0	37	32	4	1995	1HGCD563XSA0	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	12	12	8	1	12	0
201127213704	2	239.838978	1	4	12	24	1	1	0	12	18	0	14	0	2	0	49	442	20	2006	5TDZA23C66S5	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	62	62	8	1	14	0
201127213730	2	113.784376	1	6	9	24	1	1	0	12	16	40	14	0	2	0	13	14	6	2011	2LMDJ8JK3BBJ	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	6	6	8	1	12	0
201127213730	3	113.784376	1	6	9	24	1	1	0	12	16	40	14	0	2	0	49	442	20	2007	5TDZK23C77S0	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	13	13	0	1	14	0
201127213864	1	225.861805	1	4	7	25	1	1	0	12	8	38	14	0	2	0	59	403	14	2011	JTJBC1BA9B00	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	6	6	8	1	12	0
201127213865	3	45.172361	1	5	7	25	1	2	0	12	14	10	12	6	2	0	51	39	4	1990	YV1FA8840L14	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	62	62	8	1	12	0
201127213865	4	45.172361	1	5	7	25	1	2	0	12	14	10	12	6	2	0	20	421	15	2008	1GNFK16368R2	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	6	6	8	1	12	0
201127213874	1	214.185216	1	4	14	25	1	1	1	12	5	10	14	0	2	0	23	481	31	2009	1GTHK53679F1	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	62	62	8	1	12	0
201127213886	1	214.185216	1	4	14	25	1	1	3	12	19	0	14	0	2	0	23	8	6	2011	1GKKVTED9BJ3	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	61	61	8	1	12	0
201127213888	1	214.185216	1	4	14	25	1	1	0	12	8	30	14	0	2	0	49	40	4	2003	4T1BE32K93U7	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	62	62	8	1	12	0
201127214032	2	104.334282	1	6	7	24	1	1	0	12	16	40	14	0	3	0	49	402	14	2007	JTMBK31V5760	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	81	81	8	1	12	0
201127307106	2	101.8536	1	6	1	26	2	1	0	1	3	37	14	0	3	0	39	399	9	1999	999999999999	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	5	5	8	1	14	0
201127307579	1	4.2439	1	2	1	26	2	1	2	2	9	21	45	0	4	0	84	881	63	2006	1HTWYAHT56J3	0	77	777777777	77777777777	3	2	3	1	0	0	0	0	0	0	0	6	6	8	1	45	0
201127307600	2	225.150192	1	4	9	26	2	1	0	2	20	16	14	0	2	0	20	399	4	2006	888888888888	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	12	12	8	1	14	0
201127307997	2	101.8536	1	6	2	26	2	1	0	2	13	35	14	0	3	0	18	399	4	2000	999999999999	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	6	6	8	2	14	0
201127307997	3	101.8536	1	6	2	26	2	1	0	2	13	35	14	0	3	0	14	399	4	1994	999999999999	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	6	6	8	1	14	0
201127307997	4	101.8536	1	6	2	26	2	1	0	2	13	35	14	0	3	0	2	499	19	2004	999999999999	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	6	6	8	1	14	0
201127308693	2	101.8536	1	6	1	26	2	1	0	4	8	6	14	0	2	0	49	399	4	2010	999999999999	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	12	12	8	1	14	0
201127309066	2	99.980004	1	6	13	26	2	1	0	5	8	0	53	0	3	0	20	999	49	2004	999999999999	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	82	82	8	1	12	0
201127309066	3	99.980004	1	6	13	26	2	1	0	5	8	0	53	0	3	0	20	499	39	2003	999999999999	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	6	81	8	1	12	0
201127309066	4	99.980004	1	6	13	26	2	1	0	5	8	0	53	0	3	0	41	399	2	2004	999999999999	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	81	81	8	1	14	0
201127309334	2	99.967272	1	6	3	26	2	1	0	5	15	10	14	0	2	0	20	399	4	2009	999999999999	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	6	6	8	2	14	0
201127309410	2	101.8536	1	6	2	26	2	1	0	6	8	40	14	0	2	0	48	399	4	2003	999999999999	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	6	6	8	2	14	0
201127309572	3	4.2439	1	1	1	26	2	2	0	6	11	15	12	6	3	0	37	999	49	2005	888888888888	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	12	12	8	1	12	0
201127309815	2	224.9267	1	4	1	26	2	1	0	7	16	43	14	0	3	0	49	399	4	1999	888888888888	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	62	62	8	1	12	0
201127309841	2	4.2439	1	1	2	26	2	1	1	7	22	12	14	0	3	0	12	399	4	1997	999999999999	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	7	7	6	2	12	0
201127309876	2	94.813224	1	6	7	26	2	1	0	7	17	20	14	0	2	0	69	54	3	2009	999999999999	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	12	12	8	1	12	0
201127310985	3	4.2439	1	1	1	26	2	2	0	9	18	43	12	6	3	0	22	399	4	2009	999999999999	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	12	12	8	4	12	0
201127310985	4	4.2439	1	1	1	26	2	2	0	9	18	43	12	6	3	0	20	999	49	2008	999999999999	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	12	12	8	4	12	0
201127310985	5	4.2439	1	1	1	26	2	2	0	9	18	43	12	6	3	0	20	999	49	2003	999999999999	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	12	12	8	4	12	0
201127310985	6	4.2439	1	1	1	26	2	2	0	9	18	43	12	6	3	0	20	399	4	2009	999999999999	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	12	12	8	4	12	0
201127310985	7	4.2439	1	1	1	26	2	2	0	9	18	43	12	6	3	0	22	399	2	1997	999999999999	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	12	12	8	4	12	0
201127310985	8	4.2439	1	1	1	26	2	2	0	9	18	43	12	6	3	0	20	399	4	2004	999999999999	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	11	11	8	4	12	0
201127311062	2	4.2439	1	1	2	26	2	1	0	9	22	30	14	0	2	0	37	399	4	2000	888888888888	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	61	61	8	2	12	0
201127311175	2	233.286676	1	4	13	26	2	1	0	9	20	15	14	0	3	0	22	399	4	2005	999999999999	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	12	12	8	1	12	0
201127311868	2	50.033376	1	5	9	26	2	1	0	11	15	49	35	0	3	0	24	399	4	2000	999999999999	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	6	6	8	1	12	0
201127311868	3	50.033376	1	5	9	26	2	1	0	11	15	49	35	0	3	0	20	999	49	2010	999999999999	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	6	6	8	2	12	0
201127311868	4	50.033376	1	5	9	26	2	1	0	11	15	49	35	0	3	0	20	399	2	2006	999999999999	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	13	13	8	2	12	0
201127311868	5	50.033376	1	5	9	26	2	1	0	11	15	49	35	0	3	0	7	399	4	2004	999999999999	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	13	13	8	2	12	0
201127311868	6	50.033376	1	5	9	26	2	1	0	11	15	49	35	0	3	0	12	999	49	2008	999999999999	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	13	13	8	2	12	0
201127311868	7	50.033376	1	5	9	26	2	1	0	11	15	49	35	0	3	0	37	399	4	2010	999999999999	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	13	13	8	2	12	0
201127312104	2	94.813224	1	6	7	26	2	1	0	11	18	40	14	0	2	0	12	399	4	2006	888888888888	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	7	7	8	2	12	0
201127312203	2	224.9267	1	4	1	26	2	1	0	12	21	45	14	0	3	0	22	399	4	2004	999999999999	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	62	62	8	1	12	0
201127312479	1	4.2439	1	1	2	26	2	1	1	12	19	44	14	0	2	0	20	399	4	1997	888888888888	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	6	6	8	2	12	0
201127312649	2	233.286676	1	4	13	26	2	1	0	12	23	30	14	0	3	0	23	399	10	2009	888888888888	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	11	11	8	1	12	0
201127313778	1	226.975	3	4	2	27	8	1	0	5	0	42	14	0	2	0	12	481	31	1994	1FTEX15N3RKA	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	62	62	6	2	12	0
201127313989	2	9.079	3	3	2	27	8	1	0	6	17	55	1	0	2	0	35	39	4	2000	JN1CA31A7YT0	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	10	10	8	1	14	0
201127314814	1	226.975	3	4	2	27	8	1	0	7	7	47	14	0	2	0	7	422	15	2006	1D4HB48NX6F1	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	6	6	8	4	14	0
201127314948	2	9.079	3	3	2	27	8	1	0	7	21	20	8	0	2	0	7	41	4	2004	2B3HD46R14H5	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	12	12	8	1	14	0
201127315287	2	226.975	3	4	2	27	8	1	0	8	0	30	14	0	3	0	30	40	4	2002	3VWSK69M32M1	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	5	5	6	2	12	0
201127315534	2	9.079	3	3	2	27	8	1	0	8	7	32	14	0	2	0	20	481	31	1993	1GBGC34K0PE2	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	7	63	8	1	14	0
201127315672	2	226.975	3	4	2	27	8	1	0	8	5	59	14	0	2	0	35	43	4	1999	1N4AB41DXXC7	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	6	6	8	8	14	0
201127315672	3	226.975	3	4	2	27	8	1	0	8	5	59	14	0	2	0	7	43	4	2000	1B3EJ56H8YN2	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	12	12	8	8	14	0
201127316068	2	54.474	3	5	2	27	8	1	0	9	10	35	14	0	3	0	6	43	4	2007	1C3LC56KX7N5	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	5	5	8	1	12	0
201127316355	2	226.975	3	4	2	27	8	1	0	10	16	28	14	0	2	0	6	51	4	1999	2C3HE66G2XH2	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	12	12	6	2	12	0
201127317040	2	99.869	3	6	2	27	8	1	0	10	19	45	14	0	2	0	12	17	4	2000	1FAFP56S0YA2	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	6	6	8	1	14	0
201127317530	2	9.079	3	3	2	27	8	1	0	11	12	14	14	0	2	0	12	481	31	2000	1FTRX18W0YNA	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	10	10	6	2	14	0
201127317585	2	226.975	3	4	2	27	8	1	0	11	22	50	14	0	2	0	37	402	14	1997	JHLRD185XVC0	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	6	6	8	3	12	0
201127317904	1	226.975	3	4	2	27	8	1	0	12	8	21	14	0	2	0	37	32	4	2008	1HGCP26708A0	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	2	82	8	4	14	0
201127410717	2	226.975	3	4	1	27	8	1	0	1	1	40	14	0	3	0	7	482	31	2003	1D7HU18N93J5	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	7	7	8	1	14	0
201127410911	2	9.079	3	1	3	27	8	1	1	1	10	20	14	0	3	0	49	472	30	1996	4TAWM72N1TZ1	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	7	7	6	2	12	0
201127411067	2	226.975	3	4	2	27	8	1	0	1	1	45	14	0	3	0	2	403	14	1998	1J4FY29P9WP7	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	12	12	8	4	14	0
201127411316	2	9.079	3	3	1	27	8	1	0	1	18	59	14	0	3	0	21	2	4	1989	1G3HY54C7KW3	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	6	9	8	1	14	0
201127411529	2	99.869	3	6	1	27	8	1	0	2	11	28	14	0	3	0	14	17	4	1999	1MEFM53S3XA6	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	8	4	6	2	42	0
201127412038	2	9.079	3	3	2	27	8	1	0	2	1	22	14	0	3	0	12	401	14	2006	1FMEU72E86UA	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	11	11	8	1	14	0
201127412320	2	99.869	3	6	1	27	8	1	0	2	13	19	14	0	3	0	20	471	30	2001	1GCCS19W41K1	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	7	7	8	1	14	0
201127412657	1	9.079	3	3	3	27	8	1	0	3	15	5	14	0	3	0	23	421	15	1999	1GKEK13R0XR9	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	6	0	8	3	14	0
201127412717	2	99.869	3	6	2	27	8	1	0	3	20	0	14	0	3	0	23	421	15	2006	1GKFK66U56J1	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	6	6	8	1	14	0
201127413129	2	226.975	3	4	1	27	8	1	0	4	2	43	14	0	2	0	19	3	4	1999	1G6KD54Y4XU7	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	11	11	6	2	14	0
201127413213	2	226.975	3	4	1	27	8	1	0	4	2	20	14	0	2	0	12	17	4	2008	1FAHP24W18G1	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	83	83	8	1	14	0
201127413224	4	9.079	3	3	1	27	8	3	0	4	10	10	12	6	2	0	20	481	31	1996	1GCEC14R7TZ1	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	62	62	9	1	14	0
201127413248	2	99.869	3	6	1	27	8	1	0	4	8	11	14	0	2	0	12	13	4	2001	3FAFP13P41R1	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	6	6	6	2	14	0
201127413499	2	54.474	3	5	2	27	8	1	0	4	3	0	14	0	2	0	47	31	1	1997	YS3DF75N6V70	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	62	62	8	1	14	0
201127413785	2	226.975	3	4	1	27	8	1	0	5	9	20	14	0	2	0	14	443	20	1993	4M2DV11W5PDK	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	7	98	2	1	14	0
201127413897	2	54.474	3	5	1	27	8	1	0	5	13	53	14	0	2	0	14	37	4	2000	1MEFM6531YK6	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	10	98	6	2	14	0
201127413904	2	9.079	3	3	1	27	8	1	0	5	3	0	14	0	2	0	59	31	4	1993	JT8VK13T5P02	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	10	61	9	8	14	0
201127413904	3	9.079	3	3	1	27	8	1	0	5	3	0	14	0	2	0	14	6	4	2003	2MEFM74W33X7	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	11	11	9	8	14	0
201127413918	2	9.079	3	1	1	27	8	1	0	5	23	56	14	0	2	0	20	2	4	2000	2G1WF55E0Y92	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	6	2	6	2	14	0
201127414074	2	99.869	3	6	2	27	8	1	0	5	7	40	14	0	2	0	7	472	30	2000	1B7FL26X9YS5	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	12	12	6	2	14	0
201127414304	2	226.975	3	4	1	27	8	1	0	5	19	40	14	0	2	0	20	421	15	2010	1GNUKBE04AR1	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	10	10	6	2	12	0
201127414305	2	9.079	3	2	1	27	8	1	1	5	2	30	14	0	2	0	12	481	40	2003	1FDWF37S83EB	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	7	7	6	2	14	0
201127414330	2	9.079	3	3	1	27	8	1	0	5	17	6	14	0	2	0	41	51	4	2007	JM1BK3231716	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	9	9	2	1	14	0
201127414362	2	99.869	3	6	1	27	8	1	0	5	14	45	14	0	2	0	49	40	4	1995	4T1GK13E6SU1	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	7	7	8	8	14	0
201127414362	3	99.869	3	6	1	27	8	1	0	5	14	45	14	0	2	0	20	471	30	1997	1GCDT19X9V81	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	7	7	8	8	14	0
201127414362	4	99.869	3	6	1	27	8	1	0	5	14	45	14	0	2	0	49	47	6	2009	2T1GE40E09C0	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	11	61	6	2	14	0
201127414389	2	9.079	3	2	1	27	8	1	0	5	13	49	30	0	3	0	12	481	31	2008	1FDAW57RX8EA	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	12	1	6	2	12	0
201127414389	3	9.079	3	2	1	27	8	1	0	5	13	49	30	0	3	0	51	881	66	2007	4V4NC9GHX7N4	0	77	777777777	77777777777	3	5	96	1	0	0	0	0	0	0	0	1	1	6	2	12	0
201127414389	4	9.079	3	2	1	27	8	1	0	5	13	49	30	0	3	0	12	481	31	2011	1FDUF5GT6BEB	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	2	2	8	9	12	0
201127414389	5	9.079	3	2	1	27	8	1	0	5	13	49	30	0	3	0	82	881	63	2011	1FUDF4HT1BEA	0	77	777777777	77777777777	3	1	96	1	0	0	0	0	0	0	0	98	98	8	9	12	0
201127414389	6	9.079	3	2	1	27	8	1	0	5	13	49	30	0	3	0	12	481	31	2010	3FRWF7FD3AV2	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	98	98	8	9	12	0
201127414453	2	9.079	3	2	1	27	8	1	0	6	15	44	14	0	2	0	6	441	20	2000	1C4GP64L7YB5	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	14	14	0	9	12	0
201127414513	3	9.079	3	3	1	27	8	2	0	6	23	45	12	6	2	0	49	32	4	1998	2T1BR18E5WC0	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	6	6	9	1	14	0
201127414524	3	9.079	3	3	1	27	8	2	0	6	15	50	12	1	2	0	49	46	5	2010	JTDKN3DU7A13	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	63	63	9	3	14	0
201127414524	4	9.079	3	3	1	27	8	2	0	6	15	50	12	1	2	0	12	3	1	2005	1ZVHT84N2552	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	6	63	9	8	14	0
201127414613	3	54.474	3	5	1	27	8	2	0	6	17	55	12	6	2	0	2	404	14	2000	888888888888	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	5	5	8	1	14	0
201127414657	1	226.975	3	4	1	27	8	1	1	6	19	40	14	0	2	0	49	472	30	2004	5TEWN72N14Z3	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	9	62	8	1	14	0
201127414705	2	226.975	3	4	1	27	8	1	0	6	9	40	14	0	2	0	37	32	4	2007	1HGCM56777A2	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	7	63	8	8	14	0
201127414705	3	226.975	3	4	1	27	8	1	0	6	9	40	14	0	2	0	37	32	2	1997	1HGCD7201VA0	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	6	6	8	8	14	0
201127414780	2	9.079	3	1	1	27	8	1	0	7	15	30	14	0	2	0	12	471	30	1987	1FTBR10AXHUB	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	6	11	8	8	30	0
201127414865	2	226.975	3	4	1	27	8	1	0	7	2	45	44	0	2	0	63	34	4	2006	KNAGD1266654	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	3	3	8	8	14	0
201127414865	3	226.975	3	4	1	27	8	1	0	7	2	45	44	0	2	0	32	40	4	1994	WAUHR84AXRN0	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	4	4	8	8	14	0
201127414865	4	226.975	3	4	1	27	8	1	0	7	2	45	44	0	2	0	6	41	4	1995	2C3HD56T7SH5	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	4	4	8	8	14	0
201127414873	2	9.079	3	1	1	27	8	1	0	7	23	45	14	0	3	0	7	422	15	2004	1D4HB58D34F1	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	7	7	8	1	12	0
